t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,36.43,3.59
0.04,1.23,0.0,38.04,3.58
0.08,2.46,0.01,39.65,3.58
0.12,3.68,0.02,41.25,3.58
0.16,4.89,0.03,42.86,3.57
0.2,6.11,0.03,44.47,3.57
0.24,7.33,0.04,46.07,3.57
0.28,8.54,0.05,47.68,3.56
0.32,9.75,0.06,49.28,3.56
0.36,10.96,0.07,50.89,3.56
0.4,12.17,0.08,52.49,3.56
0.44,13.39,0.08,54.09,3.55
0.48,14.61,0.09,55.69,3.55
0.52,15.83,0.1,57.3,3.55
0.56,17.06,0.11,58.92,3.55
0.6,18.28,0.12,60.52,3.55
0.64,19.51,0.13,62.13,3.55
0.68,20.73,0.13,63.74,3.54
0.72,21.95,0.14,65.34,3.54
0.76,23.17,0.15,66.95,3.54
0.8,24.38,0.16,68.56,3.54
0.84,25.6,0.17,70.17,3.54
0.88,26.82,0.18,71.78,3.54
0.92,28.04,0.18,73.39,3.53
0.96,29.26,0.19,75.0,3.53
1.0,30.49,0.2,76.62,3.53
1.04,31.72,0.21,78.23,3.53
1.08,32.95,0.22,79.85,3.53
1.12,34.17,0.23,81.45,3.53
1.16,35.38,0.23,83.07,3.52
1.2,36.6,0.24,84.68,3.52
1.24,37.81,0.25,86.29,3.52
1.28,39.02,0.25,87.91,3.52
1.32,40.23,0.26,89.53,3.52
1.36,41.44,0.27,91.14,3.51
1.4,42.66,0.27,92.75,3.51
1.44,43.88,0.28,94.36,3.51
1.48,45.1,0.29,95.96,3.51
1.52,46.33,0.29,97.57,3.51
1.56,47.55,0.3,99.19,3.51
1.6,48.78,0.3,100.8,3.51
1.64,50.0,0.31,102.41,3.51
1.68,51.22,0.31,104.02,3.51
1.72,52.43,0.32,105.62,3.51
1.76,53.65,0.32,107.24,3.51
1.8,54.86,0.32,108.86,3.51
1.84,56.07,0.32,110.47,3.51
1.88,57.28,0.33,112.08,3.51
1.92,58.5,0.33,113.69,3.51
1.96,59.71,0.33,115.3,3.51
2.0,60.92,0.33,116.92,3.51
2.04,62.14,0.33,118.53,3.51
2.08,63.36,0.33,120.15,3.51
2.12,64.57,0.33,121.76,3.51
2.16,65.78,0.33,123.37,3.51
2.2,66.99,0.33,124.98,3.51
2.24,68.21,0.33,126.59,3.51
2.28,69.43,0.32,128.2,3.5
2.32,70.64,0.32,129.82,3.5
2.36,71.86,0.32,131.44,3.5
2.4,73.08,0.32,133.05,3.5
2.44,74.29,0.31,134.66,3.5
2.48,75.51,0.31,136.27,3.49
2.52,76.73,0.3,137.89,3.49
2.56,77.95,0.3,139.5,3.49
2.6,79.16,0.3,141.12,3.48
2.64,80.39,0.29,142.74,3.48
2.68,81.6,0.28,144.35,3.48
2.72,82.82,0.28,145.96,3.47
2.76,84.04,0.27,147.58,3.47
2.8,85.27,0.27,149.2,3.46
2.84,86.49,0.26,150.81,3.45
2.88,87.7,0.25,152.43,3.45
2.92,88.93,0.25,154.05,3.44
2.96,90.15,0.24,155.66,3.43
3.0,91.38,0.23,157.27,3.43
3.04,92.6,0.23,158.88,3.42
3.08,93.82,0.22,160.49,3.41
3.12,95.05,0.21,162.1,3.4
3.16,96.27,0.2,163.72,3.39
3.2,97.49,0.2,165.33,3.38
3.24,98.71,0.19,166.94,3.37
3.28,99.92,0.18,168.56,3.35
3.32,101.14,0.17,170.16,3.34
3.36,102.36,0.16,171.76,3.33
3.4,103.58,0.16,173.37,3.31
3.44,104.8,0.15,174.98,3.3
3.48,106.02,0.14,176.6,3.28
3.52,107.23,0.13,178.22,3.26
3.56,108.46,0.12,179.84,3.25
3.6,109.67,0.11,181.45,3.23
3.64,110.89,0.11,183.07,3.21
3.68,112.11,0.1,184.68,3.19
3.72,113.33,0.09,186.29,3.17
3.76,114.54,0.08,187.91,3.15
3.8,115.77,0.08,189.52,3.12
3.84,117.0,0.07,191.14,3.1
3.88,118.23,0.06,192.75,3.08
3.92,119.44,0.06,194.37,3.05
3.96,120.67,0.05,195.99,3.02
4.0,121.89,0.04,197.62,3.0
4.04,123.12,0.04,199.24,2.97
4.08,124.34,0.03,200.85,2.94
4.12,125.56,0.03,202.46,2.91
4.16,126.78,0.02,204.08,2.88
4.2,127.99,0.02,205.69,2.85
4.24,129.21,0.01,207.31,2.82
4.28,130.44,0.01,208.93,2.79
4.32,131.68,0.0,210.55,2.75
4.36,132.9,0.0,212.17,2.72
4.4,134.12,-0.01,213.79,2.68
4.44,135.34,-0.01,215.41,2.65
4.48,136.56,-0.02,217.04,2.61
4.52,137.78,-0.03,218.66,2.57
4.56,138.99,-0.03,220.29,2.53
4.6,140.21,-0.04,221.92,2.49
4.64,141.43,-0.04,223.54,2.46
4.68,142.65,-0.05,225.16,2.42
4.72,143.87,-0.05,226.78,2.37
4.76,145.09,-0.06,228.4,2.33
4.8,146.3,-0.06,230.02,2.29
4.84,147.52,-0.07,231.64,2.25
4.88,148.74,-0.07,233.25,2.21
4.92,149.96,-0.08,234.87,2.17
4.96,151.18,-0.09,236.5,2.12
5.0,152.39,-0.09,238.13,2.08
5.04,153.6,-0.1,239.74,2.04
5.08,154.82,-0.1,241.36,2.0
5.12,156.03,-0.11,242.98,1.96
5.16,157.26,-0.12,244.6,1.91
5.2,158.48,-0.12,246.23,1.87
5.24,159.7,-0.13,247.86,1.83
5.28,160.92,-0.14,249.48,1.79
5.32,162.13,-0.14,251.1,1.75
5.36,163.35,-0.15,252.71,1.71
5.4,164.57,-0.16,254.33,1.67
5.44,165.79,-0.16,255.95,1.63
5.48,167.01,-0.17,257.57,1.59
5.52,168.22,-0.17,259.2,1.55
5.56,169.45,-0.18,260.83,1.51
5.6,170.67,-0.19,262.46,1.47
5.64,171.89,-0.2,264.08,1.43
5.68,173.11,-0.2,265.71,1.4
5.72,174.32,-0.21,267.33,1.36
5.76,175.54,-0.22,268.96,1.33
5.8,176.77,-0.22,270.58,1.29
5.84,177.99,-0.23,272.2,1.26
5.88,179.22,-0.24,273.82,1.22
5.92,180.44,-0.25,275.44,1.19
5.96,181.65,-0.25,277.07,1.16
6.0,182.87,-0.26,278.69,1.13
6.04,184.09,-0.26,280.31,1.1
6.08,185.31,-0.27,281.94,1.07
6.12,186.53,-0.28,283.55,1.04
6.16,187.75,-0.28,285.18,1.02
6.2,188.97,-0.29,286.8,0.99
6.24,190.19,-0.29,288.43,0.97
6.28,191.41,-0.3,290.06,0.94
6.32,192.65,-0.3,291.69,0.92
6.36,193.89,-0.31,293.32,0.9
6.4,195.14,-0.31,294.95,0.87
6.44,196.36,-0.31,296.58,0.85
6.48,197.57,-0.32,298.2,0.83
6.52,198.8,-0.32,299.83,0.81
6.56,199.97,-0.32,301.46,0.8
6.6,201.14,-0.32,303.08,0.78
6.64,202.39,-0.32,304.71,0.76
6.68,203.63,-0.33,306.35,0.74
6.72,204.87,-0.33,307.99,0.73
6.76,206.09,-0.33,309.63,0.71
6.8,207.32,-0.32,311.27,0.7
6.84,208.55,-0.32,312.9,0.69
6.88,209.77,-0.32,314.53,0.67
6.92,211.0,-0.32,316.17,0.66
6.96,212.24,-0.32,317.81,0.65
7.0,213.47,-0.31,319.45,0.64
7.04,214.69,-0.31,321.1,0.63
7.08,215.9,-0.31,322.74,0.62
7.12,217.12,-0.3,324.36,0.61
7.16,218.34,-0.3,325.99,0.6
7.2,219.56,-0.29,327.62,0.6
7.24,220.79,-0.29,329.26,0.59
7.28,222.02,-0.29,330.9,0.58
7.32,223.25,-0.28,332.54,0.58
7.36,224.48,-0.28,334.17,0.57
7.4,225.72,-0.27,335.81,0.57
7.44,226.95,-0.26,337.45,0.56
7.48,228.18,-0.26,339.08,0.56
7.52,229.41,-0.25,340.73,0.56
7.56,230.64,-0.25,342.36,0.55
