t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,12.43,3.64
0.04,0.88,0.0,13.65,3.63
0.08,1.8,-0.01,14.88,3.63
0.12,2.74,-0.01,16.11,3.62
0.16,3.7,-0.01,17.34,3.62
0.2,4.67,-0.01,18.58,3.61
0.24,5.64,-0.01,19.81,3.61
0.28,6.6,-0.01,21.04,3.6
0.32,7.57,-0.02,22.27,3.6
0.36,8.54,-0.02,23.5,3.59
0.4,9.5,-0.02,24.73,3.59
0.44,10.48,-0.02,25.95,3.59
0.48,11.46,-0.02,27.17,3.58
0.52,12.43,-0.02,28.39,3.58
0.56,13.41,-0.02,29.61,3.58
0.6,14.39,-0.02,30.83,3.58
0.64,15.38,-0.02,32.06,3.57
0.68,16.37,-0.02,33.28,3.57
0.72,17.35,-0.02,34.5,3.57
0.76,18.33,-0.02,35.73,3.57
0.8,19.31,-0.02,36.94,3.57
0.84,20.28,-0.02,38.16,3.57
0.88,21.25,-0.02,39.38,3.56
0.92,22.22,-0.01,40.61,3.56
0.96,23.18,-0.01,41.83,3.56
1.0,24.15,-0.01,43.05,3.56
1.04,25.13,-0.01,44.28,3.56
1.08,26.1,-0.01,45.51,3.56
1.12,27.08,-0.01,46.74,3.56
1.16,28.05,-0.01,47.97,3.56
1.2,29.04,-0.01,49.2,3.55
1.24,30.02,-0.01,50.43,3.55
1.28,31.0,0.0,51.65,3.55
1.32,31.99,0.0,52.88,3.55
1.36,32.97,0.0,54.1,3.55
1.4,33.95,0.0,55.32,3.55
1.44,34.93,0.01,56.55,3.55
1.48,35.91,0.01,57.79,3.54
1.52,36.89,0.01,59.02,3.54
1.56,37.87,0.01,60.25,3.54
1.6,38.83,0.02,61.47,3.54
1.64,39.8,0.02,62.7,3.54
1.68,40.76,0.02,63.92,3.54
1.72,41.73,0.03,65.15,3.54
1.76,42.71,0.03,66.37,3.53
1.8,43.7,0.03,67.6,3.53
1.84,44.69,0.03,68.84,3.53
1.88,45.68,0.04,70.07,3.53
1.92,46.68,0.04,71.31,3.53
1.96,47.66,0.04,72.54,3.53
2.0,48.63,0.04,73.78,3.53
2.04,49.6,0.05,75.01,3.52
2.08,50.57,0.05,76.24,3.52
2.12,51.55,0.05,77.48,3.52
2.16,52.52,0.05,78.72,3.52
2.2,53.49,0.05,79.94,3.52
2.24,54.46,0.06,81.17,3.52
2.28,55.45,0.06,82.4,3.52
2.32,56.43,0.06,83.63,3.52
2.36,57.41,0.07,84.85,3.52
2.4,58.39,0.07,86.08,3.51
2.44,59.37,0.07,87.31,3.51
2.48,60.35,0.08,88.54,3.51
2.52,61.34,0.08,89.77,3.51
2.56,62.33,0.08,91.01,3.51
2.6,63.32,0.09,92.25,3.51
2.64,64.31,0.09,93.5,3.51
2.68,65.29,0.1,94.75,3.5
2.72,66.27,0.1,95.99,3.5
2.76,67.24,0.1,97.23,3.5
2.8,68.22,0.1,98.46,3.5
2.84,69.19,0.11,99.7,3.5
2.88,70.16,0.11,100.93,3.49
2.92,71.14,0.11,102.16,3.49
2.96,72.12,0.11,103.4,3.49
3.0,73.1,0.11,104.63,3.48
3.04,74.08,0.11,105.87,3.48
3.08,75.08,0.12,107.1,3.48
3.12,76.07,0.12,108.34,3.47
3.16,77.07,0.12,109.58,3.47
3.2,78.07,0.12,110.82,3.47
3.24,79.04,0.12,112.05,3.46
3.28,80.01,0.12,113.29,3.46
3.32,80.98,0.12,114.53,3.46
3.36,81.96,0.12,115.76,3.45
3.4,82.94,0.13,117.0,3.45
3.44,83.93,0.13,118.24,3.45
3.48,84.91,0.13,119.48,3.44
3.52,85.9,0.13,120.71,3.44
3.56,86.88,0.14,121.95,3.44
3.6,87.85,0.14,123.18,3.43
3.64,88.83,0.14,124.42,3.43
3.68,89.8,0.15,125.66,3.42
3.72,90.78,0.15,126.91,3.42
3.76,91.77,0.16,128.15,3.42
3.8,92.75,0.16,129.39,3.41
3.84,93.74,0.16,130.63,3.41
3.88,94.73,0.17,131.87,3.41
3.92,95.72,0.17,133.11,3.4
3.96,96.7,0.18,134.36,3.4
4.0,97.68,0.19,135.6,3.39
4.04,98.67,0.19,136.84,3.39
4.08,99.65,0.2,138.09,3.39
4.12,100.63,0.2,139.34,3.38
4.16,101.61,0.21,140.58,3.38
4.2,102.59,0.22,141.83,3.37
4.24,103.57,0.22,143.07,3.37
4.28,104.57,0.23,144.32,3.36
4.32,105.56,0.24,145.56,3.36
4.36,106.55,0.24,146.8,3.35
4.4,107.54,0.25,148.04,3.35
4.44,108.52,0.26,149.28,3.34
4.48,109.51,0.26,150.52,3.34
4.52,110.5,0.27,151.78,3.33
4.56,111.48,0.28,153.02,3.33
4.6,112.46,0.29,154.27,3.32
4.64,113.45,0.3,155.52,3.32
4.68,114.45,0.31,156.76,3.31
4.72,115.45,0.31,158.01,3.31
4.76,116.44,0.32,159.25,3.3
4.8,117.42,0.33,160.49,3.3
4.84,118.41,0.34,161.73,3.29
4.88,119.4,0.34,162.97,3.28
4.92,120.38,0.35,164.22,3.28
4.96,121.37,0.36,165.46,3.27
5.0,122.35,0.36,166.71,3.26
5.04,123.33,0.37,167.96,3.25
5.08,124.33,0.38,169.21,3.25
5.12,125.31,0.38,170.47,3.24
5.16,126.31,0.39,171.72,3.23
5.2,127.3,0.39,172.97,3.22
5.24,128.28,0.4,174.22,3.21
5.28,129.27,0.4,175.46,3.2
5.32,130.25,0.41,176.71,3.19
5.36,131.23,0.41,177.96,3.18
5.4,132.23,0.41,179.21,3.17
5.44,133.22,0.42,180.47,3.15
5.48,134.22,0.42,181.72,3.14
5.52,135.22,0.43,182.98,3.13
5.56,136.22,0.43,184.23,3.11
5.6,137.21,0.43,185.49,3.1
5.64,138.21,0.44,186.74,3.08
5.68,139.2,0.44,188.0,3.07
5.72,140.19,0.44,189.26,3.05
5.76,141.17,0.44,190.51,3.04
5.8,142.15,0.45,191.75,3.02
5.84,143.13,0.45,193.0,3.0
5.88,144.12,0.45,194.24,2.99
5.92,145.12,0.46,195.5,2.97
5.96,146.11,0.46,196.75,2.95
6.0,147.11,0.46,198.0,2.93
6.04,148.1,0.46,199.25,2.91
6.08,149.1,0.47,200.5,2.89
6.12,150.09,0.47,201.75,2.87
6.16,151.08,0.47,203.01,2.84
6.2,152.07,0.48,204.26,2.82
6.24,153.06,0.48,205.51,2.8
6.28,154.07,0.48,206.77,2.77
6.32,155.07,0.49,208.02,2.75
6.36,156.07,0.49,209.28,2.73
6.4,157.06,0.5,210.53,2.7
6.44,158.06,0.5,211.79,2.68
6.48,159.05,0.5,213.05,2.65
6.52,160.04,0.51,214.32,2.63
6.56,161.02,0.51,215.57,2.6
6.6,162.01,0.52,216.83,2.58
6.64,163.0,0.52,218.08,2.55
6.68,163.99,0.53,219.33,2.53
6.72,164.98,0.53,220.57,2.5
6.76,165.98,0.53,221.79,2.47
6.8,166.97,0.54,223.08,2.45
6.84,167.97,0.54,224.36,2.42
6.88,168.97,0.55,225.63,2.39
6.92,169.96,0.55,226.89,2.37
6.96,170.96,0.56,228.15,2.34
7.0,171.96,0.56,229.41,2.31
7.04,172.96,0.56,230.67,2.28
7.08,173.96,0.57,231.93,2.25
7.12,174.95,0.57,233.19,2.22
7.16,175.95,0.58,234.44,2.19
7.2,176.95,0.58,235.69,2.16
7.24,177.95,0.58,236.95,2.13
7.28,178.95,0.59,238.21,2.1
7.32,179.95,0.59,239.47,2.06
7.36,180.95,0.59,240.73,2.03
7.4,181.95,0.6,241.99,2.0
7.44,182.94,0.6,243.25,1.96
7.48,183.94,0.6,244.52,1.93
7.52,184.94,0.6,245.78,1.9
7.56,185.94,0.61,247.04,1.86
7.6,186.94,0.61,248.3,1.83
7.64,187.94,0.61,249.57,1.79
