t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,9.11,4.4
0.04,0.97,0.0,10.34,4.38
0.08,1.89,0.0,11.57,4.35
0.12,2.82,0.0,12.8,4.33
0.16,3.77,0.0,14.04,4.3
0.2,4.71,-0.01,15.27,4.28
0.24,5.65,-0.01,16.5,4.25
0.28,6.6,-0.01,17.74,4.22
0.32,7.55,-0.01,18.98,4.19
0.36,8.49,-0.01,20.22,4.16
0.4,9.44,-0.01,21.46,4.13
0.44,10.39,-0.01,22.7,4.09
0.48,11.33,-0.02,23.93,4.06
0.52,12.27,-0.02,25.17,4.02
0.56,13.22,-0.02,26.41,3.99
0.6,14.17,-0.02,27.64,3.95
0.64,15.11,-0.02,28.86,3.91
0.68,16.06,-0.02,30.09,3.87
0.72,17.02,-0.02,31.31,3.83
0.76,17.97,-0.02,32.53,3.79
0.8,18.91,-0.03,33.76,3.75
0.84,19.86,-0.03,34.99,3.71
0.88,20.81,-0.03,36.23,3.66
0.92,21.74,-0.03,37.46,3.62
0.96,22.68,-0.03,38.69,3.58
1.0,23.62,-0.03,39.92,3.53
1.04,24.57,-0.04,41.16,3.49
1.08,25.52,-0.04,42.39,3.45
1.12,26.47,-0.04,43.62,3.4
1.16,27.42,-0.04,44.85,3.35
1.2,28.37,-0.04,46.08,3.31
1.24,29.31,-0.04,47.3,3.26
1.28,30.26,-0.04,48.53,3.21
1.32,31.21,-0.03,49.76,3.17
1.36,32.15,-0.03,51.0,3.12
1.4,33.1,-0.03,52.24,3.07
1.44,34.04,-0.03,53.46,3.03
1.48,34.98,-0.03,54.69,2.98
1.52,35.93,-0.03,55.91,2.93
1.56,36.86,-0.03,57.13,2.88
1.6,37.8,-0.03,58.36,2.84
1.64,38.74,-0.03,59.57,2.79
1.68,39.69,-0.03,60.79,2.74
1.72,40.63,-0.03,62.01,2.7
1.76,41.57,-0.03,63.23,2.65
1.8,42.51,-0.03,64.45,2.6
1.84,43.45,-0.03,65.67,2.56
1.88,44.39,-0.03,66.89,2.51
1.92,45.33,-0.02,68.11,2.47
1.96,46.27,-0.02,69.34,2.42
2.0,47.21,-0.02,70.56,2.38
2.04,48.16,-0.02,71.78,2.33
2.08,49.11,-0.01,73.01,2.29
2.12,50.06,-0.01,74.23,2.25
2.16,50.99,-0.01,75.44,2.21
2.2,51.93,-0.01,76.65,2.16
2.24,52.87,-0.01,77.87,2.12
2.28,53.81,-0.01,79.09,2.08
2.32,54.75,0.0,80.31,2.04
2.36,55.69,0.0,81.53,2.01
2.4,56.63,0.0,82.75,1.97
2.44,57.57,0.0,83.98,1.93
2.48,58.51,0.0,85.2,1.9
2.52,59.44,0.0,86.41,1.86
2.56,60.38,0.0,87.62,1.83
2.6,61.32,0.0,88.83,1.79
2.64,62.26,0.0,90.04,1.76
2.68,63.19,0.0,91.25,1.73
2.72,64.13,0.0,92.45,1.69
2.76,65.07,0.0,93.67,1.66
2.8,66.0,0.0,94.87,1.63
2.84,66.94,0.0,96.08,1.6
2.88,67.87,0.01,97.29,1.56
2.92,68.81,0.01,98.51,1.53
2.96,69.74,0.01,99.72,1.5
3.0,70.67,0.01,100.92,1.48
3.04,71.6,0.01,102.13,1.45
3.08,72.53,0.01,103.34,1.42
3.12,73.46,0.01,104.55,1.4
3.16,74.4,0.01,105.77,1.37
3.2,75.33,0.01,106.98,1.35
3.24,76.27,0.01,108.19,1.32
3.28,77.21,0.01,109.41,1.3
3.32,78.15,0.01,110.63,1.28
3.36,79.1,0.0,111.84,1.26
3.4,80.04,0.0,113.06,1.24
3.44,80.98,0.0,114.27,1.22
3.48,81.92,0.0,115.48,1.2
3.52,82.85,0.0,116.69,1.18
3.56,83.79,0.0,117.9,1.17
3.6,84.73,0.0,119.11,1.15
3.64,85.67,0.0,120.32,1.13
3.68,86.6,0.0,121.53,1.12
3.72,87.54,0.0,122.75,1.1
3.76,88.48,0.0,123.97,1.09
3.8,89.43,0.0,125.18,1.08
3.84,90.37,0.0,126.38,1.06
3.88,91.3,0.0,127.59,1.05
3.92,92.25,0.0,128.8,1.04
3.96,93.18,0.0,130.01,1.03
4.0,94.12,-0.01,131.22,1.02
4.04,95.05,-0.01,132.43,1.01
4.08,96.0,-0.01,133.65,1.0
4.12,96.94,-0.01,134.87,0.99
4.16,97.87,-0.01,136.08,0.98
4.2,98.81,-0.01,137.3,0.97
4.24,99.74,-0.01,138.51,0.96
4.28,100.67,-0.01,139.72,0.96
4.32,101.6,-0.01,140.93,0.95
4.36,102.52,-0.01,142.14,0.94
4.4,103.45,-0.02,143.35,0.93
4.44,104.39,-0.02,144.56,0.93
4.48,105.33,-0.02,145.78,0.92
4.52,106.28,-0.02,147.0,0.92
4.56,107.22,-0.02,148.22,0.91
4.6,108.16,-0.02,149.45,0.91
4.64,109.09,-0.02,150.67,0.9
4.68,110.03,-0.02,151.89,0.9
4.72,110.96,-0.03,153.11,0.9
4.76,111.89,-0.03,154.33,0.89
4.8,112.82,-0.03,155.55,0.89
4.84,113.76,-0.03,156.76,0.89
4.88,114.7,-0.03,157.98,0.89
4.92,115.63,-0.03,159.2,0.89
4.96,116.57,-0.03,160.42,0.89
5.0,117.51,-0.03,161.64,0.88
