t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,2.29,3.83
0.04,0.97,0.0,3.71,3.81
0.08,1.93,0.0,5.14,3.79
0.12,2.9,0.0,6.58,3.77
0.16,3.87,0.0,8.02,3.75
0.2,4.85,0.0,9.45,3.73
0.24,5.82,0.0,10.88,3.71
0.28,6.79,0.0,12.31,3.69
0.32,7.75,0.0,13.73,3.66
0.36,8.71,0.0,15.16,3.64
0.4,9.68,0.0,16.58,3.62
0.44,10.64,0.0,18.01,3.59
0.48,11.6,0.0,19.43,3.57
0.52,12.56,0.0,20.86,3.55
0.56,13.52,0.0,22.28,3.52
0.6,14.48,0.0,23.71,3.49
0.64,15.46,0.0,25.13,3.47
0.68,16.43,0.0,26.55,3.44
0.72,17.4,0.0,27.97,3.41
0.76,18.37,0.0,29.39,3.38
0.8,19.34,0.0,30.82,3.36
0.84,20.31,0.0,32.25,3.33
0.88,21.27,0.0,33.67,3.3
0.92,22.23,0.0,35.1,3.27
0.96,23.19,0.0,36.53,3.24
1.0,24.16,0.0,37.96,3.21
1.04,25.12,0.0,39.4,3.18
1.08,26.09,0.0,40.82,3.15
1.12,27.06,0.0,42.24,3.12
1.16,28.04,0.0,43.66,3.09
1.2,29.01,0.0,45.08,3.06
1.24,29.97,0.01,46.5,3.03
1.28,30.94,0.01,47.92,3.0
1.32,31.91,0.01,49.35,2.96
1.36,32.87,0.01,50.77,2.93
1.4,33.83,0.01,52.2,2.9
1.44,34.8,0.01,53.63,2.87
1.48,35.76,0.02,55.07,2.84
1.52,36.73,0.02,56.5,2.81
1.56,37.7,0.02,57.92,2.78
1.6,38.67,0.02,59.35,2.74
1.64,39.64,0.02,60.78,2.71
1.68,40.61,0.02,62.21,2.68
1.72,41.57,0.02,63.63,2.65
1.76,42.53,0.02,65.06,2.62
1.8,43.49,0.03,66.49,2.58
1.84,44.45,0.03,67.92,2.55
1.88,45.41,0.03,69.34,2.52
1.92,46.38,0.03,70.77,2.49
1.96,47.35,0.03,72.2,2.46
2.0,48.33,0.03,73.62,2.43
2.04,49.3,0.04,75.04,2.4
2.08,50.27,0.04,76.45,2.37
2.12,51.24,0.04,77.86,2.34
2.16,52.2,0.04,79.27,2.31
2.2,53.15,0.04,80.69,2.28
2.24,54.11,0.04,82.13,2.25
2.28,55.07,0.04,83.57,2.22
2.32,56.04,0.04,85.03,2.19
2.36,57.01,0.04,86.44,2.16
2.4,57.97,0.04,87.87,2.13
2.44,58.94,0.04,89.28,2.1
2.48,59.92,0.04,90.7,2.07
2.52,60.89,0.04,92.12,2.04
2.56,61.84,0.04,93.53,2.01
2.6,62.8,0.04,94.95,1.98
2.64,63.76,0.04,96.36,1.95
2.68,64.73,0.04,97.78,1.92
2.72,65.69,0.04,99.19,1.9
2.76,66.66,0.04,100.61,1.87
2.8,67.63,0.04,102.03,1.84
2.84,68.59,0.04,103.44,1.81
2.88,69.56,0.04,104.87,1.79
2.92,70.53,0.04,106.28,1.76
2.96,71.49,0.04,107.7,1.73
3.0,72.45,0.04,109.12,1.71
3.04,73.41,0.04,110.54,1.68
3.08,74.37,0.04,111.96,1.65
3.12,75.33,0.04,113.37,1.63
3.16,76.29,0.04,114.79,1.6
3.2,77.25,0.04,116.2,1.58
3.24,78.21,0.04,117.61,1.55
3.28,79.18,0.04,119.03,1.53
3.32,80.14,0.04,120.44,1.5
3.36,81.1,0.04,121.85,1.48
3.4,82.07,0.04,123.26,1.46
3.44,83.03,0.04,124.67,1.43
3.48,84.0,0.04,126.08,1.41
3.52,84.96,0.04,127.49,1.39
3.56,85.93,0.04,128.92,1.37
3.6,86.89,0.04,130.35,1.34
3.64,87.86,0.04,131.78,1.32
3.68,88.81,0.04,133.2,1.3
3.72,89.78,0.04,134.62,1.28
3.76,90.74,0.04,136.05,1.26
3.8,91.69,0.04,137.46,1.24
3.84,92.64,0.03,138.88,1.22
3.88,93.59,0.03,140.3,1.2
3.92,94.55,0.03,141.71,1.18
3.96,95.51,0.03,143.12,1.16
4.0,96.48,0.03,144.53,1.14
4.04,97.44,0.03,145.93,1.12
4.08,98.41,0.03,147.33,1.1
4.12,99.38,0.03,148.75,1.08
4.16,100.35,0.03,150.16,1.07
4.2,101.31,0.03,151.57,1.05
4.24,102.28,0.03,153.0,1.03
4.28,103.24,0.03,154.42,1.01
4.32,104.19,0.03,155.84,1.0
4.36,105.15,0.02,157.27,0.98
4.4,106.11,0.02,158.68,0.96
4.44,107.07,0.02,160.09,0.95
4.48,108.04,0.02,161.51,0.93
4.52,109.0,0.02,162.92,0.91
4.56,109.96,0.02,164.34,0.9
4.6,110.92,0.02,165.77,0.88
4.64,111.88,0.01,167.19,0.87
4.68,112.84,0.01,168.61,0.85
4.72,113.81,0.01,170.05,0.84
4.76,114.77,0.01,171.48,0.82
4.8,115.74,0.01,172.91,0.8
4.84,116.71,0.01,174.31,0.79
4.88,117.68,0.01,175.72,0.77
4.92,118.64,0.01,177.13,0.76
4.96,119.61,0.01,178.55,0.75
