t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,10.06,3.65
0.04,0.93,0.0,11.07,3.64
0.08,1.85,0.0,12.02,3.63
0.12,2.77,0.0,12.99,3.63
0.16,3.71,0.01,13.97,3.62
0.2,4.63,0.01,14.93,3.62
0.24,5.55,0.01,15.91,3.61
0.28,6.46,0.01,16.91,3.61
0.32,7.37,0.01,17.92,3.61
0.36,8.28,0.01,18.92,3.6
0.4,9.19,0.01,19.93,3.6
0.44,10.11,0.01,20.94,3.6
0.48,11.04,0.01,21.94,3.59
0.52,11.97,0.01,22.94,3.59
0.56,12.9,0.01,23.94,3.59
0.6,13.83,0.01,24.97,3.58
0.64,14.73,0.01,25.99,3.58
0.68,15.64,0.02,27.02,3.58
0.72,16.55,0.02,28.0,3.58
0.76,17.46,0.02,28.99,3.57
0.8,18.37,0.02,29.97,3.57
0.84,19.29,0.02,30.96,3.57
0.88,20.22,0.03,31.94,3.57
0.92,21.14,0.03,32.93,3.56
0.96,22.07,0.03,33.92,3.56
1.0,22.99,0.04,34.91,3.56
1.04,23.91,0.04,35.9,3.56
1.08,24.83,0.04,36.9,3.55
1.12,25.75,0.05,37.89,3.55
1.16,26.67,0.05,38.89,3.55
1.2,27.59,0.06,39.88,3.54
1.24,28.51,0.06,40.86,3.54
1.28,29.44,0.06,41.85,3.54
1.32,30.36,0.07,42.83,3.54
1.36,31.28,0.07,43.8,3.53
1.4,32.21,0.07,44.78,3.53
1.44,33.13,0.08,45.79,3.53
1.48,34.05,0.08,46.79,3.52
1.52,34.97,0.09,47.8,3.52
1.56,35.89,0.09,48.82,3.51
1.6,36.82,0.09,49.83,3.51
1.64,37.74,0.1,50.83,3.51
1.68,38.66,0.1,51.83,3.5
1.72,39.59,0.1,52.84,3.5
1.76,40.51,0.1,53.85,3.5
1.8,41.43,0.11,54.85,3.49
1.84,42.35,0.11,55.86,3.49
1.88,43.27,0.11,56.87,3.49
1.92,44.19,0.12,57.89,3.48
1.96,45.11,0.12,58.92,3.48
2.0,46.03,0.12,59.89,3.48
2.04,46.95,0.12,60.86,3.47
2.08,47.88,0.13,61.84,3.47
2.12,48.81,0.13,62.83,3.47
2.16,49.74,0.13,63.81,3.46
2.2,50.67,0.14,64.81,3.46
2.24,51.61,0.14,65.83,3.46
2.28,52.54,0.14,66.84,3.45
2.32,53.47,0.14,67.86,3.45
2.36,54.4,0.14,68.87,3.45
2.4,55.32,0.15,69.86,3.45
2.44,56.23,0.15,70.87,3.45
2.48,57.15,0.15,71.87,3.44
2.52,58.07,0.15,72.86,3.44
2.56,58.98,0.15,73.85,3.44
2.6,59.9,0.15,74.87,3.44
2.64,60.82,0.15,75.87,3.44
2.68,61.75,0.15,76.87,3.43
2.72,62.68,0.15,77.87,3.43
2.76,63.62,0.15,78.88,3.43
2.8,64.55,0.15,79.88,3.43
2.84,65.48,0.16,80.89,3.43
2.88,66.41,0.16,81.88,3.43
2.92,67.34,0.16,82.85,3.43
2.96,68.27,0.16,83.84,3.43
3.0,69.2,0.16,84.86,3.42
3.04,70.13,0.16,85.87,3.42
3.08,71.06,0.16,86.87,3.42
3.12,72.0,0.16,87.9,3.42
3.16,72.93,0.17,88.92,3.42
3.2,73.86,0.17,89.94,3.42
3.24,74.79,0.17,90.96,3.42
3.28,75.72,0.17,91.98,3.41
3.32,76.65,0.16,93.0,3.41
3.36,77.58,0.16,94.02,3.41
3.4,78.51,0.16,95.05,3.41
3.44,79.45,0.16,96.04,3.41
3.48,80.38,0.16,97.04,3.4
3.52,81.31,0.16,98.05,3.4
3.56,82.23,0.16,99.04,3.4
3.6,83.16,0.16,100.04,3.4
3.64,84.09,0.15,101.05,3.4
3.68,85.01,0.15,102.05,3.39
3.72,85.94,0.15,103.05,3.39
3.76,86.86,0.15,104.05,3.39
3.8,87.78,0.14,105.04,3.39
3.84,88.72,0.14,106.03,3.39
3.88,89.66,0.14,107.04,3.38
3.92,90.6,0.13,108.06,3.38
3.96,91.54,0.13,109.07,3.38
4.0,92.47,0.12,110.09,3.38
4.04,93.4,0.12,111.1,3.37
4.08,94.33,0.12,112.1,3.37
4.12,95.26,0.11,113.11,3.37
4.16,96.2,0.11,114.13,3.37
4.2,97.13,0.11,115.13,3.37
4.24,98.07,0.1,116.15,3.37
4.28,99.0,0.1,117.16,3.36
4.32,99.94,0.09,118.16,3.36
4.36,100.88,0.09,119.17,3.36
4.4,101.81,0.09,120.19,3.36
4.44,102.74,0.08,121.21,3.36
4.48,103.68,0.08,122.22,3.36
4.52,104.61,0.08,123.23,3.36
4.56,105.55,0.07,124.24,3.36
4.6,106.48,0.07,125.26,3.36
4.64,107.42,0.07,126.29,3.36
4.68,108.35,0.07,127.32,3.36
4.72,109.28,0.07,128.37,3.36
4.76,110.22,0.07,129.42,3.36
4.8,111.16,0.07,130.39,3.36
4.84,112.09,0.06,131.38,3.36
4.88,113.02,0.06,132.39,3.36
4.92,113.96,0.06,133.39,3.36
4.96,114.9,0.06,134.37,3.36
5.0,115.84,0.06,135.39,3.36
5.04,116.77,0.06,136.4,3.36
5.08,117.71,0.06,137.41,3.36
5.12,118.64,0.06,138.41,3.35
5.16,119.57,0.06,139.42,3.35
5.2,120.51,0.05,140.41,3.35
5.24,121.45,0.05,141.41,3.35
5.28,122.39,0.05,142.41,3.35
5.32,123.32,0.05,143.41,3.35
5.36,124.25,0.04,144.42,3.35
5.4,125.18,0.04,145.43,3.35
5.44,126.12,0.04,146.45,3.35
5.48,127.05,0.04,147.47,3.34
5.52,127.98,0.04,148.49,3.34
5.56,128.93,0.03,149.52,3.34
5.6,129.88,0.03,150.54,3.34
5.64,130.81,0.03,151.56,3.34
5.68,131.74,0.03,152.57,3.34
5.72,132.68,0.03,153.59,3.33
5.76,133.63,0.02,154.6,3.33
5.8,134.57,0.02,155.61,3.33
5.84,135.51,0.02,156.62,3.33
5.88,136.45,0.02,157.64,3.33
5.92,137.37,0.02,158.65,3.32
5.96,138.29,0.01,159.67,3.32
6.0,139.23,0.01,160.7,3.32
6.04,140.16,0.01,161.74,3.32
6.08,141.1,0.01,162.77,3.32
6.12,142.05,0.01,163.81,3.31
6.16,142.98,0.01,164.84,3.31
6.2,143.91,0.0,165.89,3.31
6.24,144.85,0.0,166.93,3.31
6.28,145.78,0.0,167.98,3.31
6.32,146.71,0.0,169.02,3.31
6.36,147.64,0.0,170.07,3.31
6.4,148.57,0.0,171.11,3.31
6.44,149.49,0.0,172.16,3.31
6.48,150.43,-0.01,173.2,3.31
6.52,151.36,-0.01,174.25,3.31
6.56,152.3,-0.01,175.29,3.31
6.6,153.24,-0.01,176.34,3.31
6.64,154.17,-0.01,177.38,3.31
6.68,155.1,-0.01,178.43,3.31
6.72,156.04,-0.01,179.47,3.31
6.76,156.97,-0.01,180.52,3.31
6.8,157.89,-0.02,181.56,3.31
6.84,158.82,-0.02,182.61,3.31
6.88,159.76,-0.02,183.65,3.31
6.92,160.7,-0.02,184.7,3.31
6.96,161.65,-0.02,185.74,3.31
7.0,162.59,-0.02,186.78,3.31
7.04,163.54,-0.02,187.83,3.31
7.08,164.48,-0.02,188.87,3.31
7.12,165.43,-0.02,189.91,3.31
7.16,166.38,-0.02,190.95,3.31
7.2,167.33,-0.02,192.0,3.31
7.24,168.27,-0.03,193.04,3.31
7.28,169.21,-0.03,193.96,3.31
7.32,170.14,-0.03,194.89,3.32
7.36,171.08,-0.03,195.81,3.32
7.4,172.01,-0.03,196.77,3.32
7.44,172.94,-0.03,197.73,3.32
7.48,173.88,-0.03,198.71,3.32
7.52,174.82,-0.03,199.69,3.32
7.56,175.75,-0.04,200.67,3.32
7.6,176.69,-0.04,201.7,3.32
7.64,177.62,-0.04,202.72,3.32
7.68,178.56,-0.04,203.76,3.32
7.72,179.5,-0.04,204.78,3.32
7.76,180.43,-0.04,205.8,3.32
7.8,181.37,-0.04,206.83,3.32
7.84,182.31,-0.04,207.87,3.32
7.88,183.25,-0.04,208.9,3.32
7.92,184.18,-0.04,209.93,3.32
7.96,185.12,-0.05,210.96,3.32
8.0,186.06,-0.05,211.99,3.32
8.04,187.0,-0.05,213.02,3.32
8.08,187.94,-0.05,214.04,3.32
8.12,188.88,-0.05,215.05,3.32
8.16,189.82,-0.05,216.08,3.32
8.2,190.76,-0.05,217.1,3.32
8.24,191.7,-0.05,218.13,3.32
8.28,192.64,-0.05,219.16,3.32
8.32,193.58,-0.05,220.19,3.32
8.36,194.62,-0.05,221.22,3.32
8.4,195.62,-0.05,222.25,3.32
8.44,196.58,-0.05,223.29,3.32
8.48,197.54,-0.05,224.32,3.33
8.52,198.5,-0.05,225.35,3.33
8.56,199.46,-0.05,226.37,3.33
8.6,200.43,-0.05,227.4,3.33
8.64,201.36,-0.05,228.43,3.33
8.68,202.3,-0.05,229.46,3.33
8.72,203.24,-0.05,230.5,3.33
8.76,204.18,-0.04,231.53,3.33
8.8,205.12,-0.04,232.57,3.33
8.84,206.07,-0.04,233.6,3.33
8.88,207.02,-0.04,234.64,3.33
8.92,207.97,-0.04,235.67,3.33
8.96,208.91,-0.04,236.7,3.33
9.0,209.86,-0.04,237.72,3.33
9.04,210.8,-0.04,238.76,3.33
9.08,211.75,-0.04,239.79,3.33
9.12,212.7,-0.04,240.82,3.33
9.16,213.65,-0.04,241.86,3.33
9.2,214.61,-0.04,242.9,3.33
9.24,215.56,-0.04,243.94,3.33
9.28,216.52,-0.04,244.97,3.32
9.32,217.46,-0.04,246.0,3.32
9.36,218.4,-0.04,247.02,3.32
9.4,219.35,-0.04,248.04,3.31
9.44,220.3,-0.04,249.08,3.31
9.48,221.25,-0.04,250.12,3.31
9.52,222.21,-0.04,251.15,3.3
9.56,223.17,-0.04,252.18,3.3
9.6,224.12,-0.04,253.22,3.3
9.64,225.09,-0.04,254.26,3.29
9.68,226.05,-0.04,255.31,3.29
9.72,227.0,-0.04,256.36,3.28
9.76,227.94,-0.04,257.4,3.28
9.8,228.89,-0.04,258.44,3.27
9.84,229.84,-0.04,259.47,3.27
9.88,230.79,-0.04,260.51,3.26
9.92,231.74,-0.04,261.55,3.26
9.96,232.69,-0.04,262.59,3.25
10.0,233.63,-0.04,263.63,3.25
10.04,234.57,-0.04,264.66,3.24
10.08,235.51,-0.04,265.7,3.23
10.12,236.45,-0.04,266.74,3.23
10.16,237.41,-0.04,267.78,3.22
10.2,238.38,-0.04,268.83,3.21
10.24,239.35,-0.04,269.87,3.2
10.28,240.31,-0.05,270.91,3.2
10.32,241.28,-0.05,271.95,3.19
10.36,242.25,-0.05,272.97,3.18
10.4,243.21,-0.05,273.99,3.17
10.44,244.17,-0.05,275.02,3.17
10.48,245.13,-0.05,276.05,3.16
10.52,246.06,-0.05,277.09,3.15
10.56,247.0,-0.05,278.13,3.14
10.6,247.95,-0.06,279.18,3.14
10.64,248.9,-0.06,280.22,3.13
10.68,249.86,-0.06,281.27,3.12
10.72,250.81,-0.06,282.31,3.11
10.76,251.77,-0.06,283.35,3.1
10.8,252.72,-0.06,284.4,3.09
10.84,253.67,-0.06,285.45,3.08
10.88,254.62,-0.06,286.49,3.07
10.92,255.58,-0.06,287.54,3.06
10.96,256.53,-0.05,288.59,3.06
11.0,257.49,-0.05,289.62,3.05
11.04,258.47,-0.05,290.66,3.04
11.08,259.42,-0.05,291.69,3.03
11.12,260.38,-0.05,292.72,3.02
11.16,261.35,-0.05,293.76,3.02
11.2,262.31,-0.04,294.81,3.01
11.24,263.26,-0.04,295.84,3.0
11.28,264.22,-0.04,296.87,2.99
11.32,265.18,-0.04,297.91,2.99
11.36,266.12,-0.03,298.96,2.98
11.4,267.08,-0.03,300.01,2.97
11.44,268.04,-0.03,301.06,2.96
11.48,269.0,-0.02,302.11,2.95
11.52,269.97,-0.02,303.17,2.94
11.56,270.93,-0.01,304.22,2.93
11.6,271.9,-0.01,305.27,2.92
11.64,272.86,-0.01,306.3,2.91
11.68,273.83,0.0,307.33,2.9
11.72,274.78,0.0,308.38,2.89
11.76,275.74,0.01,309.41,2.88
11.8,276.69,0.01,310.45,2.87
11.84,277.65,0.02,311.49,2.85
11.88,278.61,0.03,312.52,2.84
11.92,279.56,0.03,313.56,2.82
11.96,280.53,0.03,314.61,2.81
12.0,281.49,0.04,315.66,2.79
12.04,282.46,0.04,316.7,2.77
12.08,283.43,0.05,317.74,2.76
12.12,284.38,0.05,318.77,2.74
12.16,285.33,0.06,319.81,2.72
12.2,286.29,0.06,320.86,2.7
12.24,287.25,0.06,321.9,2.68
12.28,288.2,0.07,322.94,2.66
12.32,289.15,0.07,323.99,2.64
12.36,290.11,0.07,325.03,2.61
12.4,291.07,0.07,326.08,2.59
12.44,292.03,0.08,327.12,2.57
12.48,292.99,0.08,328.15,2.54
12.52,293.95,0.08,329.19,2.51
12.56,294.9,0.08,330.24,2.49
12.6,295.87,0.08,331.28,2.46
12.64,296.82,0.09,332.33,2.43
12.68,297.79,0.09,333.39,2.4
12.72,298.75,0.09,334.45,2.37
12.76,299.72,0.09,335.5,2.33
12.8,300.69,0.09,336.55,2.3
12.84,301.67,0.09,337.6,2.27
12.88,302.65,0.1,338.65,2.23
12.92,303.6,0.1,339.69,2.2
12.96,304.56,0.1,340.73,2.16
13.0,305.52,0.1,341.78,2.13
13.04,306.48,0.1,342.83,2.09
13.08,307.43,0.1,343.88,2.06
13.12,308.39,0.11,344.93,2.02
13.16,309.35,0.11,345.98,1.99
13.2,310.32,0.11,347.04,1.96
13.24,311.29,0.11,348.1,1.93
13.28,312.26,0.11,349.18,1.9
13.32,313.23,0.11,350.24,1.87
13.36,314.19,0.11,351.29,1.84
13.4,315.16,0.11,352.36,1.81
13.44,316.12,0.12,353.42,1.78
13.48,317.09,0.12,354.47,1.76
13.52,318.06,0.12,355.52,1.73
13.56,319.03,0.12,356.56,1.7
13.6,320.01,0.12,357.61,1.66
13.64,320.99,0.12,358.65,1.63
13.68,321.99,0.12,359.71,1.6
13.72,322.94,0.12,360.76,1.57
