t,x_ego,y_ego,x_tgt,y_tgt
0.0,-0.0,0.0,18.21,3.23
0.04,1.0,0.01,19.61,3.22
0.08,2.0,0.01,21.02,3.21
0.12,3.0,0.01,22.43,3.2
0.16,4.0,0.01,23.84,3.19
0.2,5.0,0.01,25.25,3.17
0.24,6.0,0.01,26.67,3.16
0.28,7.0,0.01,28.08,3.14
0.32,8.0,0.0,29.49,3.13
0.36,9.0,0.0,30.9,3.11
0.4,10.0,0.0,32.31,3.09
0.44,11.0,0.0,33.72,3.08
0.48,12.0,-0.01,35.13,3.06
0.52,13.0,-0.01,36.54,3.04
0.56,13.99,-0.01,37.95,3.02
0.6,15.0,-0.02,39.36,3.0
0.64,16.0,-0.02,40.77,2.98
0.68,17.0,-0.02,42.19,2.96
0.72,18.0,-0.03,43.6,2.94
0.76,18.98,-0.03,45.01,2.91
0.8,19.97,-0.04,46.42,2.89
0.84,20.96,-0.04,47.82,2.87
0.88,21.96,-0.05,49.22,2.84
0.92,22.96,-0.05,50.63,2.82
0.96,23.97,-0.06,52.04,2.79
1.0,24.98,-0.07,53.45,2.76
1.04,25.98,-0.08,54.86,2.74
1.08,26.99,-0.09,56.27,2.71
1.12,27.99,-0.1,57.68,2.68
1.16,29.0,-0.1,59.09,2.65
1.2,29.99,-0.11,60.5,2.62
1.24,30.99,-0.12,61.93,2.59
1.28,32.01,-0.13,63.35,2.56
1.32,33.01,-0.13,64.77,2.53
1.36,34.01,-0.14,66.18,2.5
1.4,35.01,-0.14,67.59,2.46
1.44,36.0,-0.15,68.99,2.43
1.48,37.0,-0.15,70.4,2.39
1.52,38.0,-0.16,71.82,2.36
1.56,38.99,-0.16,73.22,2.32
1.6,39.98,-0.16,74.64,2.29
1.64,40.97,-0.17,76.06,2.25
1.68,41.97,-0.17,77.48,2.21
1.72,42.96,-0.17,78.89,2.18
1.76,43.97,-0.17,80.3,2.14
1.8,44.97,-0.18,81.71,2.1
1.84,45.97,-0.18,83.12,2.06
1.88,46.98,-0.18,84.53,2.02
1.92,47.98,-0.18,85.95,1.98
1.96,48.98,-0.19,87.36,1.94
2.0,49.97,-0.19,88.78,1.9
2.04,50.97,-0.19,90.21,1.86
2.08,51.96,-0.19,91.64,1.81
2.12,52.96,-0.19,93.07,1.77
2.16,53.97,-0.19,94.5,1.73
2.2,54.97,-0.19,95.91,1.68
2.24,55.97,-0.19,97.33,1.64
2.28,56.97,-0.19,98.73,1.6
2.32,57.97,-0.19,100.13,1.55
2.36,58.97,-0.19,101.54,1.51
2.4,59.96,-0.19,102.95,1.46
2.44,60.95,-0.18,104.37,1.42
2.48,61.95,-0.19,105.78,1.37
2.52,62.95,-0.19,107.21,1.33
2.56,63.96,-0.19,108.64,1.28
2.6,64.95,-0.19,110.08,1.23
2.64,65.95,-0.19,111.51,1.19
2.68,66.95,-0.19,112.93,1.14
2.72,67.95,-0.19,114.36,1.09
2.76,68.95,-0.18,115.77,1.05
2.8,69.95,-0.18,117.19,1.0
2.84,70.95,-0.18,118.62,0.95
2.88,71.95,-0.18,120.03,0.9
2.92,72.96,-0.18,121.46,0.86
2.96,73.96,-0.18,122.89,0.81
3.0,74.97,-0.18,124.31,0.76
3.04,75.97,-0.18,125.74,0.71
3.08,76.97,-0.18,127.17,0.66
3.12,77.96,-0.18,128.59,0.61
3.16,78.95,-0.18,130.0,0.56
3.2,79.93,-0.18,131.4,0.51
3.24,80.92,-0.18,132.8,0.46
3.28,81.91,-0.19,134.21,0.41
3.32,82.89,-0.19,135.61,0.36
3.36,83.89,-0.19,137.02,0.31
3.4,84.89,-0.19,138.42,0.26
3.44,85.88,-0.2,139.82,0.21
