t,x_ego,y_ego,x_tgt,y_tgt
0.0,0.0,0.0,23.9,3.21
0.04,1.01,0.0,25.54,3.18
0.08,2.01,0.0,27.19,3.16
0.12,3.02,0.0,28.84,3.13
0.16,4.02,0.01,30.48,3.1
0.2,5.03,0.01,32.13,3.07
0.24,6.02,0.01,33.77,3.04
0.28,7.01,0.02,35.41,3.01
0.32,8.01,0.02,37.06,2.98
0.36,9.01,0.02,38.7,2.95
0.4,10.01,0.02,40.33,2.91
0.44,11.0,0.02,41.96,2.87
0.48,12.0,0.03,43.6,2.84
0.52,13.01,0.03,45.24,2.8
0.56,14.02,0.03,46.89,2.76
0.6,15.03,0.03,48.54,2.72
0.64,16.04,0.03,50.18,2.67
0.68,17.04,0.04,51.82,2.63
0.72,18.04,0.04,53.47,2.59
0.76,19.03,0.04,55.12,2.54
0.8,20.03,0.04,56.76,2.5
0.84,21.03,0.04,58.41,2.45
0.88,22.02,0.04,60.05,2.4
0.92,23.02,0.04,61.69,2.36
0.96,24.01,0.04,63.32,2.31
1.0,24.99,0.05,64.95,2.26
1.04,25.99,0.05,66.58,2.21
1.08,26.98,0.05,68.21,2.16
1.12,27.98,0.05,69.84,2.11
1.16,28.98,0.05,71.47,2.06
1.2,30.0,0.05,73.11,2.01
1.24,31.0,0.05,74.75,1.96
1.28,32.02,0.05,76.39,1.92
1.32,33.03,0.05,78.03,1.87
1.36,34.04,0.05,79.67,1.82
1.4,35.04,0.05,81.31,1.77
1.44,36.05,0.05,82.95,1.72
1.48,37.05,0.05,84.59,1.67
1.52,38.05,0.05,86.23,1.62
1.56,39.04,0.05,87.86,1.57
1.6,40.03,0.05,89.5,1.52
1.64,41.03,0.05,91.14,1.47
1.68,42.04,0.05,92.77,1.42
1.72,43.04,0.05,94.42,1.37
1.76,44.04,0.05,96.05,1.32
1.8,45.04,0.05,97.68,1.28
1.84,46.04,0.05,99.31,1.23
1.88,47.03,0.05,100.94,1.18
1.92,48.03,0.05,102.57,1.14
1.96,49.02,0.06,104.19,1.09
2.0,50.02,0.06,105.82,1.04
2.04,51.02,0.06,107.45,1.0
2.08,52.02,0.06,109.09,0.96
2.12,53.01,0.06,110.72,0.91
2.16,54.01,0.06,112.35,0.87
2.2,55.0,0.06,113.99,0.83
2.24,55.99,0.06,115.62,0.78
2.28,56.99,0.06,117.26,0.74
2.32,57.99,0.06,118.89,0.7
2.36,58.98,0.05,120.53,0.66
2.4,59.99,0.05,122.17,0.63
2.44,60.99,0.05,123.8,0.59
2.48,61.99,0.05,125.43,0.55
2.52,63.0,0.05,127.06,0.51
2.56,64.0,0.05,128.7,0.48
2.6,65.0,0.05,130.34,0.44
2.64,66.0,0.05,131.97,0.41
2.68,66.99,0.04,133.6,0.37
2.72,67.99,0.04,135.24,0.34
2.76,68.98,0.04,136.87,0.3
2.8,69.97,0.04,138.51,0.27
2.84,70.96,0.04,140.15,0.24
2.88,71.96,0.04,141.79,0.21
2.92,72.96,0.03,143.43,0.18
2.96,73.96,0.03,145.06,0.15
3.0,74.96,0.03,146.7,0.12
3.04,75.96,0.03,148.33,0.09
3.08,76.95,0.03,149.97,0.06
3.12,77.95,0.03,151.6,0.04
3.16,78.94,0.03,153.24,0.01
3.2,79.93,0.03,154.88,0.02
3.24,80.92,0.02,156.51,0.04
3.28,81.92,0.02,158.16,0.07
3.32,82.92,0.02,159.81,0.09
3.36,83.92,0.02,161.46,0.12
3.4,84.92,0.02,163.1,0.14
3.44,85.92,0.02,164.75,0.16
3.48,86.91,0.02,166.39,0.19
3.52,87.91,0.02,168.03,0.21
3.56,88.9,0.02,169.67,0.23
3.6,89.9,0.02,171.32,0.26
3.64,90.89,0.01,172.97,0.28
3.68,91.89,0.01,174.62,0.3
3.72,92.89,0.01,176.27,0.32
3.76,93.89,0.01,177.92,0.34
3.8,94.89,0.01,179.57,0.36
3.84,95.89,0.01,181.22,0.38
