frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
5,3,93.75,3.75,-22.88,0.01,16.27,2.5,2,1,83.35,7.71,-35.32,-0.71,4.04,1.82,3
6,3,92.86,3.76,-22.88,0.01,16.27,2.5,2,1,81.95,7.68,-35.31,-0.71,4.04,1.82,3
7,3,91.95,3.76,-22.88,0.01,16.27,2.5,2,1,80.54,7.65,-35.31,-0.71,4.04,1.82,3
8,3,91.04,3.76,-22.89,0.01,16.27,2.5,2,1,79.14,7.63,-35.31,-0.71,4.04,1.82,3
9,3,90.12,3.76,-22.89,0.01,16.27,2.5,2,1,77.72,7.6,-35.3,-0.71,4.04,1.82,3
10,3,89.2,3.76,-22.9,0.01,16.27,2.5,2,1,76.31,7.57,-35.3,-0.71,4.04,1.82,3
11,3,88.27,3.76,-22.9,0.0,16.27,2.5,2,1,74.89,7.55,-35.29,-0.71,4.04,1.82,3
12,3,87.35,3.77,-22.9,0.0,16.27,2.5,2,1,73.48,7.52,-35.29,-0.71,4.04,1.82,3
13,3,86.42,3.77,-22.91,0.0,16.27,2.5,2,1,72.06,7.49,-35.28,-0.71,4.04,1.82,3
14,3,85.5,3.77,-22.91,-0.0,16.27,2.5,2,1,70.64,7.47,-35.28,-0.72,4.04,1.82,3
15,3,84.57,3.77,-22.91,-0.0,16.27,2.5,2,1,69.22,7.44,-35.27,-0.72,4.04,1.82,3
16,3,83.65,3.77,-22.92,-0.01,16.27,2.5,2,1,67.81,7.41,-35.27,-0.73,4.04,1.82,3
17,3,82.73,3.77,-22.92,-0.01,16.27,2.5,2,1,66.39,7.38,-35.26,-0.73,4.04,1.82,3
18,3,81.82,3.76,-22.92,-0.01,16.27,2.5,2,1,64.98,7.35,-35.26,-0.74,4.04,1.82,3
19,3,80.9,3.76,-22.93,-0.01,16.27,2.5,2,1,63.57,7.33,-35.25,-0.74,4.04,1.82,3
20,3,79.98,3.76,-22.93,-0.02,16.27,2.5,2,1,62.16,7.3,-35.25,-0.75,4.04,1.82,3
21,3,79.06,3.76,-22.93,-0.02,16.27,2.5,2,1,60.75,7.27,-35.24,-0.75,4.04,1.82,3
22,3,78.13,3.76,-22.94,-0.02,16.27,2.5,2,1,59.34,7.24,-35.24,-0.76,4.04,1.82,3
23,3,77.21,3.76,-22.94,-0.02,16.27,2.5,2,1,57.92,7.21,-35.23,-0.77,4.04,1.82,3
