frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
26293,1112,291.84,17.3,-24.56,0.0,19.61,2.5,3,1107,195.95,20.57,-34.99,-0.04,4.24,1.82,4
26294,1112,290.85,17.3,-24.56,0.0,19.61,2.5,3,1107,194.55,20.56,-34.99,-0.05,4.24,1.82,4
26295,1112,289.86,17.3,-24.57,0.01,19.61,2.5,3,1107,193.16,20.56,-34.99,-0.06,4.24,1.82,4
26296,1112,288.87,17.3,-24.57,0.01,19.61,2.5,3,1107,191.76,20.56,-35.0,-0.06,4.24,1.82,4
26297,1112,287.88,17.3,-24.57,0.01,19.61,2.5,3,1107,190.37,20.56,-35.0,-0.07,4.24,1.82,4
26298,1112,286.89,17.31,-24.57,0.01,19.61,2.5,3,1107,188.98,20.56,-35.0,-0.08,4.24,1.82,4
26299,1112,285.92,17.31,-24.58,0.02,19.61,2.5,3,1107,187.59,20.55,-35.01,-0.08,4.24,1.82,4
26300,1112,284.94,17.31,-24.58,0.02,19.61,2.5,3,1107,186.19,20.55,-35.01,-0.09,4.24,1.82,4
26301,1112,283.95,17.31,-24.58,0.02,19.61,2.5,3,1107,184.8,20.55,-35.02,-0.1,4.24,1.82,4
26302,1112,282.98,17.31,-24.58,0.02,19.61,2.5,3,1107,183.4,20.54,-35.02,-0.11,4.24,1.82,4
26303,1112,281.99,17.31,-24.59,0.02,19.61,2.5,3,1107,181.99,20.54,-35.02,-0.12,4.24,1.82,4
26304,1112,281.01,17.31,-24.59,0.03,19.61,2.5,3,1107,180.58,20.54,-35.03,-0.13,4.24,1.82,4
26305,1112,280.03,17.31,-24.59,0.03,19.61,2.5,3,1107,179.18,20.53,-35.03,-0.14,4.24,1.82,4
26306,1112,279.04,17.31,-24.59,0.03,19.61,2.5,3,1107,177.78,20.53,-35.04,-0.15,4.24,1.82,4
26307,1112,278.06,17.31,-24.6,0.03,19.61,2.5,3,1107,176.38,20.52,-35.04,-0.16,4.24,1.82,4
26308,1112,277.07,17.31,-24.6,0.04,19.61,2.5,3,1107,174.98,20.51,-35.05,-0.17,4.24,1.82,4
26309,1112,276.09,17.32,-24.6,0.04,19.61,2.5,3,1107,173.58,20.51,-35.05,-0.18,4.24,1.82,4
26310,1112,275.11,17.32,-24.6,0.04,19.61,2.5,3,1107,172.2,20.5,-35.05,-0.19,4.24,1.82,4
