frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
15009,876,34.96,27.77,24.53,0.37,14.65,2.5,8,880,20.21,24.02,32.13,0.15,4.65,2.02,7
15010,876,35.94,27.79,24.53,0.37,14.65,2.5,8,880,21.5,24.03,32.13,0.16,4.65,2.02,7
15011,876,36.92,27.81,24.53,0.36,14.65,2.5,8,880,22.79,24.03,32.13,0.16,4.65,2.02,7
15012,876,37.9,27.82,24.53,0.36,14.65,2.5,8,880,24.07,24.04,32.13,0.16,4.65,2.02,7
15013,876,38.88,27.84,24.53,0.35,14.65,2.5,8,880,25.36,24.05,32.13,0.17,4.65,2.02,7
15014,876,39.88,27.85,24.53,0.35,14.65,2.5,8,880,26.65,24.05,32.13,0.17,4.65,2.02,7
15015,876,40.86,27.86,24.53,0.34,14.65,2.5,8,880,27.95,24.06,32.14,0.17,4.65,2.02,7
15016,876,41.85,27.87,24.52,0.34,14.65,2.5,8,880,29.24,24.07,32.14,0.17,4.65,2.02,7
15017,876,42.83,27.89,24.52,0.33,14.65,2.5,8,880,30.53,24.08,32.14,0.18,4.65,2.02,7
15018,876,43.82,27.9,24.52,0.33,14.65,2.5,8,880,31.82,24.08,32.14,0.18,4.65,2.02,7
15019,876,44.81,27.91,24.52,0.32,14.65,2.5,8,880,33.11,24.09,32.14,0.18,4.65,2.02,7
15020,876,45.79,27.92,24.52,0.32,14.65,2.5,8,880,34.4,24.1,32.14,0.18,4.65,2.02,7
15021,876,46.79,27.93,24.52,0.31,14.65,2.5,8,880,35.7,24.11,32.13,0.19,4.65,2.02,7
15022,876,47.78,27.95,24.52,0.31,14.65,2.5,8,880,36.99,24.11,32.13,0.19,4.65,2.02,7
15023,876,48.78,27.96,24.52,0.3,14.65,2.5,8,880,38.28,24.12,32.13,0.19,4.65,2.02,7
15024,876,49.75,27.97,24.51,0.29,14.65,2.5,8,880,39.56,24.13,32.13,0.19,4.65,2.02,7
15025,876,50.73,27.99,24.51,0.29,14.65,2.5,8,880,40.85,24.14,32.13,0.19,4.65,2.02,7
15026,876,51.7,28.0,24.51,0.28,14.65,2.5,8,880,42.14,24.14,32.13,0.19,4.65,2.02,7
15027,876,52.68,28.01,24.51,0.27,14.65,2.5,8,880,43.42,24.15,32.13,0.2,4.65,2.02,7
15028,876,53.65,28.03,24.51,0.26,14.65,2.5,8,880,44.71,24.16,32.12,0.2,4.65,2.02,7
15029,876,54.63,28.04,24.51,0.26,14.65,2.5,8,880,45.99,24.17,32.12,0.2,4.65,2.02,7
15030,876,55.59,28.05,24.51,0.25,14.65,2.5,8,880,47.27,24.18,32.12,0.2,4.65,2.02,7
15031,876,56.57,28.06,24.51,0.24,14.65,2.5,8,880,48.55,24.18,32.12,0.2,4.65,2.02,7
15032,876,57.55,28.08,24.51,0.22,14.65,2.5,8,880,49.84,24.19,32.12,0.2,4.65,2.02,7
15033,876,58.53,28.09,24.51,0.21,14.65,2.5,8,880,51.11,24.2,32.11,0.2,4.65,2.02,7
15034,876,59.51,28.09,24.51,0.2,14.65,2.5,8,880,52.4,24.21,32.11,0.2,4.65,2.02,7
15035,876,60.5,28.1,24.51,0.19,14.65,2.5,8,880,53.68,24.22,32.11,0.2,4.65,2.02,7
15036,876,61.49,28.11,24.51,0.18,14.65,2.5,8,880,54.96,24.22,32.1,0.2,4.65,2.02,7
15037,876,62.47,28.12,24.51,0.17,14.65,2.5,8,880,56.25,24.23,32.1,0.2,4.65,2.02,7
15038,876,63.45,28.12,24.51,0.15,14.65,2.5,8,880,57.53,24.24,32.1,0.2,4.65,2.02,7
15039,876,64.42,28.13,24.51,0.14,14.65,2.5,8,880,58.82,24.25,32.09,0.2,4.65,2.02,7
15040,876,65.39,28.14,24.51,0.13,14.65,2.5,8,880,60.1,24.26,32.09,0.19,4.65,2.02,7
15041,876,66.36,28.14,24.51,0.12,14.65,2.5,8,880,61.39,24.26,32.09,0.19,4.65,2.02,7
15042,876,67.34,28.14,24.51,0.11,14.65,2.5,8,880,62.68,24.27,32.08,0.19,4.65,2.02,7
15043,876,68.32,28.15,24.51,0.1,14.65,2.5,8,880,63.96,24.28,32.08,0.19,4.65,2.02,7
15044,876,69.31,28.15,24.51,0.09,14.65,2.5,8,880,65.24,24.29,32.07,0.19,4.65,2.02,7
15045,876,70.29,28.15,24.52,0.08,14.65,2.5,8,880,66.52,24.3,32.07,0.18,4.65,2.02,7
15046,876,71.28,28.15,24.52,0.07,14.65,2.5,8,880,67.81,24.31,32.07,0.18,4.65,2.02,7
15047,876,72.26,28.15,24.52,0.06,14.65,2.5,8,880,69.1,24.31,32.06,0.18,4.65,2.02,7
15048,876,73.23,28.15,24.52,0.05,14.65,2.5,8,880,70.39,24.32,32.06,0.17,4.65,2.02,7
15049,876,74.2,28.15,24.52,0.04,14.65,2.5,8,880,71.67,24.33,32.05,0.17,4.65,2.02,7
15050,876,75.18,28.15,24.52,0.04,14.65,2.5,8,880,72.95,24.34,32.05,0.16,4.65,2.02,7
15051,876,76.15,28.15,24.52,0.03,14.65,2.5,8,880,74.23,24.34,32.04,0.16,4.65,2.02,7
15052,876,77.13,28.15,24.53,0.02,14.65,2.5,8,880,75.49,24.35,32.04,0.15,4.65,2.02,7
15053,876,78.12,28.15,24.53,0.02,14.65,2.5,8,880,76.77,24.36,32.04,0.15,4.65,2.02,7
15054,876,79.11,28.15,24.53,0.01,14.65,2.5,8,880,78.05,24.36,32.03,0.14,4.65,2.02,7
15055,876,80.1,28.14,24.53,0.01,14.65,2.5,8,880,79.33,24.37,32.03,0.13,4.65,2.02,7
15056,876,81.08,28.14,24.53,0.01,14.65,2.5,8,880,80.6,24.38,32.02,0.13,4.65,2.02,7
15057,876,82.06,28.14,24.54,0.0,14.65,2.5,8,880,81.89,24.38,32.02,0.12,4.65,2.02,7
15058,876,83.04,28.14,24.54,0.0,14.65,2.5,8,880,83.16,24.39,32.01,0.11,4.65,2.02,7
15059,876,84.01,28.14,24.54,0.0,14.65,2.5,8,880,84.43,24.39,32.01,0.1,4.65,2.02,7
15060,876,84.99,28.14,24.54,-0.0,14.65,2.5,8,880,85.71,24.4,32.0,0.09,4.65,2.02,7
15061,876,85.96,28.14,24.55,-0.0,14.65,2.5,8,880,86.99,24.4,32.0,0.09,4.65,2.02,7
