frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
19932,888,324.02,8.12,-24.43,0.21,15.36,2.5,2,889,330.75,12.49,-32.82,-0.03,3.74,1.82,3
19933,888,323.05,8.13,-24.43,0.21,15.36,2.5,2,889,329.43,12.48,-32.81,-0.03,3.74,1.82,3
19934,888,322.07,8.14,-24.42,0.22,15.36,2.5,2,889,328.12,12.48,-32.81,-0.04,3.74,1.82,3
19935,888,321.1,8.15,-24.42,0.22,15.36,2.5,2,889,326.81,12.48,-32.8,-0.04,3.74,1.82,3
19936,888,320.14,8.16,-24.41,0.22,15.36,2.5,2,889,325.5,12.48,-32.79,-0.05,3.74,1.82,3
19937,888,319.18,8.17,-24.41,0.23,15.36,2.5,2,889,324.19,12.48,-32.78,-0.06,3.74,1.82,3
19938,888,318.2,8.17,-24.4,0.23,15.36,2.5,2,889,322.87,12.47,-32.77,-0.06,3.74,1.82,3
19939,888,317.24,8.18,-24.4,0.24,15.36,2.5,2,889,321.56,12.47,-32.76,-0.07,3.74,1.82,3
19940,888,316.26,8.19,-24.39,0.24,15.36,2.5,2,889,320.25,12.47,-32.75,-0.07,3.74,1.82,3
19941,888,315.28,8.2,-24.39,0.24,15.36,2.5,2,889,318.93,12.47,-32.74,-0.08,3.74,1.82,3
19942,888,314.3,8.21,-24.38,0.24,15.36,2.5,2,889,317.62,12.46,-32.73,-0.09,3.74,1.82,3
19943,888,313.33,8.23,-24.38,0.25,15.36,2.5,2,889,316.32,12.46,-32.72,-0.1,3.74,1.82,3
19944,888,312.35,8.24,-24.37,0.25,15.36,2.5,2,889,315.02,12.46,-32.71,-0.1,3.74,1.82,3
19945,888,311.36,8.25,-24.37,0.25,15.36,2.5,2,889,313.72,12.45,-32.7,-0.11,3.74,1.82,3
19946,888,310.37,8.26,-24.36,0.25,15.36,2.5,2,889,312.4,12.45,-32.68,-0.12,3.74,1.82,3
19947,888,309.4,8.27,-24.36,0.25,15.36,2.5,2,889,311.1,12.45,-32.67,-0.13,3.74,1.82,3
19948,888,308.41,8.28,-24.35,0.25,15.36,2.5,2,889,309.79,12.44,-32.66,-0.14,3.74,1.82,3
19949,888,307.44,8.29,-24.34,0.26,15.36,2.5,2,889,308.48,12.44,-32.65,-0.15,3.74,1.82,3
19950,888,306.45,8.3,-24.34,0.26,15.36,2.5,2,889,307.18,12.43,-32.64,-0.16,3.74,1.82,3
19951,888,305.48,8.31,-24.33,0.26,15.36,2.5,2,889,305.87,12.43,-32.63,-0.17,3.74,1.82,3
19952,888,304.51,8.32,-24.33,0.26,15.36,2.5,2,889,304.57,12.42,-32.61,-0.19,3.74,1.82,3
19953,888,303.53,8.33,-24.32,0.26,15.36,2.5,2,889,303.27,12.41,-32.6,-0.2,3.74,1.82,3
19954,888,302.55,8.34,-24.31,0.26,15.36,2.5,2,889,301.97,12.41,-32.59,-0.21,3.74,1.82,3
19955,888,301.58,8.35,-24.31,0.25,15.36,2.5,2,889,300.68,12.4,-32.58,-0.23,3.74,1.82,3
19956,888,300.6,8.37,-24.3,0.25,15.36,2.5,2,889,299.39,12.39,-32.57,-0.24,3.74,1.82,3
19957,888,299.64,8.38,-24.29,0.25,15.36,2.5,2,889,298.11,12.38,-32.56,-0.25,3.74,1.82,3
19958,888,298.67,8.39,-24.28,0.25,15.36,2.5,2,889,296.82,12.37,-32.54,-0.27,3.74,1.82,3
19959,888,297.69,8.4,-24.28,0.25,15.36,2.5,2,889,295.51,12.36,-32.53,-0.28,3.74,1.82,3
19960,888,296.71,8.41,-24.27,0.25,15.36,2.5,2,889,294.22,12.35,-32.52,-0.3,3.74,1.82,3
19961,888,295.74,8.42,-24.26,0.25,15.36,2.5,2,889,292.92,12.34,-32.51,-0.31,3.74,1.82,3
19962,888,294.79,8.43,-24.25,0.24,15.36,2.5,2,889,291.63,12.33,-32.5,-0.33,3.74,1.82,3
19963,888,293.82,8.44,-24.25,0.24,15.36,2.5,2,889,290.34,12.31,-32.49,-0.34,3.74,1.82,3
19964,888,292.86,8.45,-24.24,0.24,15.36,2.5,2,889,289.05,12.3,-32.48,-0.36,3.74,1.82,3
19965,888,291.89,8.46,-24.23,0.24,15.36,2.5,2,889,287.76,12.28,-32.47,-0.38,3.74,1.82,3
19966,888,290.92,8.46,-24.22,0.24,15.36,2.5,2,889,286.46,12.27,-32.45,-0.39,3.74,1.82,3
19967,888,289.95,8.47,-24.22,0.23,15.36,2.5,2,889,285.16,12.25,-32.44,-0.41,3.74,1.82,3
19968,888,288.98,8.48,-24.21,0.23,15.36,2.5,2,889,283.85,12.24,-32.43,-0.42,3.74,1.82,3
19969,888,288.01,8.49,-24.2,0.23,15.36,2.5,2,889,282.56,12.22,-32.42,-0.44,3.74,1.82,3
19970,888,287.04,8.5,-24.19,0.23,15.36,2.5,2,889,281.27,12.2,-32.41,-0.46,3.74,1.82,3
19971,888,286.07,8.51,-24.19,0.23,15.36,2.5,2,889,279.98,12.18,-32.4,-0.47,3.74,1.82,3
19972,888,285.1,8.51,-24.18,0.23,15.36,2.5,2,889,278.7,12.16,-32.39,-0.49,3.74,1.82,3
19973,888,284.12,8.52,-24.17,0.23,15.36,2.5,2,889,277.39,12.14,-32.38,-0.51,3.74,1.82,3
19974,888,283.14,8.53,-24.16,0.23,15.36,2.5,2,889,276.09,12.12,-32.37,-0.52,3.74,1.82,3
19975,888,282.19,8.54,-24.16,0.23,15.36,2.5,2,889,274.8,12.1,-32.35,-0.54,3.74,1.82,3
19976,888,281.23,8.55,-24.15,0.23,15.36,2.5,2,889,273.5,12.08,-32.34,-0.56,3.74,1.82,3
19977,888,280.27,8.56,-24.14,0.22,15.36,2.5,2,889,272.2,12.06,-32.33,-0.57,3.74,1.82,3
19978,888,279.31,8.56,-24.13,0.22,15.36,2.5,2,889,270.9,12.03,-32.32,-0.59,3.74,1.82,3
19979,888,278.35,8.57,-24.13,0.22,15.36,2.5,2,889,269.61,12.01,-32.31,-0.61,3.74,1.82,3
19980,888,277.4,8.58,-24.12,0.22,15.36,2.5,2,889,268.31,11.99,-32.29,-0.62,3.74,1.82,3
19981,888,276.43,8.59,-24.11,0.22,15.36,2.5,2,889,267.02,11.96,-32.28,-0.64,3.74,1.82,3
19982,888,275.46,8.6,-24.1,0.22,15.36,2.5,2,889,265.72,11.94,-32.27,-0.66,3.74,1.82,3
19983,888,274.5,8.61,-24.1,0.22,15.36,2.5,2,889,264.43,11.91,-32.26,-0.67,3.74,1.82,3
19984,888,273.54,8.62,-24.09,0.22,15.36,2.5,2,889,263.14,11.88,-32.24,-0.69,3.74,1.82,3
19985,888,272.57,8.63,-24.08,0.22,15.36,2.5,2,889,261.84,11.86,-32.23,-0.7,3.74,1.82,3
19986,888,271.61,8.64,-24.07,0.22,15.36,2.5,2,889,260.55,11.83,-32.22,-0.72,3.74,1.82,3
19987,888,270.66,8.64,-24.07,0.22,15.36,2.5,2,889,259.26,11.8,-32.21,-0.74,3.74,1.82,3
19988,888,269.71,8.65,-24.06,0.22,15.36,2.5,2,889,257.97,11.77,-32.19,-0.75,3.74,1.82,3
19989,888,268.74,8.66,-24.05,0.21,15.36,2.5,2,889,256.68,11.74,-32.18,-0.77,3.74,1.82,3
19990,888,267.77,8.67,-24.05,0.21,15.36,2.5,2,889,255.39,11.71,-32.16,-0.78,3.74,1.82,3
19991,888,266.8,8.68,-24.04,0.21,15.36,2.5,2,889,254.1,11.68,-32.15,-0.8,3.74,1.82,3
19992,888,265.83,8.69,-24.03,0.21,15.36,2.5,2,889,252.81,11.65,-32.14,-0.81,3.74,1.82,3
19993,888,264.85,8.7,-24.02,0.21,15.36,2.5,2,889,251.51,11.61,-32.12,-0.82,3.74,1.82,3
19994,888,263.9,8.71,-24.02,0.2,15.36,2.5,2,889,250.22,11.58,-32.11,-0.84,3.74,1.82,3
19995,888,262.94,8.72,-24.01,0.2,15.36,2.5,2,889,248.93,11.55,-32.09,-0.85,3.74,1.82,3
19996,888,261.97,8.73,-24.0,0.2,15.36,2.5,2,889,247.65,11.51,-32.08,-0.87,3.74,1.82,3
19997,888,261.01,8.73,-24.0,0.19,15.36,2.5,2,889,246.36,11.48,-32.06,-0.88,3.74,1.82,3
19998,888,260.04,8.74,-23.99,0.19,15.36,2.5,2,889,245.07,11.44,-32.05,-0.89,3.74,1.82,3
19999,888,259.09,8.75,-23.98,0.19,15.36,2.5,2,889,243.8,11.4,-32.03,-0.9,3.74,1.82,3
20000,888,258.13,8.76,-23.98,0.18,15.36,2.5,2,889,242.53,11.37,-32.01,-0.91,3.74,1.82,3
20001,888,257.17,8.76,-23.97,0.18,15.36,2.5,2,889,241.25,11.33,-32.0,-0.92,3.74,1.82,3
20002,888,256.21,8.77,-23.96,0.18,15.36,2.5,2,889,239.97,11.29,-31.98,-0.93,3.74,1.82,3
20003,888,255.25,8.78,-23.96,0.17,15.36,2.5,2,889,238.68,11.25,-31.97,-0.94,3.74,1.82,3
20004,888,254.29,8.78,-23.95,0.17,15.36,2.5,2,889,237.39,11.21,-31.95,-0.95,3.74,1.82,3
20005,888,253.34,8.79,-23.94,0.17,15.36,2.5,2,889,236.11,11.17,-31.93,-0.96,3.74,1.82,3
20006,888,252.39,8.8,-23.94,0.16,15.36,2.5,2,889,234.83,11.13,-31.92,-0.96,3.74,1.82,3
20007,888,251.44,8.8,-23.93,0.16,15.36,2.5,2,889,233.56,11.09,-31.9,-0.97,3.74,1.82,3
20008,888,250.49,8.81,-23.93,0.16,15.36,2.5,2,889,232.29,11.05,-31.89,-0.97,3.74,1.82,3
20009,888,249.54,8.82,-23.92,0.15,15.36,2.5,2,889,231.02,11.01,-31.87,-0.98,3.74,1.82,3
20010,888,248.59,8.82,-23.91,0.15,15.36,2.5,2,889,229.76,10.97,-31.85,-0.98,3.74,1.82,2
20011,888,247.63,8.83,-23.91,0.14,15.36,2.5,2,889,228.5,10.93,-31.84,-0.98,3.74,1.82,2
20012,888,246.68,8.83,-23.9,0.14,15.36,2.5,2,889,227.23,10.89,-31.82,-0.98,3.74,1.82,2
20013,888,245.71,8.84,-23.9,0.14,15.36,2.5,2,889,225.96,10.85,-31.81,-0.99,3.74,1.82,2
20014,888,244.76,8.84,-23.89,0.13,15.36,2.5,2,889,224.7,10.81,-31.79,-0.99,3.74,1.82,2
20015,888,243.81,8.85,-23.89,0.13,15.36,2.5,2,889,223.43,10.77,-31.77,-0.98,3.74,1.82,2
20016,888,242.85,8.85,-23.88,0.13,15.36,2.5,2,889,222.16,10.73,-31.76,-0.98,3.74,1.82,2
20017,888,241.9,8.86,-23.88,0.12,15.36,2.5,2,889,220.9,10.69,-31.74,-0.98,3.74,1.82,2
20018,888,240.95,8.86,-23.87,0.12,15.36,2.5,2,889,219.62,10.65,-31.73,-0.98,3.74,1.82,2
20019,888,239.98,8.87,-23.87,0.11,15.36,2.5,2,889,218.34,10.61,-31.71,-0.97,3.74,1.82,2
20020,888,239.02,8.87,-23.86,0.11,15.36,2.5,2,889,217.07,10.57,-31.69,-0.97,3.74,1.82,2
20021,888,238.06,8.88,-23.86,0.1,15.36,2.5,2,889,215.79,10.53,-31.68,-0.96,3.74,1.82,2
20022,888,237.1,8.88,-23.85,0.1,15.36,2.5,2,889,214.52,10.49,-31.66,-0.95,3.74,1.82,2
20023,888,236.14,8.89,-23.85,0.09,15.36,2.5,2,889,213.23,10.45,-31.65,-0.95,3.74,1.82,2
20024,888,235.18,8.89,-23.84,0.09,15.36,2.5,2,889,211.96,10.41,-31.63,-0.94,3.74,1.82,2
20025,888,234.22,8.89,-23.84,0.08,15.36,2.5,2,889,210.71,10.37,-31.61,-0.93,3.74,1.82,2
20026,888,233.27,8.9,-23.84,0.08,15.36,2.5,2,889,209.45,10.34,-31.6,-0.92,3.74,1.82,2
20027,888,232.33,8.9,-23.83,0.07,15.36,2.5,2,889,208.19,10.3,-31.58,-0.92,3.74,1.82,2
20028,888,231.39,8.91,-23.83,0.07,15.36,2.5,2,889,206.93,10.26,-31.57,-0.91,3.74,1.82,2
20029,888,230.44,8.91,-23.82,0.06,15.36,2.5,2,889,205.66,10.23,-31.55,-0.9,3.74,1.82,2
20030,888,229.49,8.91,-23.82,0.05,15.36,2.5,2,889,204.4,10.19,-31.53,-0.89,3.74,1.82,2
20031,888,228.54,8.91,-23.82,0.05,15.36,2.5,2,889,203.15,10.16,-31.52,-0.88,3.74,1.82,2
20032,888,227.59,8.92,-23.81,0.04,15.36,2.5,2,889,201.89,10.12,-31.5,-0.87,3.74,1.82,2
20033,888,226.66,8.92,-23.81,0.04,15.36,2.5,2,889,200.64,10.09,-31.49,-0.86,3.74,1.82,2
20034,888,225.71,8.92,-23.81,0.03,15.36,2.5,2,889,199.39,10.05,-31.47,-0.85,3.74,1.82,2
20035,888,224.77,8.92,-23.8,0.02,15.36,2.5,2,889,198.14,10.02,-31.46,-0.84,3.74,1.82,2
20036,888,223.81,8.92,-23.8,0.02,15.36,2.5,2,889,196.88,9.98,-31.44,-0.83,3.74,1.82,2
20037,888,222.86,8.92,-23.8,0.01,15.36,2.5,2,889,195.63,9.95,-31.43,-0.81,3.74,1.82,2
20038,888,221.91,8.92,-23.79,0.01,15.36,2.5,2,889,194.39,9.92,-31.41,-0.8,3.74,1.82,2
20039,888,220.97,8.92,-23.79,0.0,15.36,2.5,2,889,193.14,9.89,-31.4,-0.79,3.74,1.82,2
20040,888,220.02,8.92,-23.79,-0.0,15.36,2.5,2,889,191.89,9.86,-31.39,-0.78,3.74,1.82,2
20041,888,219.07,8.92,-23.79,-0.01,15.36,2.5,2,889,190.63,9.82,-31.37,-0.77,3.74,1.82,2
20042,888,218.13,8.92,-23.78,-0.01,15.36,2.5,2,889,189.37,9.79,-31.36,-0.75,3.74,1.82,2
20043,888,217.17,8.92,-23.78,-0.02,15.36,2.5,2,889,188.12,9.76,-31.34,-0.74,3.74,1.82,2
20044,888,216.22,8.92,-23.78,-0.03,15.36,2.5,2,889,186.86,9.73,-31.33,-0.73,3.74,1.82,2
20045,888,215.26,8.91,-23.78,-0.03,15.36,2.5,2,889,185.6,9.7,-31.31,-0.71,3.74,1.82,2
20046,888,214.3,8.91,-23.77,-0.04,15.36,2.5,2,889,184.33,9.68,-31.3,-0.7,3.74,1.82,2
20047,888,213.35,8.91,-23.77,-0.04,15.36,2.5,2,889,183.06,9.65,-31.29,-0.69,3.74,1.82,2
20048,888,212.39,8.91,-23.77,-0.05,15.36,2.5,2,889,181.8,9.62,-31.27,-0.67,3.74,1.82,2
20049,888,211.44,8.91,-23.76,-0.05,15.36,2.5,2,889,180.54,9.6,-31.26,-0.66,3.74,1.82,2
20050,888,210.49,8.91,-23.76,-0.06,15.36,2.5,2,889,179.3,9.57,-31.24,-0.65,3.74,1.82,2
20051,888,209.54,8.9,-23.76,-0.06,15.36,2.5,2,889,178.06,9.55,-31.23,-0.63,3.74,1.82,2
20052,888,208.58,8.9,-23.75,-0.07,15.36,2.5,2,889,176.81,9.52,-31.21,-0.62,3.74,1.82,2
20053,888,207.63,8.9,-23.75,-0.07,15.36,2.5,2,889,175.57,9.5,-31.2,-0.61,3.74,1.82,2
20054,888,206.69,8.89,-23.75,-0.08,15.36,2.5,2,889,174.32,9.47,-31.19,-0.59,3.74,1.82,2
20055,888,205.75,8.89,-23.74,-0.08,15.36,2.5,2,889,173.07,9.45,-31.17,-0.58,3.74,1.82,2
20056,888,204.8,8.89,-23.74,-0.08,15.36,2.5,2,889,171.81,9.43,-31.16,-0.57,3.74,1.82,2
20057,888,203.83,8.88,-23.73,-0.09,15.36,2.5,2,889,170.57,9.41,-31.14,-0.56,3.74,1.82,2
20058,888,202.87,8.88,-23.73,-0.09,15.36,2.5,2,889,169.33,9.39,-31.13,-0.54,3.74,1.82,2
20059,888,201.91,8.87,-23.73,-0.1,15.36,2.5,2,889,168.1,9.37,-31.12,-0.53,3.74,1.82,2
20060,888,200.96,8.87,-23.72,-0.1,15.36,2.5,2,889,166.86,9.35,-31.1,-0.52,3.74,1.82,2
20061,888,200.01,8.86,-23.72,-0.1,15.36,2.5,2,889,165.62,9.33,-31.09,-0.51,3.74,1.82,2
20062,888,199.07,8.86,-23.71,-0.1,15.36,2.5,2,889,164.38,9.31,-31.08,-0.5,3.74,1.82,2
20063,888,198.11,8.85,-23.71,-0.11,15.36,2.5,2,889,163.14,9.29,-31.06,-0.48,3.74,1.82,2
20064,888,197.16,8.85,-23.7,-0.11,15.36,2.5,2,889,161.89,9.27,-31.05,-0.47,3.74,1.82,2
20065,888,196.21,8.85,-23.7,-0.11,15.36,2.5,2,889,160.64,9.25,-31.03,-0.46,3.74,1.82,2
20066,888,195.26,8.84,-23.69,-0.12,15.36,2.5,2,889,159.4,9.23,-31.02,-0.45,3.74,1.82,2
20067,888,194.3,8.84,-23.68,-0.12,15.36,2.5,2,889,158.15,9.21,-31.01,-0.44,3.74,1.82,2
20068,888,193.34,8.83,-23.68,-0.12,15.36,2.5,2,889,156.91,9.2,-30.99,-0.43,3.74,1.82,2
20069,888,192.38,8.83,-23.67,-0.13,15.36,2.5,2,889,155.68,9.18,-30.98,-0.42,3.74,1.82,2
20070,888,191.42,8.82,-23.66,-0.13,15.36,2.5,2,889,154.43,9.16,-30.97,-0.41,3.74,1.82,2
20071,888,190.47,8.82,-23.66,-0.13,15.36,2.5,2,889,153.19,9.15,-30.95,-0.4,3.74,1.82,2
20072,888,189.52,8.81,-23.65,-0.14,15.36,2.5,2,889,151.96,9.13,-30.94,-0.39,3.74,1.82,2
20073,888,188.58,8.81,-23.64,-0.14,15.36,2.5,2,889,150.72,9.12,-30.93,-0.38,3.74,1.82,2
20074,888,187.63,8.8,-23.64,-0.14,15.36,2.5,2,889,149.49,9.1,-30.91,-0.36,3.74,1.82,2
20075,888,186.68,8.8,-23.63,-0.15,15.36,2.5,2,889,148.26,9.09,-30.9,-0.35,3.74,1.82,2
20076,888,185.75,8.79,-23.62,-0.15,15.36,2.5,2,889,147.03,9.07,-30.89,-0.34,3.74,1.82,2
20077,888,184.81,8.79,-23.62,-0.16,15.36,2.5,2,889,145.8,9.06,-30.87,-0.33,3.74,1.82,2
20078,888,183.88,8.78,-23.61,-0.16,15.36,2.5,2,889,144.56,9.04,-30.86,-0.32,3.74,1.82,2
20079,888,182.95,8.78,-23.6,-0.17,15.36,2.5,2,889,143.33,9.03,-30.85,-0.31,3.74,1.82,2
20080,888,182.01,8.77,-23.59,-0.17,15.36,2.5,2,889,142.09,9.02,-30.84,-0.3,3.74,1.82,2
20081,888,181.06,8.77,-23.59,-0.18,15.36,2.5,2,889,140.85,9.0,-30.82,-0.29,3.74,1.82,2
20082,888,180.13,8.76,-23.58,-0.18,15.36,2.5,2,889,139.62,8.99,-30.81,-0.28,3.74,1.82,2
20083,888,179.19,8.76,-23.57,-0.19,15.36,2.5,2,889,138.39,8.98,-30.8,-0.26,3.74,1.82,2
20084,888,178.25,8.75,-23.57,-0.19,15.36,2.5,2,889,137.15,8.97,-30.78,-0.25,3.74,1.82,2
20085,888,177.3,8.74,-23.56,-0.2,15.36,2.5,2,889,135.92,8.96,-30.77,-0.24,3.74,1.82,2
20086,888,176.36,8.73,-23.55,-0.2,15.36,2.5,2,889,134.68,8.95,-30.76,-0.23,3.74,1.82,2
20087,888,175.42,8.72,-23.55,-0.21,15.36,2.5,2,889,133.44,8.94,-30.74,-0.22,3.74,1.82,2
20088,888,174.49,8.71,-23.54,-0.21,15.36,2.5,2,889,132.2,8.93,-30.73,-0.21,3.74,1.82,2
20089,888,173.56,8.7,-23.53,-0.22,15.36,2.5,2,889,130.96,8.93,-30.72,-0.2,3.74,1.82,2
20090,888,172.64,8.69,-23.53,-0.22,15.36,2.5,2,889,129.72,8.92,-30.7,-0.19,3.74,1.82,2
20091,888,171.71,8.68,-23.52,-0.23,15.36,2.5,2,889,128.48,8.91,-30.69,-0.18,3.74,1.82,2
20092,888,170.76,8.67,-23.51,-0.23,15.36,2.5,2,889,127.26,8.91,-30.68,-0.17,3.74,1.82,2
20093,888,169.8,8.66,-23.51,-0.24,15.36,2.5,2,889,126.05,8.9,-30.67,-0.16,3.74,1.82,2
20094,888,168.85,8.65,-23.5,-0.24,15.36,2.5,2,889,124.83,8.89,-30.65,-0.15,3.74,1.82,2
20095,888,167.91,8.64,-23.49,-0.24,15.36,2.5,2,889,123.61,8.89,-30.64,-0.14,3.74,1.82,2
