frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
19815,887,10.21,25.57,24.52,-0.25,14.35,2.5,6,886,17.3,21.77,35.23,0.14,4.75,1.92,5
19816,887,11.16,25.56,24.52,-0.24,14.35,2.5,6,886,18.7,21.78,35.25,0.13,4.75,1.92,5
19817,887,12.14,25.55,24.53,-0.24,14.35,2.5,6,886,20.11,21.78,35.26,0.13,4.75,1.92,5
19818,887,13.11,25.54,24.54,-0.23,14.35,2.5,6,886,21.52,21.78,35.27,0.13,4.75,1.92,5
19819,887,14.09,25.53,24.54,-0.23,14.35,2.5,6,886,22.94,21.79,35.29,0.13,4.75,1.92,5
19820,887,15.08,25.52,24.55,-0.22,14.35,2.5,6,886,24.37,21.79,35.3,0.13,4.75,1.92,5
19821,887,16.06,25.52,24.55,-0.21,14.35,2.5,6,886,25.79,21.8,35.32,0.13,4.75,1.92,5
19822,887,17.04,25.51,24.56,-0.21,14.35,2.5,6,886,27.21,21.8,35.33,0.14,4.75,1.92,5
19823,887,18.03,25.5,24.56,-0.2,14.35,2.5,6,886,28.64,21.8,35.34,0.14,4.75,1.92,5
19824,887,19.01,25.5,24.57,-0.19,14.35,2.5,6,886,30.05,21.81,35.36,0.14,4.75,1.92,5
19825,887,19.99,25.49,24.58,-0.19,14.35,2.5,6,886,31.46,21.81,35.37,0.15,4.75,1.92,5
19826,887,20.97,25.48,24.58,-0.18,14.35,2.5,6,886,32.87,21.82,35.38,0.15,4.75,1.92,5
19827,887,21.96,25.48,24.59,-0.17,14.35,2.5,6,886,34.28,21.82,35.4,0.16,4.75,1.92,5
19828,887,22.93,25.47,24.59,-0.17,14.35,2.5,6,886,35.69,21.83,35.41,0.16,4.75,1.92,5
19829,887,23.92,25.47,24.6,-0.16,14.35,2.5,6,886,37.1,21.83,35.43,0.17,4.75,1.92,5
19830,887,24.91,25.46,24.6,-0.16,14.35,2.5,6,886,38.52,21.84,35.44,0.18,4.75,1.92,5
19831,887,25.89,25.46,24.61,-0.15,14.35,2.5,6,886,39.94,21.84,35.45,0.19,4.75,1.92,5
19832,887,26.88,25.45,24.61,-0.15,14.35,2.5,6,886,41.37,21.85,35.47,0.2,4.75,1.92,5
19833,887,27.87,25.45,24.62,-0.14,14.35,2.5,6,886,42.79,21.86,35.48,0.21,4.75,1.92,5
19834,887,28.87,25.44,24.62,-0.14,14.35,2.5,6,886,44.21,21.86,35.49,0.22,4.75,1.92,5
19835,887,29.86,25.44,24.63,-0.13,14.35,2.5,6,886,45.64,21.87,35.51,0.23,4.75,1.92,5
19836,887,30.86,25.43,24.63,-0.13,14.35,2.5,6,886,47.07,21.88,35.52,0.24,4.75,1.92,5
19837,887,31.85,25.43,24.64,-0.13,14.35,2.5,6,886,48.5,21.89,35.53,0.25,4.75,1.92,5
19838,887,32.84,25.42,24.64,-0.12,14.35,2.5,6,886,49.92,21.9,35.54,0.27,4.75,1.92,5
19839,887,33.83,25.42,24.64,-0.12,14.35,2.5,6,886,51.35,21.91,35.56,0.28,4.75,1.92,5
19840,887,34.82,25.41,24.65,-0.11,14.35,2.5,6,886,52.77,21.92,35.57,0.29,4.75,1.92,5
19841,887,35.79,25.41,24.65,-0.11,14.35,2.5,6,886,54.18,21.93,35.58,0.31,4.75,1.92,5
19842,887,36.77,25.41,24.65,-0.1,14.35,2.5,6,886,55.59,21.94,35.59,0.32,4.75,1.92,5
19843,887,37.76,25.4,24.66,-0.1,14.35,2.5,6,886,57.01,21.95,35.6,0.34,4.75,1.92,5
19844,887,38.75,25.4,24.66,-0.1,14.35,2.5,6,886,58.44,21.97,35.62,0.36,4.75,1.92,5
19845,887,39.73,25.39,24.66,-0.09,14.35,2.5,6,886,59.87,21.98,35.63,0.38,4.75,1.92,5
19846,887,40.72,25.39,24.67,-0.09,14.35,2.5,6,886,61.31,21.99,35.64,0.39,4.75,1.92,5
19847,887,41.7,25.39,24.67,-0.08,14.35,2.5,6,886,62.74,22.01,35.65,0.41,4.75,1.92,5
19848,887,42.69,25.38,24.67,-0.08,14.35,2.5,6,886,64.18,22.03,35.66,0.43,4.75,1.92,5
19849,887,43.68,25.38,24.67,-0.08,14.35,2.5,6,886,65.61,22.04,35.67,0.45,4.75,1.92,5
19850,887,44.67,25.38,24.68,-0.07,14.35,2.5,6,886,67.04,22.06,35.68,0.47,4.75,1.92,5
19851,887,45.66,25.38,24.68,-0.07,14.35,2.5,6,886,68.46,22.08,35.69,0.49,4.75,1.92,5
19852,887,46.65,25.37,24.68,-0.07,14.35,2.5,6,886,69.89,22.1,35.7,0.51,4.75,1.92,5
19853,887,47.64,25.37,24.68,-0.06,14.35,2.5,6,886,71.31,22.12,35.71,0.53,4.75,1.92,5
19854,887,48.63,25.37,24.68,-0.06,14.35,2.5,6,886,72.73,22.14,35.72,0.55,4.75,1.92,5
19855,887,49.63,25.37,24.69,-0.06,14.35,2.5,6,886,74.16,22.16,35.73,0.57,4.75,1.92,5
19856,887,50.63,25.36,24.69,-0.05,14.35,2.5,6,886,75.58,22.18,35.73,0.59,4.75,1.92,5
19857,887,51.62,25.36,24.69,-0.05,14.35,2.5,6,886,77.01,22.2,35.74,0.61,4.75,1.92,5
19858,887,52.61,25.36,24.69,-0.05,14.35,2.5,6,886,78.45,22.23,35.75,0.63,4.75,1.92,5
19859,887,53.59,25.36,24.69,-0.04,14.35,2.5,6,886,79.88,22.25,35.76,0.66,4.75,1.92,5
19860,887,54.58,25.36,24.69,-0.04,14.35,2.5,6,886,81.33,22.28,35.77,0.68,4.75,1.92,5
19861,887,55.55,25.36,24.69,-0.04,14.35,2.5,6,886,82.76,22.31,35.77,0.7,4.75,1.92,5
19862,887,56.52,25.35,24.69,-0.03,14.35,2.5,6,886,84.19,22.33,35.78,0.72,4.75,1.92,5
19863,887,57.5,25.35,24.69,-0.03,14.35,2.5,6,886,85.62,22.36,35.79,0.74,4.75,1.92,5
19864,887,58.48,25.35,24.69,-0.03,14.35,2.5,6,886,87.06,22.39,35.79,0.77,4.75,1.92,5
