frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
16746,920,131.7,9.18,-23.08,-0.08,16.98,2.5,2,924,120.5,12.8,-29.96,-0.33,6.16,2.22,3
16747,920,130.78,9.17,-23.08,-0.09,16.98,2.5,2,924,119.3,12.79,-29.95,-0.34,6.16,2.22,3
16748,920,129.85,9.16,-23.07,-0.11,16.98,2.5,2,924,118.1,12.77,-29.93,-0.35,6.16,2.22,3
16749,920,128.92,9.16,-23.07,-0.12,16.98,2.5,2,924,116.9,12.76,-29.92,-0.36,6.16,2.22,3
16750,920,128.0,9.15,-23.06,-0.13,16.98,2.5,2,924,115.71,12.75,-29.91,-0.37,6.16,2.22,3
16751,920,127.08,9.14,-23.06,-0.14,16.98,2.5,2,924,114.51,12.73,-29.9,-0.38,6.16,2.22,3
16752,920,126.15,9.13,-23.06,-0.15,16.98,2.5,2,924,113.31,12.72,-29.89,-0.39,6.16,2.22,3
16753,920,125.23,9.12,-23.05,-0.16,16.98,2.5,2,924,112.12,12.7,-29.88,-0.4,6.16,2.22,3
16754,920,124.31,9.11,-23.05,-0.17,16.98,2.5,2,924,110.92,12.68,-29.86,-0.41,6.16,2.22,3
16755,920,123.4,9.1,-23.04,-0.17,16.98,2.5,2,924,109.72,12.67,-29.85,-0.42,6.16,2.22,3
16756,920,122.47,9.09,-23.04,-0.18,16.98,2.5,2,924,108.52,12.65,-29.84,-0.43,6.16,2.22,3
16757,920,121.55,9.08,-23.04,-0.18,16.98,2.5,2,924,107.32,12.63,-29.82,-0.44,6.16,2.22,3
16758,920,120.62,9.07,-23.03,-0.19,16.98,2.5,2,924,106.13,12.61,-29.81,-0.45,6.16,2.22,3
16759,920,119.69,9.06,-23.03,-0.19,16.98,2.5,2,924,104.94,12.6,-29.8,-0.46,6.16,2.22,3
16760,920,118.77,9.05,-23.02,-0.19,16.98,2.5,2,924,103.75,12.58,-29.78,-0.47,6.16,2.22,3
16761,920,117.85,9.04,-23.02,-0.19,16.98,2.5,2,924,102.56,12.56,-29.77,-0.48,6.16,2.22,3
16762,920,116.93,9.03,-23.02,-0.19,16.98,2.5,2,924,101.37,12.54,-29.76,-0.49,6.16,2.22,3
16763,920,116.01,9.02,-23.01,-0.19,16.98,2.5,2,924,100.19,12.52,-29.74,-0.5,6.16,2.22,3
16764,920,115.1,9.01,-23.01,-0.19,16.98,2.5,2,924,99.0,12.5,-29.73,-0.51,6.16,2.22,3
16765,920,114.18,9.0,-23.0,-0.19,16.98,2.5,2,924,97.81,12.48,-29.71,-0.52,6.16,2.22,3
16766,920,113.27,8.99,-23.0,-0.19,16.98,2.5,2,924,96.62,12.45,-29.7,-0.53,6.16,2.22,3
16767,920,112.35,8.98,-23.0,-0.19,16.98,2.5,2,924,95.42,12.43,-29.68,-0.54,6.16,2.22,3
16768,920,111.43,8.97,-22.99,-0.18,16.98,2.5,2,924,94.23,12.41,-29.67,-0.55,6.16,2.22,3
16769,920,110.51,8.97,-22.99,-0.18,16.98,2.5,2,924,93.04,12.39,-29.65,-0.56,6.16,2.22,3
16770,920,109.59,8.96,-22.98,-0.18,16.98,2.5,2,924,91.86,12.36,-29.63,-0.57,6.16,2.22,3
16771,920,108.68,8.95,-22.98,-0.17,16.98,2.5,2,924,90.67,12.34,-29.62,-0.58,6.16,2.22,3
16772,920,107.76,8.95,-22.98,-0.17,16.98,2.5,2,924,89.48,12.32,-29.6,-0.59,6.16,2.22,3
16773,920,106.83,8.94,-22.97,-0.17,16.98,2.5,2,924,88.29,12.29,-29.58,-0.6,6.16,2.22,3
16774,920,105.92,8.93,-22.97,-0.16,16.98,2.5,2,924,87.1,12.27,-29.57,-0.61,6.16,2.22,3
16775,920,105.01,8.93,-22.96,-0.16,16.98,2.5,2,924,85.91,12.24,-29.55,-0.62,6.16,2.22,3
16776,920,104.09,8.92,-22.96,-0.15,16.98,2.5,2,924,84.72,12.22,-29.53,-0.62,6.16,2.22,3
16777,920,103.17,8.92,-22.96,-0.15,16.98,2.5,2,924,83.54,12.19,-29.51,-0.63,6.16,2.22,3
16778,920,102.25,8.91,-22.95,-0.15,16.98,2.5,2,924,82.36,12.17,-29.49,-0.64,6.16,2.22,3
16779,920,101.33,8.9,-22.95,-0.14,16.98,2.5,2,924,81.17,12.14,-29.48,-0.65,6.16,2.22,3
16780,920,100.41,8.9,-22.95,-0.14,16.98,2.5,2,924,79.99,12.12,-29.46,-0.65,6.16,2.22,3
16781,920,99.49,8.89,-22.94,-0.13,16.98,2.5,2,924,78.81,12.09,-29.44,-0.66,6.16,2.22,3
16782,920,98.57,8.89,-22.94,-0.13,16.98,2.5,2,924,77.64,12.06,-29.42,-0.67,6.16,2.22,3
16783,920,97.65,8.88,-22.93,-0.12,16.98,2.5,2,924,76.46,12.04,-29.4,-0.67,6.16,2.22,3
16784,920,96.73,8.88,-22.93,-0.12,16.98,2.5,2,924,75.29,12.01,-29.38,-0.68,6.16,2.22,3
16785,920,95.81,8.87,-22.93,-0.11,16.98,2.5,2,924,74.11,11.98,-29.36,-0.69,6.16,2.22,3
16786,920,94.89,8.87,-22.92,-0.11,16.98,2.5,2,924,72.93,11.95,-29.34,-0.7,6.16,2.22,3
16787,920,93.97,8.86,-22.92,-0.11,16.98,2.5,2,924,71.75,11.93,-29.32,-0.7,6.16,2.22,3
16788,920,93.06,8.86,-22.92,-0.1,16.98,2.5,2,924,70.57,11.9,-29.3,-0.71,6.16,2.22,3
