frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
19839,1531,318.8,8.4,-31.07,-0.01,4.55,1.82,3,1528,258.0,11.93,-35.2,-0.46,4.14,1.72,4
19840,1531,317.56,8.4,-31.07,-0.01,4.55,1.82,3,1528,256.59,11.91,-35.2,-0.47,4.14,1.72,4
19841,1531,316.31,8.4,-31.07,-0.01,4.55,1.82,3,1528,255.18,11.89,-35.2,-0.48,4.14,1.72,4
19842,1531,315.06,8.4,-31.07,-0.01,4.55,1.82,3,1528,253.78,11.87,-35.2,-0.49,4.14,1.72,4
19843,1531,313.82,8.4,-31.08,-0.01,4.55,1.82,3,1528,252.37,11.85,-35.2,-0.51,4.14,1.72,4
19844,1531,312.57,8.4,-31.08,-0.01,4.55,1.82,3,1528,250.96,11.83,-35.2,-0.52,4.14,1.72,4
19845,1531,311.32,8.4,-31.08,-0.01,4.55,1.82,3,1528,249.54,11.81,-35.2,-0.53,4.14,1.72,4
19846,1531,310.08,8.4,-31.08,-0.01,4.55,1.82,3,1528,248.13,11.79,-35.2,-0.55,4.14,1.72,4
19847,1531,308.84,8.4,-31.09,-0.01,4.55,1.82,3,1528,246.73,11.77,-35.2,-0.56,4.14,1.72,4
19848,1531,307.61,8.4,-31.09,-0.01,4.55,1.82,3,1528,245.32,11.75,-35.2,-0.57,4.14,1.72,4
19849,1531,306.37,8.4,-31.09,-0.01,4.55,1.82,3,1528,243.92,11.72,-35.2,-0.59,4.14,1.72,4
19850,1531,305.13,8.4,-31.09,-0.01,4.55,1.82,3,1528,242.5,11.7,-35.2,-0.6,4.14,1.72,4
19851,1531,303.89,8.4,-31.1,-0.01,4.55,1.82,3,1528,241.08,11.68,-35.19,-0.61,4.14,1.72,4
19852,1531,302.64,8.4,-31.1,-0.01,4.55,1.82,3,1528,239.67,11.65,-35.19,-0.62,4.14,1.72,4
19853,1531,301.39,8.4,-31.1,-0.01,4.55,1.82,3,1528,238.25,11.63,-35.19,-0.64,4.14,1.72,4
19854,1531,300.15,8.4,-31.1,-0.01,4.55,1.82,3,1528,236.84,11.6,-35.19,-0.65,4.14,1.72,4
19855,1531,298.91,8.4,-31.1,-0.01,4.55,1.82,3,1528,235.43,11.58,-35.19,-0.66,4.14,1.72,4
19856,1531,297.67,8.4,-31.11,-0.01,4.55,1.82,3,1528,234.02,11.55,-35.19,-0.68,4.14,1.72,4
19857,1531,296.42,8.4,-31.11,-0.01,4.55,1.82,3,1528,232.61,11.52,-35.19,-0.69,4.14,1.72,4
19858,1531,295.17,8.39,-31.11,-0.01,4.55,1.82,3,1528,231.2,11.5,-35.19,-0.7,4.14,1.72,4
19859,1531,293.91,8.39,-31.11,-0.01,4.55,1.82,3,1528,229.79,11.47,-35.18,-0.72,4.14,1.72,4
19860,1531,292.66,8.39,-31.11,-0.01,4.55,1.82,3,1528,228.38,11.44,-35.18,-0.73,4.14,1.72,4
19861,1531,291.42,8.39,-31.11,-0.01,4.55,1.82,3,1528,226.97,11.41,-35.18,-0.74,4.14,1.72,4
19862,1531,290.17,8.39,-31.11,-0.01,4.55,1.82,3,1528,225.57,11.38,-35.18,-0.75,4.14,1.72,4
19863,1531,288.92,8.39,-31.11,-0.01,4.55,1.82,3,1528,224.16,11.35,-35.18,-0.76,4.14,1.72,4
19864,1531,287.67,8.39,-31.11,-0.01,4.55,1.82,3,1528,222.75,11.32,-35.17,-0.78,4.14,1.72,4
19865,1531,286.42,8.39,-31.11,-0.01,4.55,1.82,3,1528,221.35,11.29,-35.17,-0.79,4.14,1.72,4
19866,1531,285.18,8.39,-31.11,-0.02,4.55,1.82,3,1528,219.96,11.25,-35.17,-0.8,4.14,1.72,4
19867,1531,283.93,8.39,-31.11,-0.02,4.55,1.82,3,1528,218.55,11.22,-35.17,-0.81,4.14,1.72,4
19868,1531,282.68,8.39,-31.11,-0.02,4.55,1.82,3,1528,217.14,11.19,-35.17,-0.82,4.14,1.72,4
19869,1531,281.43,8.39,-31.11,-0.02,4.55,1.82,3,1528,215.72,11.15,-35.16,-0.83,4.14,1.72,4
19870,1531,280.18,8.39,-31.11,-0.02,4.55,1.82,3,1528,214.3,11.12,-35.16,-0.84,4.14,1.72,4
19871,1531,278.93,8.39,-31.11,-0.02,4.55,1.82,3,1528,212.89,11.09,-35.16,-0.84,4.14,1.72,4
19872,1531,277.7,8.39,-31.11,-0.02,4.55,1.82,3,1528,211.48,11.05,-35.16,-0.85,4.14,1.72,4
19873,1531,276.46,8.39,-31.11,-0.02,4.55,1.82,3,1528,210.07,11.02,-35.16,-0.86,4.14,1.72,4
19874,1531,275.22,8.39,-31.11,-0.02,4.55,1.82,3,1528,208.67,10.98,-35.15,-0.87,4.14,1.72,4
19875,1531,273.98,8.39,-31.11,-0.03,4.55,1.82,3,1528,207.27,10.95,-35.15,-0.87,4.14,1.72,4
19876,1531,272.73,8.38,-31.11,-0.03,4.55,1.82,3,1528,205.86,10.91,-35.15,-0.88,4.14,1.72,4
19877,1531,271.5,8.38,-31.11,-0.03,4.55,1.82,3,1528,204.47,10.88,-35.15,-0.89,4.14,1.72,4
19878,1531,270.26,8.38,-31.11,-0.03,4.55,1.82,3,1528,203.06,10.84,-35.15,-0.89,4.14,1.72,4
19879,1531,269.02,8.38,-31.11,-0.03,4.55,1.82,3,1528,201.66,10.81,-35.15,-0.9,4.14,1.72,4
19880,1531,267.77,8.38,-31.11,-0.03,4.55,1.82,3,1528,200.26,10.77,-35.14,-0.9,4.14,1.72,4
19881,1531,266.52,8.38,-31.1,-0.04,4.55,1.82,3,1528,198.85,10.73,-35.14,-0.91,4.14,1.72,4
19882,1531,265.28,8.38,-31.1,-0.04,4.55,1.82,3,1528,197.45,10.7,-35.14,-0.91,4.14,1.72,4
19883,1531,264.04,8.38,-31.1,-0.04,4.55,1.82,3,1528,196.05,10.66,-35.14,-0.91,4.14,1.72,4
19884,1531,262.79,8.38,-31.1,-0.04,4.55,1.82,3,1528,194.65,10.62,-35.14,-0.92,4.14,1.72,4
19885,1531,261.54,8.37,-31.1,-0.04,4.55,1.82,3,1528,193.25,10.58,-35.14,-0.92,4.14,1.72,4
19886,1531,260.3,8.37,-31.1,-0.05,4.55,1.82,3,1528,191.84,10.55,-35.14,-0.92,4.14,1.72,4
19887,1531,259.05,8.37,-31.1,-0.05,4.55,1.82,3,1528,190.42,10.51,-35.14,-0.92,4.14,1.72,4
19888,1531,257.81,8.37,-31.09,-0.05,4.55,1.82,3,1528,189.0,10.47,-35.14,-0.92,4.14,1.72,4
19889,1531,256.56,8.37,-31.09,-0.05,4.55,1.82,3,1528,187.58,10.43,-35.14,-0.92,4.14,1.72,4
19890,1531,255.33,8.37,-31.09,-0.06,4.55,1.82,3,1528,186.19,10.39,-35.14,-0.92,4.14,1.72,4
19891,1531,254.08,8.36,-31.09,-0.06,4.55,1.82,3,1528,184.81,10.36,-35.14,-0.92,4.14,1.72,4
19892,1531,252.83,8.36,-31.09,-0.06,4.55,1.82,3,1528,183.41,10.32,-35.15,-0.92,4.14,1.72,4
19893,1531,251.58,8.36,-31.09,-0.07,4.55,1.82,3,1528,182.02,10.28,-35.15,-0.91,4.14,1.72,4
19894,1531,250.33,8.36,-31.08,-0.07,4.55,1.82,3,1528,180.62,10.24,-35.15,-0.91,4.14,1.72,4
19895,1531,249.08,8.35,-31.08,-0.07,4.55,1.82,3,1528,179.21,10.21,-35.15,-0.91,4.14,1.72,4
19896,1531,247.84,8.35,-31.08,-0.07,4.55,1.82,3,1528,177.81,10.17,-35.15,-0.9,4.14,1.72,3
19897,1531,246.59,8.35,-31.08,-0.08,4.55,1.82,3,1528,176.41,10.13,-35.16,-0.9,4.14,1.72,3
19898,1531,245.35,8.34,-31.07,-0.08,4.55,1.82,3,1528,175.02,10.1,-35.16,-0.89,4.14,1.72,3
19899,1531,244.12,8.34,-31.07,-0.08,4.55,1.82,3,1528,173.61,10.06,-35.16,-0.89,4.14,1.72,3
19900,1531,242.88,8.34,-31.07,-0.08,4.55,1.82,3,1528,172.21,10.02,-35.17,-0.88,4.14,1.72,3
19901,1531,241.64,8.33,-31.07,-0.09,4.55,1.82,3,1528,170.79,9.99,-35.17,-0.87,4.14,1.72,3
19902,1531,240.41,8.33,-31.07,-0.09,4.55,1.82,3,1528,169.38,9.95,-35.17,-0.87,4.14,1.72,3
19903,1531,239.17,8.33,-31.06,-0.09,4.55,1.82,3,1528,167.97,9.92,-35.18,-0.86,4.14,1.72,3
19904,1531,237.93,8.32,-31.06,-0.09,4.55,1.82,3,1528,166.57,9.88,-35.18,-0.85,4.14,1.72,3
19905,1531,236.69,8.32,-31.06,-0.09,4.55,1.82,3,1528,165.17,9.85,-35.19,-0.84,4.14,1.72,3
19906,1531,235.45,8.31,-31.06,-0.09,4.55,1.82,3,1528,163.76,9.81,-35.19,-0.83,4.14,1.72,3
19907,1531,234.2,8.31,-31.06,-0.1,4.55,1.82,3,1528,162.34,9.78,-35.19,-0.82,4.14,1.72,3
19908,1531,232.96,8.31,-31.05,-0.1,4.55,1.82,3,1528,160.93,9.75,-35.2,-0.81,4.14,1.72,3
19909,1531,231.71,8.3,-31.05,-0.1,4.55,1.82,3,1528,159.5,9.71,-35.2,-0.8,4.14,1.72,3
19910,1531,230.46,8.3,-31.05,-0.1,4.55,1.82,3,1528,158.06,9.68,-35.21,-0.79,4.14,1.72,3
19911,1531,229.21,8.29,-31.05,-0.1,4.55,1.82,3,1528,156.63,9.65,-35.21,-0.78,4.14,1.72,3
19912,1531,227.95,8.29,-31.04,-0.1,4.55,1.82,3,1528,155.2,9.62,-35.22,-0.77,4.14,1.72,3
19913,1531,226.71,8.29,-31.04,-0.1,4.55,1.82,3,1528,153.8,9.59,-35.22,-0.76,4.14,1.72,3
19914,1531,225.48,8.28,-31.04,-0.1,4.55,1.82,3,1528,152.43,9.56,-35.23,-0.75,4.14,1.72,3
19915,1531,224.25,8.28,-31.04,-0.1,4.55,1.82,3,1528,151.05,9.53,-35.24,-0.74,4.14,1.72,3
