frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
16803,1373,302.35,4.15,-28.13,-0.03,4.65,1.92,2,1372,286.1,8.26,-31.16,-0.26,4.95,2.12,3
16804,1373,301.23,4.15,-28.12,-0.03,4.65,1.92,2,1372,284.85,8.25,-31.18,-0.28,4.95,2.12,3
16805,1373,300.1,4.15,-28.12,-0.02,4.65,1.92,2,1372,283.6,8.24,-31.19,-0.29,4.95,2.12,3
16806,1373,298.98,4.15,-28.11,-0.02,4.65,1.92,2,1372,282.36,8.23,-31.21,-0.31,4.95,2.12,3
16807,1373,297.86,4.15,-28.11,-0.01,4.65,1.92,2,1372,281.1,8.22,-31.22,-0.32,4.95,2.12,3
16808,1373,296.73,4.15,-28.1,-0.01,4.65,1.92,2,1372,279.85,8.21,-31.23,-0.34,4.95,2.12,3
16809,1373,295.6,4.15,-28.1,-0.0,4.65,1.92,2,1372,278.61,8.19,-31.25,-0.35,4.95,2.12,3
16810,1373,294.48,4.15,-28.09,0.0,4.65,1.92,2,1372,277.35,8.18,-31.26,-0.37,4.95,2.12,3
16811,1373,293.35,4.15,-28.09,0.01,4.65,1.92,2,1372,276.1,8.17,-31.28,-0.38,4.95,2.12,3
16812,1373,292.23,4.15,-28.08,0.01,4.65,1.92,2,1372,274.85,8.15,-31.29,-0.4,4.95,2.12,3
16813,1373,291.11,4.15,-28.08,0.02,4.65,1.92,2,1372,273.6,8.14,-31.31,-0.42,4.95,2.12,3
16814,1373,289.99,4.15,-28.07,0.03,4.65,1.92,2,1372,272.34,8.12,-31.32,-0.44,4.95,2.12,3
16815,1373,288.86,4.15,-28.07,0.03,4.65,1.92,2,1372,271.1,8.1,-31.34,-0.46,4.95,2.12,3
16816,1373,287.75,4.15,-28.06,0.04,4.65,1.92,2,1372,269.85,8.09,-31.35,-0.48,4.95,2.12,3
16817,1373,286.63,4.15,-28.06,0.04,4.65,1.92,2,1372,268.6,8.07,-31.37,-0.5,4.95,2.12,3
16818,1373,285.5,4.16,-28.05,0.05,4.65,1.92,2,1372,267.35,8.05,-31.38,-0.52,4.95,2.12,3
16819,1373,284.37,4.16,-28.05,0.05,4.65,1.92,2,1372,266.09,8.03,-31.4,-0.54,4.95,2.12,3
16820,1373,283.24,4.16,-28.05,0.06,4.65,1.92,2,1372,264.83,8.01,-31.41,-0.56,4.95,2.12,3
16821,1373,282.12,4.16,-28.04,0.06,4.65,1.92,2,1372,263.56,7.98,-31.43,-0.58,4.95,2.12,3
16822,1373,281.0,4.17,-28.04,0.06,4.65,1.92,2,1372,262.31,7.96,-31.44,-0.6,4.95,2.12,3
16823,1373,279.88,4.17,-28.03,0.07,4.65,1.92,2,1372,261.06,7.94,-31.46,-0.62,4.95,2.12,3
16824,1373,278.75,4.17,-28.03,0.07,4.65,1.92,2,1372,259.8,7.91,-31.47,-0.64,4.95,2.12,3
16825,1373,277.63,4.18,-28.03,0.08,4.65,1.92,2,1372,258.54,7.89,-31.48,-0.66,4.95,2.12,3
16826,1373,276.5,4.18,-28.02,0.08,4.65,1.92,2,1372,257.28,7.86,-31.5,-0.69,4.95,2.12,3
16827,1373,275.39,4.19,-28.02,0.08,4.65,1.92,2,1372,256.02,7.83,-31.51,-0.71,4.95,2.12,3
16828,1373,274.28,4.19,-28.01,0.09,4.65,1.92,2,1372,254.76,7.81,-31.52,-0.73,4.95,2.12,3
16829,1373,273.16,4.19,-28.01,0.09,4.65,1.92,2,1372,253.5,7.78,-31.53,-0.75,4.95,2.12,3
16830,1373,272.05,4.2,-28.01,0.09,4.65,1.92,2,1372,252.23,7.75,-31.55,-0.77,4.95,2.12,3
16831,1373,270.93,4.2,-28.0,0.09,4.65,1.92,2,1372,250.97,7.72,-31.56,-0.8,4.95,2.12,3
16832,1373,269.82,4.21,-28.0,0.1,4.65,1.92,2,1372,249.71,7.68,-31.57,-0.82,4.95,2.12,3
16833,1373,268.71,4.21,-28.0,0.1,4.65,1.92,2,1372,248.44,7.65,-31.58,-0.84,4.95,2.12,3
16834,1373,267.59,4.22,-27.99,0.1,4.65,1.92,2,1372,247.17,7.62,-31.59,-0.86,4.95,2.12,3
16835,1373,266.47,4.22,-27.99,0.1,4.65,1.92,2,1372,245.91,7.58,-31.6,-0.89,4.95,2.12,3
16836,1373,265.34,4.22,-27.99,0.1,4.65,1.92,2,1372,244.65,7.55,-31.61,-0.91,4.95,2.12,3
16837,1373,264.21,4.23,-27.98,0.1,4.65,1.92,2,1372,243.38,7.51,-31.62,-0.93,4.95,2.12,3
16838,1373,263.09,4.23,-27.98,0.1,4.65,1.92,2,1372,242.11,7.47,-31.63,-0.95,4.95,2.12,3
16839,1373,261.97,4.24,-27.98,0.1,4.65,1.92,2,1372,240.85,7.44,-31.64,-0.97,4.95,2.12,3
16840,1373,260.85,4.24,-27.97,0.1,4.65,1.92,2,1372,239.59,7.4,-31.65,-0.99,4.95,2.12,3
16841,1373,259.74,4.24,-27.97,0.1,4.65,1.92,2,1372,238.32,7.36,-31.66,-1.01,4.95,2.12,3
16842,1373,258.63,4.25,-27.97,0.1,4.65,1.92,2,1372,237.06,7.31,-31.66,-1.03,4.95,2.12,3
16843,1373,257.51,4.25,-27.96,0.1,4.65,1.92,2,1372,235.79,7.27,-31.67,-1.05,4.95,2.12,3
16844,1373,256.39,4.26,-27.96,0.1,4.65,1.92,2,1372,234.53,7.23,-31.68,-1.07,4.95,2.12,3
16845,1373,255.27,4.26,-27.96,0.1,4.65,1.92,2,1372,233.26,7.19,-31.68,-1.09,4.95,2.12,3
