frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
7930,344,63.43,34.75,23.7,-0.02,17.08,2.5,8,342,88.84,30.86,25.51,0.09,17.18,2.5,7
7931,344,64.38,34.74,23.7,-0.02,17.08,2.5,8,342,89.87,30.87,25.5,0.1,17.18,2.5,7
7932,344,65.34,34.74,23.7,-0.02,17.08,2.5,8,342,90.89,30.87,25.5,0.11,17.18,2.5,7
7933,344,66.3,34.74,23.7,-0.02,17.08,2.5,8,342,91.92,30.87,25.49,0.12,17.18,2.5,7
7934,344,67.24,34.74,23.69,-0.02,17.08,2.5,8,342,92.92,30.88,25.49,0.12,17.18,2.5,7
7935,344,68.19,34.74,23.69,-0.02,17.08,2.5,8,342,93.94,30.88,25.49,0.13,17.18,2.5,7
7936,344,69.15,34.74,23.69,-0.02,17.08,2.5,8,342,94.95,30.88,25.48,0.14,17.18,2.5,7
7937,344,70.11,34.74,23.69,-0.02,17.08,2.5,8,342,95.97,30.89,25.48,0.15,17.18,2.5,7
7938,344,71.06,34.74,23.69,-0.02,17.08,2.5,8,342,96.99,30.89,25.47,0.16,17.18,2.5,7
7939,344,72.0,34.74,23.69,-0.02,17.08,2.5,8,342,98.01,30.9,25.47,0.17,17.18,2.5,7
7940,344,72.93,34.73,23.69,-0.02,17.08,2.5,8,342,99.02,30.91,25.47,0.18,17.18,2.5,7
7941,344,73.86,34.73,23.69,-0.02,17.08,2.5,8,342,100.05,30.91,25.46,0.19,17.18,2.5,7
7942,344,74.79,34.73,23.68,-0.03,17.08,2.5,8,342,101.07,30.92,25.46,0.2,17.18,2.5,7
7943,344,75.74,34.73,23.68,-0.03,17.08,2.5,8,342,102.09,30.93,25.45,0.21,17.18,2.5,7
7944,344,76.68,34.73,23.68,-0.03,17.08,2.5,8,342,103.11,30.94,25.45,0.22,17.18,2.5,7
7945,344,77.63,34.73,23.68,-0.03,17.08,2.5,8,342,104.12,30.94,25.45,0.24,17.18,2.5,7
7946,344,78.59,34.73,23.68,-0.03,17.08,2.5,8,342,105.14,30.95,25.44,0.25,17.18,2.5,7
7947,344,79.54,34.73,23.68,-0.03,17.08,2.5,8,342,106.16,30.96,25.44,0.26,17.18,2.5,7
7948,344,80.5,34.73,23.68,-0.03,17.08,2.5,8,342,107.18,30.98,25.43,0.27,17.18,2.5,7
7949,344,81.46,34.72,23.67,-0.03,17.08,2.5,8,342,108.2,30.99,25.43,0.28,17.18,2.5,7
7950,344,82.42,34.72,23.67,-0.03,17.08,2.5,8,342,109.22,31.0,25.42,0.3,17.18,2.5,7
7951,344,83.37,34.72,23.67,-0.03,17.08,2.5,8,342,110.24,31.01,25.42,0.31,17.18,2.5,7
7952,344,84.32,34.72,23.67,-0.03,17.08,2.5,8,342,111.25,31.03,25.42,0.32,17.18,2.5,7
7953,344,85.26,34.72,23.67,-0.03,17.08,2.5,8,342,112.27,31.04,25.41,0.33,17.18,2.5,7
7954,344,86.2,34.72,23.66,-0.03,17.08,2.5,8,342,113.28,31.05,25.41,0.34,17.18,2.5,7
7955,344,87.14,34.72,23.66,-0.03,17.08,2.5,8,342,114.29,31.07,25.4,0.35,17.18,2.5,7
7956,344,88.09,34.72,23.66,-0.03,17.08,2.5,8,342,115.31,31.08,25.4,0.36,17.18,2.5,7
7957,344,89.04,34.72,23.66,-0.03,17.08,2.5,8,342,116.32,31.1,25.39,0.38,17.18,2.5,7
7958,344,89.98,34.72,23.66,-0.03,17.08,2.5,8,342,117.34,31.12,25.39,0.39,17.18,2.5,7
7959,344,90.92,34.72,23.65,-0.03,17.08,2.5,8,342,118.35,31.13,25.39,0.4,17.18,2.5,7
7960,344,91.86,34.72,23.65,-0.03,17.08,2.5,8,342,119.37,31.15,25.38,0.41,17.18,2.5,7
7961,344,92.8,34.71,23.65,-0.03,17.08,2.5,8,342,120.39,31.17,25.38,0.42,17.18,2.5,7
7962,344,93.74,34.71,23.65,-0.03,17.08,2.5,8,342,121.4,31.19,25.37,0.43,17.18,2.5,7
7963,344,94.68,34.71,23.65,-0.03,17.08,2.5,8,342,122.41,31.2,25.37,0.44,17.18,2.5,7
7964,344,95.63,34.71,23.64,-0.03,17.08,2.5,8,342,123.41,31.22,25.37,0.45,17.18,2.5,7
7965,344,96.57,34.71,23.64,-0.03,17.08,2.5,8,342,124.42,31.24,25.36,0.46,17.18,2.5,7
7966,344,97.52,34.71,23.64,-0.03,17.08,2.5,8,342,125.44,31.26,25.36,0.47,17.18,2.5,7
7967,344,98.47,34.71,23.64,-0.03,17.08,2.5,8,342,126.45,31.27,25.36,0.48,17.18,2.5,7
7968,344,99.42,34.71,23.64,-0.03,17.08,2.5,8,342,127.47,31.29,25.35,0.49,17.18,2.5,7
7969,344,100.38,34.7,23.63,-0.03,17.08,2.5,8,342,128.49,31.31,25.35,0.5,17.18,2.5,7
7970,344,101.32,34.7,23.63,-0.03,17.08,2.5,8,342,129.5,31.33,25.34,0.51,17.18,2.5,7
7971,344,102.26,34.7,23.63,-0.03,17.08,2.5,8,342,130.51,31.35,25.34,0.52,17.18,2.5,7
7972,344,103.2,34.7,23.63,-0.03,17.08,2.5,8,342,131.53,31.37,25.34,0.53,17.18,2.5,7
7973,344,104.15,34.7,23.62,-0.03,17.08,2.5,8,342,132.54,31.39,25.33,0.54,17.18,2.5,7
7974,344,105.09,34.7,23.62,-0.03,17.08,2.5,8,342,133.55,31.41,25.33,0.55,17.18,2.5,7
7975,344,106.03,34.7,23.62,-0.03,17.08,2.5,8,342,134.56,31.43,25.33,0.57,17.18,2.5,7
7976,344,106.99,34.69,23.62,-0.03,17.08,2.5,8,342,135.58,31.45,25.32,0.58,17.18,2.5,7
7977,344,107.95,34.69,23.61,-0.03,17.08,2.5,8,342,136.6,31.48,25.32,0.59,17.18,2.5,7
7978,344,108.9,34.69,23.61,-0.03,17.08,2.5,8,342,137.62,31.5,25.32,0.6,17.18,2.5,7
7979,344,109.84,34.69,23.61,-0.03,17.08,2.5,8,342,138.64,31.52,25.31,0.61,17.18,2.5,7
7980,344,110.79,34.69,23.61,-0.02,17.08,2.5,8,342,139.67,31.55,25.31,0.62,17.18,2.5,7
7981,344,111.74,34.69,23.6,-0.02,17.08,2.5,8,342,140.69,31.57,25.31,0.64,17.18,2.5,7
7982,344,112.68,34.69,23.6,-0.02,17.08,2.5,8,342,141.71,31.6,25.31,0.65,17.18,2.5,7
7983,344,113.61,34.69,23.6,-0.02,17.08,2.5,8,342,142.72,31.63,25.3,0.66,17.18,2.5,7
7984,344,114.55,34.69,23.6,-0.02,17.08,2.5,8,342,143.72,31.65,25.3,0.67,17.18,2.5,7
7985,344,115.49,34.69,23.59,-0.02,17.08,2.5,8,342,144.73,31.68,25.3,0.68,17.18,2.5,7
7986,344,116.43,34.69,23.59,-0.02,17.08,2.5,8,342,145.72,31.71,25.29,0.69,17.18,2.5,7
7987,344,117.37,34.69,23.59,-0.02,17.08,2.5,8,342,146.73,31.74,25.29,0.7,17.18,2.5,7
7988,344,118.32,34.69,23.58,-0.02,17.08,2.5,8,342,147.75,31.76,25.29,0.71,17.18,2.5,7
7989,344,119.27,34.68,23.58,-0.02,17.08,2.5,8,342,148.76,31.79,25.29,0.72,17.18,2.5,7
7990,344,120.22,34.68,23.58,-0.02,17.08,2.5,8,342,149.77,31.82,25.29,0.73,17.18,2.5,7
7991,344,121.16,34.68,23.58,-0.02,17.08,2.5,8,342,150.78,31.85,25.28,0.74,17.18,2.5,7
7992,344,122.1,34.68,23.57,-0.02,17.08,2.5,8,342,151.8,31.88,25.28,0.75,17.18,2.5,7
7993,344,123.03,34.68,23.57,-0.02,17.08,2.5,8,342,152.81,31.91,25.28,0.76,17.18,2.5,7
7994,344,123.97,34.68,23.57,-0.02,17.08,2.5,8,342,153.82,31.94,25.28,0.77,17.18,2.5,7
