frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
2,2,198.55,25.79,32.82,0.16,4.65,2.02,6,5,215.6,22.08,40.68,0.54,4.85,2.02,5
3,2,199.78,25.8,32.83,0.15,4.65,2.02,6,5,217.09,22.1,40.7,0.55,4.85,2.02,5
4,2,201.06,25.8,32.84,0.15,4.65,2.02,6,5,218.63,22.13,40.72,0.55,4.85,2.02,5
5,2,202.34,25.81,32.85,0.14,4.65,2.02,6,5,220.2,22.15,40.74,0.55,4.85,2.02,5
6,2,203.64,25.81,32.85,0.13,4.65,2.02,6,5,221.78,22.17,40.75,0.56,4.85,2.02,5
7,2,204.94,25.81,32.86,0.12,4.65,2.02,6,5,223.38,22.19,40.77,0.56,4.85,2.02,5
8,2,206.25,25.82,32.87,0.11,4.65,2.02,6,5,224.99,22.21,40.79,0.57,4.85,2.02,5
9,2,207.57,25.82,32.88,0.1,4.65,2.02,6,5,226.63,22.24,40.81,0.57,4.85,2.02,5
10,2,208.89,25.83,32.89,0.1,4.65,2.02,6,5,228.26,22.26,40.83,0.58,4.85,2.02,5
11,2,210.21,25.83,32.9,0.09,4.65,2.02,6,5,229.9,22.28,40.85,0.58,4.85,2.02,5
12,2,211.53,25.83,32.91,0.08,4.65,2.02,6,5,231.54,22.31,40.87,0.59,4.85,2.02,5
13,2,212.84,25.83,32.91,0.07,4.65,2.02,6,5,233.18,22.33,40.89,0.59,4.85,2.02,5
14,2,214.16,25.83,32.92,0.06,4.65,2.02,6,5,234.82,22.35,40.91,0.6,4.85,2.02,5
