frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
16017,1670,254.99,8.57,-23.97,-0.03,9.8,2.5,2,1671,231.6,12.81,-34.14,-0.26,5.15,2.02,3
16018,1670,254.02,8.57,-23.97,-0.03,9.8,2.5,2,1671,230.23,12.8,-34.14,-0.27,5.15,2.02,3
16019,1670,253.06,8.57,-23.96,-0.03,9.8,2.5,2,1671,228.87,12.79,-34.13,-0.27,5.15,2.02,3
16020,1670,252.1,8.57,-23.96,-0.03,9.8,2.5,2,1671,227.5,12.78,-34.12,-0.28,5.15,2.02,3
16021,1670,251.15,8.57,-23.95,-0.03,9.8,2.5,2,1671,226.13,12.77,-34.11,-0.29,5.15,2.02,3
16022,1670,250.19,8.57,-23.95,-0.03,9.8,2.5,2,1671,224.77,12.75,-34.11,-0.29,5.15,2.02,3
16023,1670,249.23,8.56,-23.95,-0.03,9.8,2.5,2,1671,223.41,12.74,-34.1,-0.3,5.15,2.02,3
16024,1670,248.27,8.56,-23.94,-0.04,9.8,2.5,2,1671,222.04,12.73,-34.09,-0.31,5.15,2.02,3
16025,1670,247.3,8.56,-23.94,-0.04,9.8,2.5,2,1671,220.68,12.72,-34.09,-0.31,5.15,2.02,3
16026,1670,246.34,8.56,-23.94,-0.04,9.8,2.5,2,1671,219.31,12.71,-34.08,-0.32,5.15,2.02,3
16027,1670,245.38,8.56,-23.93,-0.04,9.8,2.5,2,1671,217.95,12.69,-34.07,-0.33,5.15,2.02,3
16028,1670,244.43,8.56,-23.93,-0.04,9.8,2.5,2,1671,216.6,12.68,-34.07,-0.33,5.15,2.02,3
16029,1670,243.47,8.55,-23.93,-0.04,9.8,2.5,2,1671,215.23,12.67,-34.06,-0.34,5.15,2.02,3
16030,1670,242.52,8.55,-23.92,-0.04,9.8,2.5,2,1671,213.88,12.65,-34.05,-0.35,5.15,2.02,3
16031,1670,241.58,8.55,-23.92,-0.04,9.8,2.5,2,1671,212.52,12.64,-34.05,-0.36,5.15,2.02,3
16032,1670,240.62,8.55,-23.92,-0.04,9.8,2.5,2,1671,211.16,12.63,-34.04,-0.36,5.15,2.02,3
16033,1670,239.66,8.55,-23.91,-0.04,9.8,2.5,2,1671,209.8,12.61,-34.03,-0.37,5.15,2.02,3
16034,1670,238.7,8.55,-23.91,-0.04,9.8,2.5,2,1671,208.43,12.6,-34.03,-0.38,5.15,2.02,3
16035,1670,237.75,8.54,-23.91,-0.04,9.8,2.5,2,1671,207.07,12.58,-34.02,-0.39,5.15,2.02,3
16036,1670,236.78,8.54,-23.9,-0.03,9.8,2.5,2,1671,205.71,12.57,-34.02,-0.39,5.15,2.02,3
16037,1670,235.82,8.54,-23.9,-0.03,9.8,2.5,2,1671,204.35,12.55,-34.01,-0.4,5.15,2.02,3
16038,1670,234.86,8.54,-23.9,-0.03,9.8,2.5,2,1671,202.98,12.54,-34.0,-0.41,5.15,2.02,3
16039,1670,233.9,8.54,-23.89,-0.03,9.8,2.5,2,1671,201.62,12.52,-34.0,-0.42,5.15,2.02,3
16040,1670,232.94,8.54,-23.89,-0.03,9.8,2.5,2,1671,200.27,12.5,-33.99,-0.42,5.15,2.02,3
16041,1670,232.0,8.53,-23.89,-0.03,9.8,2.5,2,1671,198.9,12.49,-33.99,-0.43,5.15,2.02,3
16042,1670,231.05,8.53,-23.88,-0.03,9.8,2.5,2,1671,197.54,12.47,-33.98,-0.44,5.15,2.02,3
16043,1670,230.1,8.53,-23.88,-0.03,9.8,2.5,2,1671,196.18,12.45,-33.98,-0.45,5.15,2.02,3
16044,1670,229.16,8.53,-23.88,-0.03,9.8,2.5,2,1671,194.83,12.43,-33.97,-0.45,5.15,2.02,3
16045,1670,228.2,8.53,-23.87,-0.03,9.8,2.5,2,1671,193.47,12.41,-33.97,-0.46,5.15,2.02,3
16046,1670,227.24,8.53,-23.87,-0.03,9.8,2.5,2,1671,192.11,12.4,-33.96,-0.47,5.15,2.02,3
16047,1670,226.28,8.53,-23.87,-0.02,9.8,2.5,2,1671,190.75,12.38,-33.95,-0.48,5.15,2.02,3
16048,1670,225.33,8.52,-23.87,-0.02,9.8,2.5,2,1671,189.39,12.36,-33.95,-0.48,5.15,2.02,3
16049,1670,224.38,8.52,-23.86,-0.02,9.8,2.5,2,1671,188.04,12.34,-33.94,-0.49,5.15,2.02,3
16050,1670,223.42,8.52,-23.86,-0.02,9.8,2.5,2,1671,186.68,12.32,-33.94,-0.5,5.15,2.02,3
16051,1670,222.47,8.52,-23.86,-0.02,9.8,2.5,2,1671,185.33,12.3,-33.93,-0.5,5.15,2.02,3
16052,1670,221.53,8.52,-23.86,-0.02,9.8,2.5,2,1671,183.97,12.28,-33.93,-0.51,5.15,2.02,3
16053,1670,220.58,8.52,-23.85,-0.02,9.8,2.5,2,1671,182.61,12.26,-33.92,-0.52,5.15,2.02,3
16054,1670,219.62,8.52,-23.85,-0.01,9.8,2.5,2,1671,181.25,12.24,-33.92,-0.52,5.15,2.02,3
16055,1670,218.67,8.52,-23.85,-0.01,9.8,2.5,2,1671,179.9,12.22,-33.91,-0.53,5.15,2.02,3
16056,1670,217.72,8.52,-23.85,-0.01,9.8,2.5,2,1671,178.54,12.19,-33.91,-0.54,5.15,2.02,3
16057,1670,216.76,8.52,-23.85,-0.01,9.8,2.5,2,1671,177.19,12.17,-33.91,-0.54,5.15,2.02,3
16058,1670,215.81,8.52,-23.85,-0.01,9.8,2.5,2,1671,175.84,12.15,-33.9,-0.55,5.15,2.02,3
16059,1670,214.86,8.52,-23.84,-0.01,9.8,2.5,2,1671,174.49,12.13,-33.9,-0.55,5.15,2.02,3
16060,1670,213.9,8.52,-23.84,-0.01,9.8,2.5,2,1671,173.13,12.11,-33.89,-0.56,5.15,2.02,3
16061,1670,212.95,8.52,-23.84,-0.01,9.8,2.5,2,1671,171.78,12.08,-33.89,-0.56,5.15,2.02,3
16062,1670,212.0,8.52,-23.84,-0.0,9.8,2.5,2,1671,170.42,12.06,-33.88,-0.57,5.15,2.02,3
16063,1670,211.05,8.52,-23.84,-0.0,9.8,2.5,2,1671,169.07,12.04,-33.88,-0.57,5.15,2.02,3
16064,1670,210.1,8.52,-23.84,-0.0,9.8,2.5,2,1671,167.72,12.01,-33.87,-0.58,5.15,2.02,3
16065,1670,209.15,8.52,-23.83,-0.0,9.8,2.5,2,1671,166.36,11.99,-33.87,-0.58,5.15,2.02,3
16066,1670,208.2,8.52,-23.83,-0.0,9.8,2.5,2,1671,165.0,11.97,-33.87,-0.58,5.15,2.02,3
16067,1670,207.25,8.52,-23.83,-0.0,9.8,2.5,2,1671,163.64,11.94,-33.86,-0.59,5.15,2.02,3
16068,1670,206.3,8.52,-23.83,-0.0,9.8,2.5,2,1671,162.29,11.92,-33.86,-0.59,5.15,2.02,3
16069,1670,205.35,8.52,-23.83,-0.0,9.8,2.5,2,1671,160.94,11.9,-33.85,-0.59,5.15,2.02,3
16070,1670,204.4,8.52,-23.83,-0.0,9.8,2.5,2,1671,159.58,11.87,-33.85,-0.6,5.15,2.02,3
16071,1670,203.44,8.52,-23.83,-0.0,9.8,2.5,2,1671,158.22,11.85,-33.84,-0.6,5.15,2.02,3
16072,1670,202.48,8.52,-23.83,-0.0,9.8,2.5,2,1671,156.86,11.82,-33.84,-0.6,5.15,2.02,3
16073,1670,201.52,8.52,-23.82,-0.0,9.8,2.5,2,1671,155.51,11.8,-33.84,-0.6,5.15,2.02,3
16074,1670,200.57,8.52,-23.82,-0.0,9.8,2.5,2,1671,154.15,11.77,-33.83,-0.61,5.15,2.02,3
16075,1670,199.61,8.52,-23.82,-0.0,9.8,2.5,2,1671,152.79,11.75,-33.83,-0.61,5.15,2.02,3
16076,1670,198.65,8.52,-23.82,-0.0,9.8,2.5,2,1671,151.44,11.73,-33.82,-0.61,5.15,2.02,3
16077,1670,197.69,8.52,-23.82,-0.0,9.8,2.5,2,1671,150.08,11.7,-33.82,-0.61,5.15,2.02,3
16078,1670,196.74,8.52,-23.82,-0.0,9.8,2.5,2,1671,148.73,11.68,-33.81,-0.61,5.15,2.02,3
16079,1670,195.78,8.52,-23.81,-0.0,9.8,2.5,2,1671,147.37,11.65,-33.81,-0.61,5.15,2.02,3
16080,1670,194.82,8.52,-23.81,-0.0,9.8,2.5,2,1671,146.02,11.63,-33.8,-0.61,5.15,2.02,3
16081,1670,193.86,8.52,-23.81,-0.0,9.8,2.5,2,1671,144.67,11.6,-33.8,-0.61,5.15,2.02,3
16082,1670,192.91,8.52,-23.81,-0.0,9.8,2.5,2,1671,143.32,11.58,-33.79,-0.61,5.15,2.02,3
16083,1670,191.96,8.52,-23.8,-0.0,9.8,2.5,2,1671,141.97,11.55,-33.79,-0.61,5.15,2.02,3
16084,1670,191.01,8.52,-23.8,-0.0,9.8,2.5,2,1671,140.63,11.53,-33.78,-0.61,5.15,2.02,3
16085,1670,190.06,8.52,-23.8,-0.0,9.8,2.5,2,1671,139.28,11.5,-33.78,-0.61,5.15,2.02,3
