frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
12646,987,132.6,3.75,-23.31,-0.12,14.45,2.5,2,992,102.15,7.98,-31.89,-0.21,4.85,2.02,3
12647,987,131.67,3.75,-23.31,-0.12,14.45,2.5,2,992,100.88,7.97,-31.89,-0.21,4.85,2.02,3
12648,987,130.73,3.74,-23.31,-0.12,14.45,2.5,2,992,99.6,7.96,-31.88,-0.22,4.85,2.02,3
12649,987,129.79,3.74,-23.31,-0.11,14.45,2.5,2,992,98.33,7.96,-31.88,-0.23,4.85,2.02,3
12650,987,128.87,3.73,-23.3,-0.11,14.45,2.5,2,992,97.05,7.95,-31.88,-0.24,4.85,2.02,3
12651,987,127.94,3.73,-23.3,-0.11,14.45,2.5,2,992,95.77,7.94,-31.88,-0.24,4.85,2.02,3
12652,987,127.01,3.72,-23.3,-0.11,14.45,2.5,2,992,94.49,7.93,-31.88,-0.25,4.85,2.02,3
12653,987,126.08,3.72,-23.3,-0.1,14.45,2.5,2,992,93.21,7.92,-31.88,-0.26,4.85,2.02,3
12654,987,125.15,3.71,-23.3,-0.1,14.45,2.5,2,992,91.92,7.91,-31.88,-0.27,4.85,2.02,3
12655,987,124.22,3.71,-23.3,-0.1,14.45,2.5,2,992,90.65,7.9,-31.88,-0.28,4.85,2.02,3
12656,987,123.28,3.7,-23.3,-0.09,14.45,2.5,2,992,89.37,7.89,-31.88,-0.29,4.85,2.02,3
12657,987,122.34,3.7,-23.3,-0.09,14.45,2.5,2,992,88.1,7.88,-31.88,-0.3,4.85,2.02,3
12658,987,121.41,3.7,-23.3,-0.09,14.45,2.5,2,992,86.83,7.87,-31.88,-0.31,4.85,2.02,3
12659,987,120.48,3.69,-23.3,-0.08,14.45,2.5,2,992,85.56,7.85,-31.88,-0.32,4.85,2.02,3
12660,987,119.54,3.69,-23.3,-0.08,14.45,2.5,2,992,84.28,7.84,-31.88,-0.33,4.85,2.02,3
12661,987,118.62,3.69,-23.3,-0.07,14.45,2.5,2,992,83.01,7.83,-31.88,-0.34,4.85,2.02,3
12662,987,117.69,3.68,-23.3,-0.07,14.45,2.5,2,992,81.74,7.82,-31.88,-0.36,4.85,2.02,3
12663,987,116.75,3.68,-23.29,-0.07,14.45,2.5,2,992,80.46,7.8,-31.88,-0.37,4.85,2.02,3
12664,987,115.82,3.68,-23.29,-0.06,14.45,2.5,2,992,79.19,7.79,-31.88,-0.38,4.85,2.02,3
12665,987,114.89,3.68,-23.29,-0.06,14.45,2.5,2,992,77.92,7.77,-31.88,-0.4,4.85,2.02,3
12666,987,113.96,3.67,-23.29,-0.05,14.45,2.5,2,992,76.65,7.76,-31.88,-0.41,4.85,2.02,3
12667,987,113.03,3.67,-23.29,-0.05,14.45,2.5,2,992,75.37,7.74,-31.88,-0.43,4.85,2.02,3
12668,987,112.11,3.67,-23.29,-0.04,14.45,2.5,2,992,74.1,7.72,-31.88,-0.44,4.85,2.02,3
12669,987,111.17,3.67,-23.29,-0.04,14.45,2.5,2,992,72.83,7.71,-31.88,-0.45,4.85,2.02,3
12670,987,110.23,3.67,-23.29,-0.04,14.45,2.5,2,992,71.55,7.69,-31.88,-0.47,4.85,2.02,3
12671,987,109.3,3.66,-23.29,-0.03,14.45,2.5,2,992,70.27,7.67,-31.89,-0.48,4.85,2.02,3
12672,987,108.36,3.66,-23.29,-0.03,14.45,2.5,2,992,68.99,7.65,-31.89,-0.5,4.85,2.02,3
12673,987,107.43,3.66,-23.29,-0.02,14.45,2.5,2,992,67.71,7.63,-31.89,-0.51,4.85,2.02,3
12674,987,106.51,3.66,-23.29,-0.02,14.45,2.5,2,992,66.44,7.61,-31.89,-0.53,4.85,2.02,3
12675,987,105.58,3.66,-23.29,-0.02,14.45,2.5,2,992,65.15,7.59,-31.89,-0.54,4.85,2.02,3
12676,987,104.66,3.66,-23.29,-0.01,14.45,2.5,2,992,63.87,7.56,-31.89,-0.56,4.85,2.02,3
12677,987,103.73,3.66,-23.29,-0.01,14.45,2.5,2,992,62.59,7.54,-31.89,-0.58,4.85,2.02,3
12678,987,102.8,3.66,-23.29,-0.0,14.45,2.5,2,992,61.31,7.52,-31.89,-0.59,4.85,2.02,3
12679,987,101.86,3.66,-23.28,0.0,14.45,2.5,2,992,60.03,7.49,-31.9,-0.61,4.85,2.02,3
12680,987,100.92,3.66,-23.28,0.0,14.45,2.5,2,992,58.75,7.47,-31.9,-0.62,4.85,2.02,3
12681,987,99.99,3.66,-23.28,0.01,14.45,2.5,2,992,57.47,7.44,-31.9,-0.64,4.85,2.02,3
12682,987,99.05,3.66,-23.28,0.01,14.45,2.5,2,992,56.19,7.42,-31.9,-0.65,4.85,2.02,3
12683,987,98.11,3.66,-23.28,0.02,14.45,2.5,2,992,54.93,7.39,-31.9,-0.67,4.85,2.02,3
12684,987,97.18,3.66,-23.28,0.02,14.45,2.5,2,992,53.67,7.36,-31.91,-0.68,4.85,2.02,3
12685,987,96.26,3.66,-23.28,0.02,14.45,2.5,2,992,52.41,7.33,-31.91,-0.7,4.85,2.02,3
12686,987,95.33,3.66,-23.28,0.03,14.45,2.5,2,992,51.14,7.3,-31.91,-0.71,4.85,2.02,3
12687,987,94.4,3.67,-23.28,0.03,14.45,2.5,2,992,49.86,7.28,-31.91,-0.73,4.85,2.02,3
12688,987,93.47,3.67,-23.28,0.03,14.45,2.5,2,992,48.58,7.25,-31.92,-0.74,4.85,2.02,3
12689,987,92.53,3.67,-23.28,0.04,14.45,2.5,2,992,47.3,7.21,-31.92,-0.76,4.85,2.02,3
12690,987,91.6,3.67,-23.28,0.04,14.45,2.5,2,992,46.02,7.18,-31.92,-0.77,4.85,2.02,3
12691,987,90.67,3.67,-23.28,0.04,14.45,2.5,2,992,44.73,7.15,-31.93,-0.79,4.85,2.02,3
12692,987,89.73,3.67,-23.28,0.05,14.45,2.5,2,992,43.44,7.12,-31.93,-0.8,4.85,2.02,3
12693,987,88.8,3.68,-23.28,0.05,14.45,2.5,2,992,42.16,7.09,-31.93,-0.82,4.85,2.02,3
12694,987,87.88,3.68,-23.28,0.05,14.45,2.5,2,992,40.89,7.05,-31.94,-0.83,4.85,2.02,3
12695,987,86.95,3.68,-23.28,0.05,14.45,2.5,2,992,39.62,7.02,-31.94,-0.84,4.85,2.02,3
12696,987,86.02,3.68,-23.28,0.06,14.45,2.5,2,992,38.34,6.99,-31.95,-0.86,4.85,2.02,3
12697,987,85.1,3.69,-23.28,0.06,14.45,2.5,2,992,37.07,6.95,-31.95,-0.87,4.85,2.02,3
12698,987,84.17,3.69,-23.28,0.06,14.45,2.5,2,992,35.8,6.92,-31.96,-0.89,4.85,2.02,3
12699,987,83.24,3.69,-23.28,0.06,14.45,2.5,2,992,34.53,6.88,-31.96,-0.9,4.85,2.02,3
12700,987,82.31,3.69,-23.28,0.07,14.45,2.5,2,992,33.26,6.85,-31.97,-0.92,4.85,2.02,3
12701,987,81.38,3.7,-23.28,0.07,14.45,2.5,2,992,31.99,6.81,-31.97,-0.93,4.85,2.02,3
12702,987,80.44,3.7,-23.28,0.07,14.45,2.5,2,992,30.71,6.77,-31.98,-0.95,4.85,2.02,3
12703,987,79.51,3.7,-23.28,0.07,14.45,2.5,2,992,29.43,6.73,-31.98,-0.96,4.85,2.02,3
12704,987,78.57,3.71,-23.28,0.07,14.45,2.5,2,992,28.16,6.69,-31.99,-0.97,4.85,2.02,3
12705,987,77.64,3.71,-23.28,0.07,14.45,2.5,2,992,26.88,6.65,-32.0,-0.99,4.85,2.02,3
12706,987,76.71,3.71,-23.28,0.07,14.45,2.5,2,992,25.6,6.61,-32.0,-1.0,4.85,2.02,3
12707,987,75.78,3.72,-23.28,0.08,14.45,2.5,2,992,24.33,6.57,-32.01,-1.02,4.85,2.02,3
12708,987,74.86,3.72,-23.28,0.08,14.45,2.5,2,992,23.05,6.53,-32.02,-1.03,4.85,2.02,3
12709,987,73.94,3.72,-23.28,0.08,14.45,2.5,2,992,21.77,6.49,-32.02,-1.05,4.85,2.02,3
12710,987,73.01,3.73,-23.28,0.08,14.45,2.5,2,992,20.49,6.45,-32.03,-1.06,4.85,2.02,3
12711,987,72.08,3.73,-23.28,0.08,14.45,2.5,2,992,19.22,6.41,-32.04,-1.07,4.85,2.02,3
12712,987,71.14,3.73,-23.28,0.08,14.45,2.5,2,992,17.93,6.36,-32.05,-1.09,4.85,2.02,3
12713,987,70.21,3.73,-23.28,0.08,14.45,2.5,2,992,16.66,6.32,-32.05,-1.1,4.85,2.02,3
12714,987,69.28,3.74,-23.28,0.08,14.45,2.5,2,992,15.37,6.27,-32.06,-1.12,4.85,2.02,3
12715,987,68.34,3.74,-23.28,0.08,14.45,2.5,2,992,14.09,6.23,-32.07,-1.13,4.85,2.02,2
12716,987,67.41,3.74,-23.28,0.08,14.45,2.5,2,992,12.8,6.18,-32.08,-1.14,4.85,2.02,2
12717,987,66.47,3.75,-23.29,0.08,14.45,2.5,2,992,11.51,6.14,-32.08,-1.16,4.85,2.02,2
12718,987,65.54,3.75,-23.29,0.08,14.45,2.5,2,992,10.22,6.09,-32.09,-1.17,4.85,2.02,2
12719,987,64.62,3.75,-23.29,0.08,14.45,2.5,2,992,8.93,6.04,-32.1,-1.19,4.85,2.02,2
12720,987,63.68,3.75,-23.29,0.08,14.45,2.5,2,992,7.63,6.0,-32.11,-1.2,4.85,2.02,2
12721,987,62.75,3.76,-23.29,0.08,14.45,2.5,2,992,6.34,5.95,-32.12,-1.22,4.85,2.02,2
12722,987,61.82,3.76,-23.29,0.08,14.45,2.5,2,992,5.05,5.9,-32.12,-1.23,4.85,2.02,2
12723,987,60.88,3.76,-23.29,0.08,14.45,2.5,2,992,3.77,5.85,-32.13,-1.24,4.85,2.02,2
12724,987,59.95,3.77,-23.29,0.08,14.45,2.5,2,992,2.48,5.8,-32.14,-1.26,4.85,2.02,2
