frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
14944,851,401.5,7.14,-32.28,0.0,5.66,2.12,3,850,369.19,10.11,-37.77,-0.62,5.05,1.92,4
14945,851,400.32,7.14,-32.28,0.01,5.66,2.12,3,850,367.68,10.09,-37.77,-0.62,5.05,1.92,4
14946,851,399.1,7.14,-32.28,0.01,5.66,2.12,3,850,366.17,10.06,-37.76,-0.63,5.05,1.92,4
14947,851,397.84,7.14,-32.28,0.01,5.66,2.12,3,850,364.67,10.04,-37.75,-0.63,5.05,1.92,4
14948,851,396.59,7.14,-32.28,0.02,5.66,2.12,3,850,363.18,10.01,-37.74,-0.63,5.05,1.92,4
14949,851,395.31,7.14,-32.28,0.02,5.66,2.12,3,850,361.7,9.99,-37.74,-0.63,5.05,1.92,4
14950,851,394.04,7.14,-32.28,0.02,5.66,2.12,3,850,360.17,9.96,-37.73,-0.64,5.05,1.92,4
14951,851,392.74,7.15,-32.28,0.03,5.66,2.12,3,850,358.64,9.94,-37.72,-0.64,5.05,1.92,4
14952,851,391.44,7.15,-32.28,0.03,5.66,2.12,3,850,357.1,9.91,-37.72,-0.64,5.05,1.92,4
14953,851,390.13,7.15,-32.28,0.03,5.66,2.12,3,850,355.59,9.89,-37.71,-0.65,5.05,1.92,4
14954,851,388.81,7.15,-32.27,0.04,5.66,2.12,3,850,354.07,9.86,-37.7,-0.65,5.05,1.92,4
14955,851,387.49,7.15,-32.27,0.04,5.66,2.12,3,850,352.57,9.84,-37.69,-0.65,5.05,1.92,4
14956,851,386.14,7.16,-32.27,0.04,5.66,2.12,3,850,351.06,9.81,-37.68,-0.65,5.05,1.92,4
14957,851,384.89,7.16,-32.27,0.05,5.66,2.12,3,850,349.55,9.79,-37.68,-0.66,5.05,1.92,4
14958,851,383.62,7.16,-32.27,0.05,5.66,2.12,3,850,348.05,9.76,-37.67,-0.66,5.05,1.92,4
14959,851,382.34,7.16,-32.27,0.05,5.66,2.12,3,850,346.55,9.73,-37.66,-0.66,5.05,1.92,4
14960,851,381.05,7.17,-32.27,0.06,5.66,2.12,3,850,345.05,9.71,-37.65,-0.67,5.05,1.92,3
14961,851,379.77,7.17,-32.27,0.06,5.66,2.12,3,850,343.54,9.68,-37.64,-0.67,5.05,1.92,3
14962,851,378.48,7.17,-32.27,0.06,5.66,2.12,3,850,342.02,9.66,-37.63,-0.67,5.05,1.92,3
14963,851,377.19,7.18,-32.27,0.06,5.66,2.12,3,850,340.49,9.63,-37.62,-0.68,5.05,1.92,3
14964,851,375.9,7.18,-32.27,0.07,5.66,2.12,3,850,338.98,9.6,-37.61,-0.68,5.05,1.92,3
14965,851,374.61,7.18,-32.27,0.07,5.66,2.12,3,850,337.48,9.57,-37.6,-0.68,5.05,1.92,3
14966,851,373.32,7.19,-32.27,0.07,5.66,2.12,3,850,335.98,9.55,-37.59,-0.68,5.05,1.92,3
14967,851,372.02,7.19,-32.27,0.07,5.66,2.12,3,850,334.46,9.52,-37.58,-0.69,5.05,1.92,3
14968,851,370.72,7.19,-32.27,0.07,5.66,2.12,3,850,332.96,9.49,-37.57,-0.69,5.05,1.92,3
14969,851,369.41,7.2,-32.27,0.08,5.66,2.12,3,850,331.45,9.46,-37.56,-0.69,5.05,1.92,3
14970,851,368.11,7.2,-32.27,0.08,5.66,2.12,3,850,329.96,9.43,-37.55,-0.69,5.05,1.92,3
14971,851,366.82,7.2,-32.27,0.08,5.66,2.12,3,850,328.46,9.4,-37.54,-0.69,5.05,1.92,3
14972,851,365.53,7.21,-32.27,0.08,5.66,2.12,3,850,326.96,9.38,-37.53,-0.69,5.05,1.92,3
14973,851,364.23,7.21,-32.26,0.08,5.66,2.12,3,850,325.45,9.35,-37.51,-0.69,5.05,1.92,3
14974,851,362.94,7.21,-32.26,0.08,5.66,2.12,3,850,323.95,9.32,-37.5,-0.69,5.05,1.92,3
14975,851,361.65,7.22,-32.26,0.08,5.66,2.12,3,850,322.45,9.29,-37.49,-0.68,5.05,1.92,3
14976,851,360.35,7.22,-32.26,0.09,5.66,2.12,3,850,320.95,9.26,-37.48,-0.68,5.05,1.92,3
14977,851,359.06,7.22,-32.26,0.09,5.66,2.12,3,850,319.46,9.23,-37.47,-0.68,5.05,1.92,3
14978,851,357.76,7.22,-32.26,0.09,5.66,2.12,3,850,317.97,9.21,-37.46,-0.68,5.05,1.92,3
14979,851,356.47,7.23,-32.26,0.09,5.66,2.12,3,850,316.49,9.18,-37.44,-0.67,5.05,1.92,3
14980,851,355.19,7.23,-32.26,0.09,5.66,2.12,3,850,314.98,9.15,-37.43,-0.67,5.05,1.92,3
14981,851,353.9,7.24,-32.25,0.09,5.66,2.12,3,850,313.49,9.12,-37.42,-0.66,5.05,1.92,3
14982,851,352.63,7.24,-32.25,0.09,5.66,2.12,3,850,311.98,9.1,-37.41,-0.66,5.05,1.92,3
14983,851,351.34,7.24,-32.25,0.1,5.66,2.12,3,850,310.48,9.07,-37.4,-0.65,5.05,1.92,3
14984,851,350.05,7.25,-32.25,0.1,5.66,2.12,3,850,308.98,9.04,-37.39,-0.65,5.05,1.92,3
14985,851,348.76,7.25,-32.25,0.1,5.66,2.12,3,850,307.48,9.02,-37.37,-0.64,5.05,1.92,3
14986,851,347.48,7.25,-32.25,0.1,5.66,2.12,3,850,305.98,8.99,-37.36,-0.64,5.05,1.92,3
14987,851,346.19,7.26,-32.25,0.1,5.66,2.12,3,850,304.48,8.96,-37.35,-0.63,5.05,1.92,3
14988,851,344.91,7.26,-32.25,0.1,5.66,2.12,3,850,302.98,8.94,-37.34,-0.62,5.05,1.92,3
14989,851,343.62,7.27,-32.25,0.1,5.66,2.12,3,850,301.49,8.91,-37.32,-0.61,5.05,1.92,3
14990,851,342.33,7.27,-32.25,0.11,5.66,2.12,3,850,300.01,8.89,-37.31,-0.61,5.05,1.92,3
14991,851,341.04,7.27,-32.24,0.11,5.66,2.12,3,850,298.51,8.86,-37.3,-0.6,5.05,1.92,3
14992,851,339.75,7.28,-32.24,0.11,5.66,2.12,3,850,297.03,8.84,-37.29,-0.59,5.05,1.92,3
14993,851,338.47,7.28,-32.24,0.11,5.66,2.12,3,850,295.54,8.82,-37.28,-0.58,5.05,1.92,3
14994,851,337.18,7.29,-32.24,0.11,5.66,2.12,3,850,294.06,8.79,-37.26,-0.57,5.05,1.92,3
14995,851,335.89,7.29,-32.24,0.11,5.66,2.12,3,850,292.57,8.77,-37.25,-0.56,5.05,1.92,3
14996,851,334.6,7.3,-32.24,0.12,5.66,2.12,3,850,291.09,8.75,-37.24,-0.55,5.05,1.92,3
14997,851,333.32,7.3,-32.24,0.12,5.66,2.12,3,850,289.61,8.72,-37.23,-0.54,5.05,1.92,3
14998,851,332.02,7.3,-32.24,0.12,5.66,2.12,3,850,288.14,8.7,-37.22,-0.53,5.05,1.92,3
14999,851,330.73,7.31,-32.24,0.12,5.66,2.12,3,850,286.64,8.68,-37.21,-0.52,5.05,1.92,3
15000,851,329.45,7.31,-32.24,0.12,5.66,2.12,3,850,285.16,8.66,-37.19,-0.51,5.05,1.92,3
15001,851,328.17,7.32,-32.24,0.12,5.66,2.12,3,850,283.68,8.64,-37.18,-0.5,5.05,1.92,3
15002,851,326.88,7.32,-32.24,0.12,5.66,2.12,3,850,282.2,8.62,-37.17,-0.48,5.05,1.92,3
15003,851,325.59,7.33,-32.24,0.12,5.66,2.12,3,850,280.71,8.6,-37.16,-0.47,5.05,1.92,3
15004,851,324.3,7.33,-32.23,0.12,5.66,2.12,3,850,279.22,8.58,-37.15,-0.46,5.05,1.92,3
15005,851,323.0,7.34,-32.23,0.12,5.66,2.12,3,850,277.74,8.56,-37.14,-0.45,5.05,1.92,3
15006,851,321.71,7.35,-32.23,0.12,5.66,2.12,3,850,276.25,8.54,-37.13,-0.43,5.05,1.92,3
15007,851,320.42,7.35,-32.23,0.13,5.66,2.12,3,850,274.76,8.52,-37.12,-0.42,5.05,1.92,3
15008,851,319.14,7.36,-32.23,0.13,5.66,2.12,3,850,273.27,8.51,-37.1,-0.4,5.05,1.92,3
15009,851,317.84,7.36,-32.23,0.12,5.66,2.12,3,850,271.79,8.49,-37.09,-0.39,5.05,1.92,3
15010,851,316.54,7.37,-32.23,0.12,5.66,2.12,3,850,270.3,8.47,-37.08,-0.38,5.05,1.92,3
15011,851,315.24,7.37,-32.23,0.12,5.66,2.12,3,850,268.83,8.46,-37.07,-0.36,5.05,1.92,3
15012,851,313.95,7.38,-32.23,0.12,5.66,2.12,3,850,267.35,8.44,-37.06,-0.35,5.05,1.92,3
15013,851,312.65,7.38,-32.22,0.12,5.66,2.12,3,850,265.87,8.43,-37.05,-0.33,5.05,1.92,3
15014,851,311.35,7.39,-32.22,0.12,5.66,2.12,3,850,264.39,8.42,-37.04,-0.32,5.05,1.92,3
15015,851,310.05,7.4,-32.22,0.12,5.66,2.12,3,850,262.91,8.4,-37.03,-0.3,5.05,1.92,3
15016,851,308.76,7.4,-32.22,0.12,5.66,2.12,3,850,261.43,8.39,-37.02,-0.29,5.05,1.92,3
15017,851,307.46,7.41,-32.22,0.11,5.66,2.12,3,850,259.94,8.38,-37.0,-0.27,5.05,1.92,3
15018,851,306.16,7.41,-32.21,0.11,5.66,2.12,3,850,258.46,8.37,-36.99,-0.26,5.05,1.92,3
15019,851,304.87,7.42,-32.21,0.11,5.66,2.12,3,850,256.97,8.36,-36.98,-0.25,5.05,1.92,3
15020,851,303.57,7.42,-32.21,0.11,5.66,2.12,3,850,255.49,8.35,-36.97,-0.23,5.05,1.92,3
15021,851,302.27,7.43,-32.21,0.11,5.66,2.12,3,850,254.0,8.34,-36.96,-0.22,5.05,1.92,3
15022,851,301.01,7.43,-32.21,0.1,5.66,2.12,3,850,252.52,8.34,-36.95,-0.21,5.05,1.92,3
15023,851,299.75,7.43,-32.2,0.1,5.66,2.12,3,850,251.04,8.33,-36.94,-0.19,5.05,1.92,3
15024,851,298.48,7.44,-32.2,0.1,5.66,2.12,3,850,249.57,8.32,-36.92,-0.18,5.05,1.92,3
15025,851,297.21,7.44,-32.2,0.09,5.66,2.12,3,850,248.09,8.32,-36.91,-0.17,5.05,1.92,3
15026,851,295.93,7.45,-32.2,0.09,5.66,2.12,3,850,246.61,8.31,-36.9,-0.15,5.05,1.92,3
15027,851,294.65,7.45,-32.2,0.09,5.66,2.12,3,850,245.13,8.3,-36.89,-0.14,5.05,1.92,3
15028,851,293.37,7.45,-32.19,0.08,5.66,2.12,3,850,243.66,8.3,-36.88,-0.13,5.05,1.92,3
15029,851,292.08,7.46,-32.19,0.08,5.66,2.12,3,850,242.18,8.3,-36.86,-0.12,5.05,1.92,3
15030,851,290.79,7.46,-32.19,0.08,5.66,2.12,3,850,240.7,8.29,-36.85,-0.11,5.05,1.92,3
15031,851,289.5,7.46,-32.19,0.07,5.66,2.12,3,850,239.22,8.29,-36.84,-0.1,5.05,1.92,3
15032,851,288.21,7.47,-32.19,0.07,5.66,2.12,3,850,237.74,8.29,-36.83,-0.09,5.05,1.92,3
15033,851,286.93,7.47,-32.19,0.07,5.66,2.12,3,850,236.27,8.28,-36.82,-0.08,5.05,1.92,3
