frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
12653,529,84.64,8.32,-21.76,-0.02,11.32,2.5,2,531,74.19,12.71,-31.0,-0.55,4.65,1.92,3
12654,529,83.76,8.32,-21.76,-0.02,11.32,2.5,2,531,72.96,12.69,-30.99,-0.57,4.65,1.92,3
12655,529,82.88,8.32,-21.75,-0.02,11.32,2.5,2,531,71.72,12.67,-30.98,-0.59,4.65,1.92,3
12656,529,82.01,8.32,-21.75,-0.02,11.32,2.5,2,531,70.48,12.64,-30.97,-0.62,4.65,1.92,3
12657,529,81.13,8.32,-21.74,-0.02,11.32,2.5,2,531,69.24,12.62,-30.96,-0.64,4.65,1.92,3
12658,529,80.27,8.32,-21.74,-0.02,11.32,2.5,2,531,68.0,12.59,-30.95,-0.66,4.65,1.92,3
12659,529,79.4,8.32,-21.73,-0.02,11.32,2.5,2,531,66.75,12.56,-30.95,-0.68,4.65,1.92,3
12660,529,78.54,8.32,-21.73,-0.02,11.32,2.5,2,531,65.51,12.54,-30.94,-0.7,4.65,1.92,3
12661,529,77.68,8.32,-21.72,-0.02,11.32,2.5,2,531,64.27,12.51,-30.93,-0.72,4.65,1.92,3
12662,529,76.82,8.32,-21.72,-0.03,11.32,2.5,2,531,63.03,12.48,-30.92,-0.74,4.65,1.92,3
12663,529,75.95,8.32,-21.71,-0.03,11.32,2.5,2,531,61.79,12.44,-30.91,-0.76,4.65,1.92,3
12664,529,75.08,8.31,-21.71,-0.03,11.32,2.5,2,531,60.55,12.41,-30.9,-0.78,4.65,1.92,3
12665,529,74.22,8.31,-21.7,-0.03,11.32,2.5,2,531,59.31,12.38,-30.89,-0.79,4.65,1.92,3
12666,529,73.36,8.31,-21.7,-0.03,11.32,2.5,2,531,58.08,12.35,-30.88,-0.81,4.65,1.92,3
12667,529,72.47,8.31,-21.69,-0.03,11.32,2.5,2,531,56.85,12.31,-30.87,-0.83,4.65,1.92,3
12668,529,71.59,8.31,-21.69,-0.03,11.32,2.5,2,531,55.62,12.28,-30.86,-0.84,4.65,1.92,3
12669,529,70.7,8.31,-21.68,-0.03,11.32,2.5,2,531,54.39,12.24,-30.86,-0.86,4.65,1.92,3
12670,529,69.83,8.3,-21.68,-0.03,11.32,2.5,2,531,53.16,12.2,-30.85,-0.87,4.65,1.92,3
12671,529,68.97,8.3,-21.67,-0.03,11.32,2.5,2,531,51.93,12.17,-30.84,-0.88,4.65,1.92,3
