frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
19628,1033,281.81,7.92,-25.2,0.06,17.28,2.5,3,1035,337.03,11.62,-33.64,0.15,4.35,1.92,4
19629,1033,280.79,7.93,-25.2,0.06,17.28,2.5,3,1035,335.7,11.63,-33.65,0.15,4.35,1.92,4
19630,1033,279.78,7.93,-25.19,0.05,17.28,2.5,3,1035,334.37,11.63,-33.66,0.15,4.35,1.92,4
19631,1033,278.77,7.93,-25.19,0.05,17.28,2.5,3,1035,333.03,11.64,-33.67,0.14,4.35,1.92,4
19632,1033,277.76,7.93,-25.18,0.05,17.28,2.5,3,1035,331.69,11.65,-33.67,0.14,4.35,1.92,4
19633,1033,276.75,7.94,-25.18,0.05,17.28,2.5,3,1035,330.35,11.65,-33.68,0.14,4.35,1.92,4
19634,1033,275.74,7.94,-25.18,0.05,17.28,2.5,3,1035,329.0,11.66,-33.69,0.14,4.35,1.92,4
19635,1033,274.73,7.94,-25.17,0.05,17.28,2.5,3,1035,327.65,11.66,-33.7,0.13,4.35,1.92,4
19636,1033,273.73,7.94,-25.17,0.05,17.28,2.5,3,1035,326.3,11.67,-33.7,0.13,4.35,1.92,4
19637,1033,272.72,7.94,-25.17,0.05,17.28,2.5,3,1035,324.94,11.67,-33.71,0.13,4.35,1.92,4
19638,1033,271.72,7.94,-25.16,0.05,17.28,2.5,3,1035,323.59,11.68,-33.72,0.13,4.35,1.92,4
19639,1033,270.71,7.95,-25.16,0.05,17.28,2.5,3,1035,322.23,11.68,-33.73,0.13,4.35,1.92,4
19640,1033,269.7,7.95,-25.16,0.06,17.28,2.5,3,1035,320.89,11.69,-33.73,0.12,4.35,1.92,4
19641,1033,268.69,7.95,-25.15,0.06,17.28,2.5,3,1035,319.54,11.69,-33.74,0.12,4.35,1.92,4
19642,1033,267.68,7.95,-25.15,0.06,17.28,2.5,3,1035,318.19,11.7,-33.75,0.12,4.35,1.92,4
19643,1033,266.68,7.95,-25.15,0.06,17.28,2.5,3,1035,316.84,11.7,-33.75,0.12,4.35,1.92,4
