frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
14881,1642,105.83,39.28,22.54,-0.09,19.1,2.5,8,1649,65.57,35.31,30.66,0.45,4.14,1.82,7
14882,1642,106.73,39.28,22.54,-0.09,19.1,2.5,8,1649,66.8,35.33,30.65,0.44,4.14,1.82,7
14883,1642,107.64,39.28,22.54,-0.09,19.1,2.5,8,1649,68.03,35.35,30.63,0.43,4.14,1.82,7
14884,1642,108.54,39.27,22.54,-0.09,19.1,2.5,8,1649,69.26,35.37,30.62,0.42,4.14,1.82,7
14885,1642,109.46,39.27,22.54,-0.1,19.1,2.5,8,1649,70.49,35.38,30.61,0.41,4.14,1.82,7
14886,1642,110.37,39.26,22.54,-0.1,19.1,2.5,8,1649,71.71,35.4,30.59,0.4,4.14,1.82,7
14887,1642,111.27,39.26,22.54,-0.1,19.1,2.5,8,1649,72.92,35.42,30.58,0.39,4.14,1.82,7
14888,1642,112.16,39.26,22.54,-0.1,19.1,2.5,8,1649,74.14,35.43,30.57,0.39,4.14,1.82,7
14889,1642,113.06,39.25,22.54,-0.1,19.1,2.5,8,1649,75.37,35.45,30.55,0.38,4.14,1.82,7
14890,1642,113.96,39.25,22.54,-0.11,19.1,2.5,8,1649,76.59,35.46,30.54,0.37,4.14,1.82,7
14891,1642,114.86,39.24,22.54,-0.11,19.1,2.5,8,1649,77.81,35.48,30.53,0.36,4.14,1.82,7
14892,1642,115.76,39.24,22.54,-0.11,19.1,2.5,8,1649,79.03,35.49,30.51,0.35,4.14,1.82,7
14893,1642,116.66,39.23,22.55,-0.11,19.1,2.5,8,1649,80.25,35.5,30.5,0.34,4.14,1.82,7
14894,1642,117.57,39.23,22.55,-0.11,19.1,2.5,8,1649,81.47,35.52,30.49,0.33,4.14,1.82,7
14895,1642,118.46,39.22,22.55,-0.11,19.1,2.5,8,1649,82.69,35.53,30.47,0.32,4.14,1.82,7
14896,1642,119.37,39.22,22.55,-0.11,19.1,2.5,8,1649,83.91,35.54,30.46,0.31,4.14,1.82,7
14897,1642,120.27,39.21,22.55,-0.11,19.1,2.5,8,1649,85.12,35.56,30.44,0.31,4.14,1.82,7
14898,1642,121.18,39.21,22.55,-0.11,19.1,2.5,8,1649,86.34,35.57,30.43,0.3,4.14,1.82,7
14899,1642,122.07,39.2,22.55,-0.11,19.1,2.5,8,1649,87.55,35.58,30.42,0.29,4.14,1.82,7
14900,1642,122.98,39.2,22.55,-0.11,19.1,2.5,8,1649,88.77,35.59,30.4,0.28,4.14,1.82,7
