frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
24940,2126,183.7,29.71,23.46,0.03,13.34,2.5,8,2129,226.78,25.82,31.04,0.09,4.75,1.82,7
24941,2126,184.63,29.71,23.46,0.03,13.34,2.5,8,2129,228.02,25.83,31.03,0.1,4.75,1.82,7
24942,2126,185.57,29.72,23.46,0.02,13.34,2.5,8,2129,229.26,25.83,31.03,0.1,4.75,1.82,7
24943,2126,186.5,29.72,23.47,0.02,13.34,2.5,8,2129,230.51,25.83,31.02,0.11,4.75,1.82,7
24944,2126,187.44,29.72,23.47,0.02,13.34,2.5,8,2129,231.75,25.84,31.01,0.12,4.75,1.82,7
24945,2126,188.36,29.72,23.47,0.01,13.34,2.5,8,2129,232.99,25.84,31.01,0.13,4.75,1.82,7
24946,2126,189.3,29.72,23.47,0.01,13.34,2.5,8,2129,234.24,25.84,31.0,0.15,4.75,1.82,7
24947,2126,190.24,29.72,23.47,0.01,13.34,2.5,8,2129,235.48,25.85,30.99,0.16,4.75,1.82,7
24948,2126,191.18,29.72,23.48,0.0,13.34,2.5,8,2129,236.72,25.85,30.99,0.17,4.75,1.82,7
24949,2126,192.12,29.72,23.48,-0.0,13.34,2.5,8,2129,237.95,25.86,30.98,0.18,4.75,1.82,7
24950,2126,193.06,29.72,23.48,-0.0,13.34,2.5,8,2129,239.19,25.87,30.98,0.2,4.75,1.82,7
24951,2126,194.0,29.72,23.48,-0.01,13.34,2.5,8,2129,240.43,25.87,30.97,0.21,4.75,1.82,7
24952,2126,194.94,29.72,23.48,-0.01,13.34,2.5,8,2129,241.66,25.88,30.97,0.23,4.75,1.82,7
24953,2126,195.88,29.72,23.48,-0.01,13.34,2.5,8,2129,242.91,25.89,30.96,0.24,4.75,1.82,7
24954,2126,196.82,29.72,23.48,-0.02,13.34,2.5,8,2129,244.14,25.9,30.96,0.26,4.75,1.82,7
24955,2126,197.76,29.72,23.49,-0.02,13.34,2.5,8,2129,245.38,25.91,30.96,0.28,4.75,1.82,7
24956,2126,198.71,29.72,23.49,-0.02,13.34,2.5,8,2129,246.62,25.92,30.95,0.3,4.75,1.82,7
24957,2126,199.65,29.71,23.49,-0.03,13.34,2.5,8,2129,247.86,25.93,30.95,0.31,4.75,1.82,7
24958,2126,200.59,29.71,23.49,-0.03,13.34,2.5,8,2129,249.1,25.94,30.95,0.33,4.75,1.82,7
24959,2126,201.54,29.71,23.49,-0.03,13.34,2.5,8,2129,250.34,25.95,30.94,0.35,4.75,1.82,7
24960,2126,202.48,29.71,23.49,-0.04,13.34,2.5,8,2129,251.58,25.97,30.94,0.37,4.75,1.82,7
24961,2126,203.43,29.71,23.49,-0.04,13.34,2.5,8,2129,252.82,25.98,30.94,0.39,4.75,1.82,7
24962,2126,204.37,29.71,23.49,-0.04,13.34,2.5,8,2129,254.06,26.0,30.93,0.41,4.75,1.82,7
