frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
7969,341,4.01,31.18,25.29,-0.0,17.13,2.5,7,336,133.21,27.86,34.02,0.23,5.15,2.02,6
7970,341,4.93,31.17,25.3,-0.0,17.13,2.5,7,336,134.57,27.87,34.02,0.24,5.15,2.02,6
7971,341,5.88,31.17,25.3,-0.0,17.13,2.5,7,336,135.93,27.88,34.01,0.25,5.15,2.02,6
7972,341,6.86,31.17,25.31,-0.0,17.13,2.5,7,336,137.29,27.89,34.01,0.26,5.15,2.02,6
7973,341,7.84,31.17,25.32,-0.0,17.13,2.5,7,336,138.65,27.9,34.0,0.27,5.15,2.02,6
7974,341,8.84,31.17,25.32,-0.01,17.13,2.5,7,336,140.01,27.91,33.99,0.29,5.15,2.02,6
7975,341,9.85,31.17,25.33,-0.01,17.13,2.5,7,336,141.36,27.92,33.99,0.3,5.15,2.02,6
7976,341,10.86,31.17,25.34,-0.01,17.13,2.5,7,336,142.73,27.93,33.98,0.31,5.15,2.02,6
7977,341,11.86,31.17,25.34,-0.01,17.13,2.5,7,336,144.08,27.94,33.97,0.32,5.15,2.02,6
7978,341,12.87,31.17,25.35,-0.01,17.13,2.5,7,336,145.44,27.95,33.97,0.34,5.15,2.02,6
7979,341,13.89,31.17,25.36,-0.01,17.13,2.5,7,336,146.81,27.97,33.96,0.35,5.15,2.02,6
7980,341,14.92,31.17,25.37,-0.01,17.13,2.5,7,336,148.18,27.98,33.96,0.37,5.15,2.02,6
7981,341,15.95,31.17,25.37,-0.02,17.13,2.5,7,336,149.54,27.99,33.95,0.38,5.15,2.02,6
7982,341,16.98,31.17,25.38,-0.02,17.13,2.5,7,336,150.89,28.01,33.94,0.4,5.15,2.02,6
7983,341,18.0,31.17,25.39,-0.02,17.13,2.5,7,336,152.25,28.02,33.94,0.41,5.15,2.02,6
7984,341,19.03,31.17,25.39,-0.02,17.13,2.5,7,336,153.61,28.04,33.93,0.43,5.15,2.02,6
7985,341,20.04,31.17,25.4,-0.03,17.13,2.5,7,336,154.97,28.06,33.92,0.44,5.15,2.02,6
7986,341,21.07,31.17,25.41,-0.03,17.13,2.5,7,336,156.33,28.07,33.92,0.46,5.15,2.02,6
7987,341,22.08,31.17,25.41,-0.04,17.13,2.5,7,336,157.69,28.09,33.91,0.48,5.15,2.02,6
7988,341,23.11,31.17,25.42,-0.04,17.13,2.5,7,336,159.04,28.11,33.9,0.49,5.15,2.02,6
7989,341,24.13,31.17,25.42,-0.04,17.13,2.5,7,336,160.41,28.13,33.9,0.51,5.15,2.02,6
7990,341,25.15,31.17,25.43,-0.05,17.13,2.5,7,336,161.77,28.15,33.89,0.53,5.15,2.02,6
7991,341,26.16,31.17,25.43,-0.05,17.13,2.5,7,336,163.12,28.17,33.89,0.55,5.15,2.02,6
7992,341,27.17,31.17,25.44,-0.06,17.13,2.5,7,336,164.48,28.19,33.88,0.56,5.15,2.02,6
7993,341,28.19,31.16,25.45,-0.06,17.13,2.5,7,336,165.83,28.21,33.87,0.58,5.15,2.02,6
7994,341,29.22,31.16,25.45,-0.07,17.13,2.5,7,336,167.19,28.24,33.87,0.6,5.15,2.02,6
7995,341,30.23,31.16,25.45,-0.07,17.13,2.5,7,336,168.54,28.26,33.86,0.61,5.15,2.02,6
7996,341,31.25,31.16,25.46,-0.08,17.13,2.5,7,336,169.89,28.29,33.85,0.63,5.15,2.02,6
7997,341,32.27,31.15,25.46,-0.09,17.13,2.5,7,336,171.24,28.31,33.85,0.65,5.15,2.02,6
7998,341,33.29,31.15,25.47,-0.09,17.13,2.5,7,336,172.58,28.34,33.84,0.66,5.15,2.02,6
7999,341,34.33,31.14,25.47,-0.1,17.13,2.5,7,336,173.93,28.37,33.83,0.68,5.15,2.02,6
8000,341,35.37,31.14,25.48,-0.1,17.13,2.5,7,336,175.29,28.39,33.83,0.7,5.15,2.02,6
8001,341,36.4,31.13,25.48,-0.11,17.13,2.5,7,336,176.64,28.42,33.82,0.71,5.15,2.02,6
8002,341,37.43,31.13,25.48,-0.11,17.13,2.5,7,336,177.98,28.45,33.82,0.73,5.15,2.02,6
8003,341,38.45,31.13,25.49,-0.12,17.13,2.5,7,336,179.33,28.48,33.81,0.74,5.15,2.02,6
8004,341,39.46,31.12,25.49,-0.12,17.13,2.5,7,336,180.68,28.51,33.81,0.76,5.15,2.02,6
8005,341,40.47,31.12,25.49,-0.12,17.13,2.5,7,336,182.03,28.54,33.8,0.77,5.15,2.02,6
