frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
11049,480,351.52,17.87,-30.52,-0.19,5.15,2.22,3,479,327.25,21.48,-34.27,-0.39,4.75,1.92,4
11050,480,350.3,17.86,-30.51,-0.19,5.15,2.22,3,479,325.88,21.47,-34.27,-0.4,4.75,1.92,4
11051,480,349.1,17.85,-30.51,-0.19,5.15,2.22,3,479,324.51,21.45,-34.26,-0.41,4.75,1.92,4
11052,480,347.88,17.84,-30.5,-0.19,5.15,2.22,3,479,323.15,21.43,-34.25,-0.42,4.75,1.92,4
11053,480,346.66,17.83,-30.49,-0.19,5.15,2.22,3,479,321.78,21.42,-34.24,-0.43,4.75,1.92,4
11054,480,345.45,17.83,-30.49,-0.19,5.15,2.22,3,479,320.42,21.4,-34.23,-0.43,4.75,1.92,4
11055,480,344.23,17.82,-30.48,-0.19,5.15,2.22,3,479,319.06,21.38,-34.22,-0.44,4.75,1.92,4
11056,480,343.0,17.81,-30.48,-0.19,5.15,2.22,3,479,317.69,21.36,-34.21,-0.45,4.75,1.92,4
11057,480,341.79,17.8,-30.47,-0.19,5.15,2.22,3,479,316.34,21.34,-34.21,-0.46,4.75,1.92,4
11058,480,340.57,17.79,-30.46,-0.19,5.15,2.22,3,479,314.98,21.32,-34.2,-0.47,4.75,1.92,4
11059,480,339.35,17.78,-30.46,-0.19,5.15,2.22,3,479,313.62,21.3,-34.19,-0.48,4.75,1.92,4
11060,480,338.13,17.77,-30.45,-0.18,5.15,2.22,3,479,312.26,21.28,-34.18,-0.48,4.75,1.92,4
11061,480,336.92,17.77,-30.45,-0.18,5.15,2.22,3,479,310.89,21.26,-34.18,-0.49,4.75,1.92,4
11062,480,335.71,17.76,-30.44,-0.18,5.15,2.22,3,479,309.53,21.24,-34.17,-0.5,4.75,1.92,4
11063,480,334.49,17.75,-30.44,-0.17,5.15,2.22,3,479,308.15,21.22,-34.16,-0.5,4.75,1.92,4
11064,480,333.28,17.74,-30.43,-0.17,5.15,2.22,3,479,306.79,21.2,-34.16,-0.51,4.75,1.92,4
11065,480,332.06,17.74,-30.43,-0.16,5.15,2.22,3,479,305.41,21.18,-34.15,-0.51,4.75,1.92,4
11066,480,330.84,17.73,-30.42,-0.16,5.15,2.22,3,479,304.05,21.16,-34.15,-0.52,4.75,1.92,4
11067,480,329.63,17.72,-30.41,-0.15,5.15,2.22,3,479,302.69,21.14,-34.14,-0.52,4.75,1.92,4
11068,480,328.41,17.72,-30.41,-0.15,5.15,2.22,3,479,301.34,21.11,-34.14,-0.53,4.75,1.92,4
11069,480,327.2,17.71,-30.4,-0.14,5.15,2.22,3,479,299.99,21.09,-34.13,-0.53,4.75,1.92,4
11070,480,325.99,17.71,-30.4,-0.14,5.15,2.22,3,479,298.64,21.07,-34.13,-0.53,4.75,1.92,4
11071,480,324.77,17.7,-30.39,-0.13,5.15,2.22,3,479,297.27,21.05,-34.12,-0.54,4.75,1.92,4
11072,480,323.55,17.7,-30.39,-0.13,5.15,2.22,3,479,295.89,21.03,-34.12,-0.54,4.75,1.92,4
11073,480,322.33,17.69,-30.39,-0.12,5.15,2.22,3,479,294.52,21.01,-34.11,-0.54,4.75,1.92,4
11074,480,321.11,17.69,-30.38,-0.12,5.15,2.22,3,479,293.15,20.98,-34.11,-0.54,4.75,1.92,4
11075,480,319.88,17.68,-30.38,-0.11,5.15,2.22,3,479,291.79,20.96,-34.1,-0.55,4.75,1.92,4
11076,480,318.67,17.68,-30.37,-0.11,5.15,2.22,3,479,290.43,20.94,-34.1,-0.55,4.75,1.92,4
11077,480,317.45,17.67,-30.37,-0.1,5.15,2.22,3,479,289.06,20.92,-34.09,-0.55,4.75,1.92,4
11078,480,316.24,17.67,-30.36,-0.1,5.15,2.22,3,479,287.69,20.89,-34.09,-0.55,4.75,1.92,4
11079,480,315.01,17.67,-30.36,-0.09,5.15,2.22,3,479,286.32,20.87,-34.08,-0.55,4.75,1.92,4
11080,480,313.81,17.66,-30.35,-0.09,5.15,2.22,3,479,284.96,20.85,-34.08,-0.55,4.75,1.92,4
11081,480,312.61,17.66,-30.35,-0.08,5.15,2.22,3,479,283.6,20.83,-34.08,-0.55,4.75,1.92,4
11082,480,311.41,17.66,-30.34,-0.08,5.15,2.22,3,479,282.24,20.8,-34.07,-0.55,4.75,1.92,4
11083,480,310.2,17.66,-30.34,-0.08,5.15,2.22,3,479,280.88,20.78,-34.07,-0.54,4.75,1.92,4
11084,480,308.98,17.65,-30.34,-0.07,5.15,2.22,3,479,279.51,20.76,-34.06,-0.54,4.75,1.92,4
11085,480,307.76,17.65,-30.33,-0.07,5.15,2.22,3,479,278.15,20.74,-34.06,-0.54,4.75,1.92,4
11086,480,306.55,17.65,-30.33,-0.07,5.15,2.22,3,479,276.79,20.71,-34.06,-0.54,4.75,1.92,4
11087,480,305.34,17.65,-30.32,-0.06,5.15,2.22,3,479,275.43,20.69,-34.05,-0.54,4.75,1.92,4
11088,480,304.13,17.65,-30.32,-0.06,5.15,2.22,3,479,274.07,20.67,-34.05,-0.53,4.75,1.92,4
11089,480,302.92,17.65,-30.32,-0.06,5.15,2.22,3,479,272.7,20.65,-34.05,-0.53,4.75,1.92,4
11090,480,301.71,17.65,-30.31,-0.06,5.15,2.22,3,479,271.33,20.63,-34.04,-0.53,4.75,1.92,4
11091,480,300.49,17.64,-30.31,-0.06,5.15,2.22,3,479,269.98,20.61,-34.04,-0.53,4.75,1.92,4
11092,480,299.28,17.64,-30.31,-0.06,5.15,2.22,3,479,268.62,20.59,-34.03,-0.52,4.75,1.92,4
11093,480,298.08,17.64,-30.3,-0.06,5.15,2.22,3,479,267.26,20.56,-34.03,-0.52,4.75,1.92,4
11094,480,296.87,17.64,-30.3,-0.06,5.15,2.22,3,479,265.91,20.54,-34.03,-0.52,4.75,1.92,4
11095,480,295.66,17.64,-30.3,-0.06,5.15,2.22,3,479,264.55,20.52,-34.02,-0.51,4.75,1.92,4
11096,480,294.44,17.64,-30.29,-0.06,5.15,2.22,3,479,263.17,20.5,-34.02,-0.51,4.75,1.92,4
11097,480,293.23,17.64,-30.29,-0.06,5.15,2.22,3,479,261.79,20.48,-34.02,-0.5,4.75,1.92,4
11098,480,292.01,17.64,-30.29,-0.06,5.15,2.22,3,479,260.42,20.46,-34.01,-0.5,4.75,1.92,4
11099,480,290.8,17.63,-30.28,-0.07,5.15,2.22,3,479,259.05,20.45,-34.01,-0.5,4.75,1.92,4
11100,480,289.59,17.63,-30.28,-0.07,5.15,2.22,3,479,257.68,20.43,-34.0,-0.49,4.75,1.92,4
11101,480,288.37,17.63,-30.28,-0.07,5.15,2.22,3,479,256.32,20.41,-34.0,-0.49,4.75,1.92,4
11102,480,287.16,17.63,-30.27,-0.07,5.15,2.22,3,479,254.96,20.39,-33.99,-0.49,4.75,1.92,4
11103,480,285.94,17.62,-30.27,-0.08,5.15,2.22,3,479,253.6,20.37,-33.99,-0.48,4.75,1.92,4
11104,480,284.74,17.62,-30.27,-0.08,5.15,2.22,3,479,252.25,20.35,-33.99,-0.48,4.75,1.92,4
11105,480,283.53,17.62,-30.26,-0.08,5.15,2.22,3,479,250.89,20.33,-33.98,-0.48,4.75,1.92,4
11106,480,282.32,17.62,-30.26,-0.08,5.15,2.22,3,479,249.53,20.31,-33.98,-0.47,4.75,1.92,4
11107,480,281.11,17.61,-30.26,-0.09,5.15,2.22,3,479,248.17,20.29,-33.97,-0.47,4.75,1.92,4
11108,480,279.9,17.61,-30.25,-0.09,5.15,2.22,3,479,246.81,20.27,-33.97,-0.47,4.75,1.92,4
11109,480,278.69,17.61,-30.25,-0.09,5.15,2.22,3,479,245.44,20.25,-33.96,-0.46,4.75,1.92,4
11110,480,277.47,17.6,-30.24,-0.1,5.15,2.22,3,479,244.09,20.24,-33.96,-0.46,4.75,1.92,4
11111,480,276.26,17.6,-30.24,-0.1,5.15,2.22,3,479,242.73,20.22,-33.96,-0.46,4.75,1.92,4
11112,480,275.06,17.59,-30.24,-0.11,5.15,2.22,3,479,241.38,20.2,-33.95,-0.45,4.75,1.92,4
11113,480,273.85,17.59,-30.23,-0.11,5.15,2.22,3,479,240.03,20.18,-33.95,-0.45,4.75,1.92,4
11114,480,272.64,17.59,-30.23,-0.11,5.15,2.22,3,479,238.67,20.16,-33.94,-0.45,4.75,1.92,4
11115,480,271.43,17.58,-30.23,-0.12,5.15,2.22,3,479,237.32,20.15,-33.94,-0.44,4.75,1.92,4
11116,480,270.21,17.58,-30.22,-0.12,5.15,2.22,3,479,235.96,20.13,-33.93,-0.44,4.75,1.92,4
11117,480,269.01,17.57,-30.22,-0.12,5.15,2.22,3,479,234.61,20.11,-33.93,-0.43,4.75,1.92,4
11118,480,267.79,17.57,-30.22,-0.12,5.15,2.22,3,479,233.24,20.09,-33.93,-0.43,4.75,1.92,4
11119,480,266.57,17.56,-30.21,-0.13,5.15,2.22,3,479,231.88,20.08,-33.92,-0.43,4.75,1.92,4
