frame,ego_id,ego_x,ego_y,ego_vx,ego_vy,ego_width,ego_height,ego_laneId,target_id,target_x,target_y,target_vx,target_vy,target_width,target_height,target_laneId
2697,177,407.96,7.5,-35.31,-0.18,3.03,1.82,3,169,274.75,11.06,-39.66,-0.13,5.05,1.92,4
2698,177,406.67,7.49,-35.31,-0.17,3.03,1.82,3,169,273.17,11.05,-39.65,-0.13,5.05,1.92,4
2699,177,405.33,7.48,-35.31,-0.17,3.03,1.82,3,169,271.59,11.05,-39.64,-0.12,5.05,1.92,4
2700,177,403.97,7.47,-35.31,-0.17,3.03,1.82,3,169,270.0,11.04,-39.62,-0.11,5.05,1.92,4
2701,177,402.61,7.47,-35.31,-0.16,3.03,1.82,3,169,268.42,11.04,-39.61,-0.11,5.05,1.92,4
2702,177,401.23,7.46,-35.31,-0.16,3.03,1.82,3,169,266.83,11.04,-39.6,-0.1,5.05,1.92,4
2703,177,399.83,7.45,-35.31,-0.15,3.03,1.82,3,169,265.25,11.03,-39.58,-0.09,5.05,1.92,4
2704,177,398.42,7.44,-35.31,-0.15,3.03,1.82,3,169,263.66,11.03,-39.57,-0.09,5.05,1.92,4
2705,177,397.0,7.44,-35.31,-0.14,3.03,1.82,3,169,262.07,11.02,-39.56,-0.08,5.05,1.92,4
2706,177,395.58,7.43,-35.31,-0.14,3.03,1.82,3,169,260.49,11.02,-39.54,-0.07,5.05,1.92,4
2707,177,394.16,7.43,-35.31,-0.13,3.03,1.82,3,169,258.91,11.02,-39.53,-0.07,5.05,1.92,4
2708,177,392.74,7.42,-35.31,-0.12,3.03,1.82,3,169,257.33,11.02,-39.52,-0.06,5.05,1.92,4
2709,177,391.31,7.42,-35.31,-0.12,3.03,1.82,3,169,255.75,11.01,-39.51,-0.06,5.05,1.92,4
2710,177,389.87,7.41,-35.31,-0.11,3.03,1.82,3,169,254.17,11.01,-39.49,-0.05,5.05,1.92,4
2711,177,388.44,7.41,-35.31,-0.1,3.03,1.82,3,169,252.6,11.01,-39.48,-0.04,5.05,1.92,4
2712,177,387.02,7.4,-35.31,-0.09,3.03,1.82,3,169,251.02,11.01,-39.47,-0.04,5.05,1.92,4
2713,177,385.6,7.4,-35.31,-0.08,3.03,1.82,3,169,249.44,11.01,-39.46,-0.03,5.05,1.92,4
2714,177,384.18,7.39,-35.31,-0.08,3.03,1.82,3,169,247.87,11.01,-39.44,-0.03,5.05,1.92,4
2715,177,382.77,7.39,-35.31,-0.07,3.03,1.82,3,169,246.29,11.01,-39.43,-0.02,5.05,1.92,4
2716,177,381.36,7.39,-35.32,-0.06,3.03,1.82,3,169,244.72,11.01,-39.42,-0.02,5.05,1.92,4
2717,177,379.96,7.38,-35.32,-0.05,3.03,1.82,3,169,243.14,11.01,-39.41,-0.01,5.05,1.92,4
2718,177,378.55,7.38,-35.32,-0.04,3.03,1.82,3,169,241.56,11.01,-39.4,-0.01,5.05,1.92,4
2719,177,377.14,7.38,-35.32,-0.03,3.03,1.82,3,169,239.99,11.01,-39.39,-0.0,5.05,1.92,4
2720,177,375.74,7.38,-35.32,-0.02,3.03,1.82,3,169,238.42,11.01,-39.38,0.0,5.05,1.92,4
2721,177,374.32,7.38,-35.32,-0.01,3.03,1.82,3,169,236.84,11.01,-39.37,0.0,5.05,1.92,4
2722,177,372.91,7.38,-35.32,-0.0,3.03,1.82,3,169,235.26,11.01,-39.36,0.01,5.05,1.92,4
2723,177,371.48,7.38,-35.32,0.0,3.03,1.82,3,169,233.69,11.01,-39.35,0.01,5.05,1.92,4
2724,177,370.07,7.38,-35.32,0.01,3.03,1.82,3,169,232.12,11.01,-39.34,0.01,5.05,1.92,4
2725,177,368.64,7.39,-35.32,0.02,3.03,1.82,3,169,230.55,11.01,-39.33,0.02,5.05,1.92,4
2726,177,367.23,7.39,-35.32,0.03,3.03,1.82,3,169,228.99,11.01,-39.32,0.02,5.05,1.92,4
2727,177,365.84,7.39,-35.32,0.03,3.03,1.82,3,169,227.42,11.02,-39.31,0.02,5.05,1.92,4
2728,177,364.43,7.39,-35.32,0.04,3.03,1.82,3,169,225.86,11.02,-39.3,0.02,5.05,1.92,4
2729,177,363.03,7.4,-35.32,0.05,3.03,1.82,3,169,224.29,11.02,-39.3,0.03,5.05,1.92,4
2730,177,361.62,7.4,-35.32,0.05,3.03,1.82,3,169,222.72,11.02,-39.29,0.03,5.05,1.92,4
2731,177,360.21,7.4,-35.32,0.06,3.03,1.82,3,169,221.15,11.02,-39.28,0.03,5.05,1.92,4
2732,177,358.8,7.41,-35.32,0.07,3.03,1.82,3,169,219.59,11.02,-39.27,0.03,5.05,1.92,4
2733,177,357.39,7.41,-35.31,0.07,3.03,1.82,3,169,218.01,11.02,-39.27,0.03,5.05,1.92,4
2734,177,355.98,7.41,-35.31,0.08,3.03,1.82,3,169,216.45,11.03,-39.26,0.03,5.05,1.92,4
2735,177,354.56,7.42,-35.31,0.08,3.03,1.82,3,169,214.87,11.03,-39.26,0.03,5.05,1.92,4
2736,177,353.14,7.42,-35.31,0.09,3.03,1.82,3,169,213.3,11.03,-39.25,0.03,5.05,1.92,4
2737,177,351.73,7.43,-35.31,0.09,3.03,1.82,3,169,211.73,11.03,-39.25,0.03,5.05,1.92,4
2738,177,350.31,7.43,-35.31,0.09,3.03,1.82,3,169,210.16,11.03,-39.24,0.03,5.05,1.92,4
2739,177,348.89,7.44,-35.31,0.1,3.03,1.82,3,169,208.59,11.04,-39.24,0.03,5.05,1.92,4
2740,177,347.48,7.44,-35.31,0.1,3.03,1.82,3,169,207.03,11.04,-39.23,0.03,5.05,1.92,4
2741,177,346.07,7.44,-35.31,0.1,3.03,1.82,3,169,205.46,11.04,-39.23,0.03,5.05,1.92,4
2742,177,344.66,7.45,-35.31,0.1,3.03,1.82,3,169,203.89,11.04,-39.22,0.03,5.05,1.92,4
